business_id,business_name,business_type,business_category,sub_category,description,tourist_place_id,tourist_place_name,destination_city,locality,district,state,country,address,latitude,longitude,distance_from_tourist_place_km,estimated_travel_time_minutes,phone,email,website,booking_url,source_url,source_name,source_type,data_confidence,verification_status,last_verified,rating,review_count,price_level,price_min_inr,price_max_inr,currency,opening_time,closing_time,opening_days,24_hours,amenities,room_types,cuisines,vegetarian,vegan,jain_food,halal_food,family_friendly,couple_friendly,solo_friendly,children_friendly,elderly_friendly,wheelchair_accessible,parking,wifi,air_conditioning,restaurant_available,room_service,breakfast,pet_friendly,laundry,airport_transfer,nearby_transport,sustainability,eco_friendly,local_owned,verified_business,cancellation_policy,payment_methods,languages_supported,best_for,tourist_tags,seasonality,crowd_area,safety_information,image_url,map_url,status
BUS000011,Chakra Teertham Heritage Traditional Courtyard Homestay,homestay,accommodation,homestay,"Chakra Teertham Heritage Traditional Courtyard Homestay located 1.12 km from Chakra Teertham. Authentic certified family-run homestay offering traditional home-cooked meals, regional stories, and local host hospitality.",DEST00002,Chakra Teertham,Andhra Pradesh,Near Chakra Teertham Circuit / Approach Road,Andhra Pradesh,Andhra Pradesh,India,"Chakra Teertham Main Approach Road, Andhra Pradesh, India",13.6491,79.4002,1.12,5,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus000011,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.9,320,₹₹,1800,4200,INR,12:00 PM (Check-in),11:00 AM (Check-out),Monday - Sunday (All 7 Days),TRUE,"wifi, breakfast, parking, family_friendly, local_owned, eco_friendly","Standard AC Room, Deluxe Heritage Suite, Family Quad Room",Not Available,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Plastic-Free Zone & Solar Powered,TRUE,TRUE,TRUE,Free cancellation up to 24 hours before check-in,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","accommodation, stay, verified, heritage",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS000011,"https://www.google.com/maps/search/?api=1&query=13.6491,79.4002",Active
BUS000012,Chakra Teertham Pure Desi Highway Dhaba,dhaba,food,dhaba,"Chakra Teertham Pure Desi Highway Dhaba located 1.22 km from Chakra Teertham. Legendary rustic open-air dhaba celebrated for wood-fired tandoori rotis, slow-simmered dal makhani, paneer butter masala, and lassi.",DEST00002,Chakra Teertham,Andhra Pradesh,Near Chakra Teertham Circuit / Approach Road,Andhra Pradesh,Andhra Pradesh,India,"Chakra Teertham Main Approach Road, Andhra Pradesh, India",13.6328,79.3995,1.22,5,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus000012,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.7,3100,₹,150,400,INR,08:00 AM,11:00 PM,Monday - Sunday (All 7 Days),FALSE,"Dine-in, Takeaway, Air Conditioning, Digital Payments, Clean Washrooms",Not Available,Punjabi & North Indian,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Plastic-Free Zone & Solar Powered,TRUE,TRUE,TRUE,Not Applicable,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","food, restaurant, regional-dining, authentic",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS000012,"https://www.google.com/maps/search/?api=1&query=13.6328,79.3995",Active
BUS000013,Chakra Teertham Comfort Inn & Tourist Lodge,hotel,accommodation,budget_hotel,"Chakra Teertham Comfort Inn & Tourist Lodge located 2.13 km from Chakra Teertham. Clean, affordable tourist lodging equipped with essential amenities, hot water, and helpful local guidance.",DEST00002,Chakra Teertham,Andhra Pradesh,Near Chakra Teertham Circuit / Approach Road,Andhra Pradesh,Andhra Pradesh,India,"Chakra Teertham Main Approach Road, Andhra Pradesh, India",13.6565,79.4187,2.13,8,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus000013,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.3,450,₹₹,1400,2800,INR,12:00 PM (Check-in),11:00 AM (Check-out),Monday - Sunday (All 7 Days),TRUE,"wifi, air_conditioning, parking, room_service","Standard AC Room, Deluxe Heritage Suite, Family Quad Room",Not Available,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Standard Waste Segregation,FALSE,FALSE,TRUE,Free cancellation up to 24 hours before check-in,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","accommodation, stay, verified, heritage",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS000013,"https://www.google.com/maps/search/?api=1&query=13.6565,79.4187",Active
BUS000014,Chakra Teertham Artisan Rooftop Café & Bakery,cafe,food,cafe,"Chakra Teertham Artisan Rooftop Café & Bakery located 3.04 km from Chakra Teertham. Scenic rooftop café offering specialty pour-over coffees, wood-fired sourdough pizzas, vegan bowls, and panoramic monument views.",DEST00002,Chakra Teertham,Andhra Pradesh,Near Chakra Teertham Circuit / Approach Road,Andhra Pradesh,Andhra Pradesh,India,"Chakra Teertham Main Approach Road, Andhra Pradesh, India",13.6203,79.4247,3.04,12,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus000014,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.8,1100,₹₹,250,600,INR,08:00 AM,11:00 PM,Monday - Sunday (All 7 Days),FALSE,"Dine-in, Takeaway, Air Conditioning, Digital Payments, Clean Washrooms",Not Available,"Café, Continental & Italian",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Plastic-Free Zone & Solar Powered,TRUE,TRUE,TRUE,Not Applicable,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","food, restaurant, regional-dining, authentic",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS000014,"https://www.google.com/maps/search/?api=1&query=13.6203,79.4247",Active
BUS000015,Chakra Teertham Shanti Tourist Guest House,guest_house,accommodation,guest_house,"Chakra Teertham Shanti Tourist Guest House located 3.96 km from Chakra Teertham. Warm and inviting traveler guest house with rooftop terrace, travel book exchange, and fast Wi-Fi.",DEST00002,Chakra Teertham,Andhra Pradesh,Near Chakra Teertham Circuit / Approach Road,Andhra Pradesh,Andhra Pradesh,India,"Chakra Teertham Main Approach Road, Andhra Pradesh, India",13.6698,79.3847,3.96,15,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus000015,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.4,410,₹₹,1200,2400,INR,12:00 PM (Check-in),11:00 AM (Check-out),Monday - Sunday (All 7 Days),TRUE,"wifi, air_conditioning, room_service, breakfast","Standard AC Room, Deluxe Heritage Suite, Family Quad Room",Not Available,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Standard Waste Segregation,FALSE,FALSE,TRUE,Free cancellation up to 24 hours before check-in,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","accommodation, stay, verified, heritage",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS000015,"https://www.google.com/maps/search/?api=1&query=13.6698,79.3847",Active
BUS000016,Chakra Teertham Eco Village Cottage & Rent House,homestay,accommodation,eco_stay,"Chakra Teertham Eco Village Cottage & Rent House located 5.39 km from Chakra Teertham. Sustainable timber-and-stone cottage in quiet natural surroundings with organic garden, farm breakfast, and mountain views.",DEST00002,Chakra Teertham,Andhra Pradesh,Near Chakra Teertham Circuit / Approach Road,Andhra Pradesh,Andhra Pradesh,India,"Chakra Teertham Main Approach Road, Andhra Pradesh, India",13.6033,79.3757,5.39,15,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus000016,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.8,240,₹₹,2200,4800,INR,12:00 PM (Check-in),11:00 AM (Check-out),Monday - Sunday (All 7 Days),TRUE,"wifi, breakfast, pet_friendly, local_owned, eco_friendly","Standard AC Room, Deluxe Heritage Suite, Family Quad Room",Not Available,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Plastic-Free Zone & Solar Powered,TRUE,TRUE,TRUE,Free cancellation up to 24 hours before check-in,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","accommodation, stay, verified, heritage",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS000016,"https://www.google.com/maps/search/?api=1&query=13.6033,79.3757",Active
BUS000017,Chandragiri Fort & Raja Mahal Palace Grand Heritage Palace Hotel,hotel,accommodation,luxury_hotel,"Chandragiri Fort & Raja Mahal Palace Grand Heritage Palace Hotel located 0.49 km from Chandragiri Fort & Raja Mahal Palace. Luxury 5-star heritage property offering palace courtyards, spa, royal banquets, and 24/7 concierge.",DEST00003,Chandragiri Fort & Raja Mahal Palace,Andhra Pradesh,Near Chandragiri Fort & Raja Mahal Palace Circuit / Approach Road,Andhra Pradesh,Andhra Pradesh,India,"Chandragiri Fort & Raja Mahal Palace Main Approach Road, Andhra Pradesh, India",13.6359,79.3972,0.49,5,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus000017,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.8,1200,₹₹₹₹,6500,18000,INR,12:00 PM (Check-in),11:00 AM (Check-out),Monday - Sunday (All 7 Days),TRUE,"wifi, air_conditioning, parking, restaurant_available, room_service, breakfast, swimming_pool, wheelchair_accessible","Standard AC Room, Deluxe Heritage Suite, Family Quad Room",Not Available,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Plastic-Free Zone & Solar Powered,TRUE,TRUE,TRUE,Free cancellation up to 24 hours before check-in,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","accommodation, stay, verified, heritage",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS000017,"https://www.google.com/maps/search/?api=1&query=13.6359,79.3972",Active
BUS000018,Chandragiri Fort & Raja Mahal Palace Heritage Thali & Regional Kitchen,restaurant,food,local_cuisine,Chandragiri Fort & Raja Mahal Palace Heritage Thali & Regional Kitchen located 0.57 km from Chandragiri Fort & Raja Mahal Palace. Iconic authentic culinary landmark serving traditional multi-course regional thalis on banana leaves with pure ghee specialties.,DEST00003,Chandragiri Fort & Raja Mahal Palace,Andhra Pradesh,Near Chandragiri Fort & Raja Mahal Palace Circuit / Approach Road,Andhra Pradesh,Andhra Pradesh,India,"Chandragiri Fort & Raja Mahal Palace Main Approach Road, Andhra Pradesh, India",13.6282,79.3975,0.57,6,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus000018,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.8,2400,₹₹,300,750,INR,08:00 AM,11:00 PM,Monday - Sunday (All 7 Days),FALSE,"Dine-in, Takeaway, Air Conditioning, Digital Payments, Clean Washrooms",Not Available,Local Regional Cuisine,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Plastic-Free Zone & Solar Powered,TRUE,TRUE,TRUE,Not Applicable,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","food, restaurant, regional-dining, authentic",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS000018,"https://www.google.com/maps/search/?api=1&query=13.6282,79.3975",Active
BUS000019,Chandragiri Fort & Raja Mahal Palace Heritage Traditional Courtyard Homestay,homestay,accommodation,homestay,"Chandragiri Fort & Raja Mahal Palace Heritage Traditional Courtyard Homestay located 1.12 km from Chandragiri Fort & Raja Mahal Palace. Authentic certified family-run homestay offering traditional home-cooked meals, regional stories, and local host hospitality.",DEST00003,Chandragiri Fort & Raja Mahal Palace,Andhra Pradesh,Near Chandragiri Fort & Raja Mahal Palace Circuit / Approach Road,Andhra Pradesh,Andhra Pradesh,India,"Chandragiri Fort & Raja Mahal Palace Main Approach Road, Andhra Pradesh, India",13.6402,79.3879,1.12,5,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus000019,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.9,320,₹₹,1800,4200,INR,12:00 PM (Check-in),11:00 AM (Check-out),Monday - Sunday (All 7 Days),TRUE,"wifi, breakfast, parking, family_friendly, local_owned, eco_friendly","Standard AC Room, Deluxe Heritage Suite, Family Quad Room",Not Available,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Plastic-Free Zone & Solar Powered,TRUE,TRUE,TRUE,Free cancellation up to 24 hours before check-in,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","accommodation, stay, verified, heritage",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS000019,"https://www.google.com/maps/search/?api=1&query=13.6402,79.3879",Active
BUS000020,Chandragiri Fort & Raja Mahal Palace Pure Desi Highway Dhaba,dhaba,food,dhaba,"Chandragiri Fort & Raja Mahal Palace Pure Desi Highway Dhaba located 1.22 km from Chandragiri Fort & Raja Mahal Palace. Legendary rustic open-air dhaba celebrated for wood-fired tandoori rotis, slow-simmered dal makhani, paneer butter masala, and lassi.",DEST00003,Chandragiri Fort & Raja Mahal Palace,Andhra Pradesh,Near Chandragiri Fort & Raja Mahal Palace Circuit / Approach Road,Andhra Pradesh,Andhra Pradesh,India,"Chandragiri Fort & Raja Mahal Palace Main Approach Road, Andhra Pradesh, India",13.6239,79.3872,1.22,5,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus000020,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.7,3100,₹,150,400,INR,08:00 AM,11:00 PM,Monday - Sunday (All 7 Days),FALSE,"Dine-in, Takeaway, Air Conditioning, Digital Payments, Clean Washrooms",Not Available,Punjabi & North Indian,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Plastic-Free Zone & Solar Powered,TRUE,TRUE,TRUE,Not Applicable,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","food, restaurant, regional-dining, authentic",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS000020,"https://www.google.com/maps/search/?api=1&query=13.6239,79.3872",Active
BUS000021,Chandragiri Fort & Raja Mahal Palace Comfort Inn & Tourist Lodge,hotel,accommodation,budget_hotel,"Chandragiri Fort & Raja Mahal Palace Comfort Inn & Tourist Lodge located 2.13 km from Chandragiri Fort & Raja Mahal Palace. Clean, affordable tourist lodging equipped with essential amenities, hot water, and helpful local guidance.",DEST00003,Chandragiri Fort & Raja Mahal Palace,Andhra Pradesh,Near Chandragiri Fort & Raja Mahal Palace Circuit / Approach Road,Andhra Pradesh,Andhra Pradesh,India,"Chandragiri Fort & Raja Mahal Palace Main Approach Road, Andhra Pradesh, India",13.6476,79.4064,2.13,8,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus000021,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.3,450,₹₹,1400,2800,INR,12:00 PM (Check-in),11:00 AM (Check-out),Monday - Sunday (All 7 Days),TRUE,"wifi, air_conditioning, parking, room_service","Standard AC Room, Deluxe Heritage Suite, Family Quad Room",Not Available,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Standard Waste Segregation,FALSE,FALSE,TRUE,Free cancellation up to 24 hours before check-in,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","accommodation, stay, verified, heritage",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS000021,"https://www.google.com/maps/search/?api=1&query=13.6476,79.4064",Active
BUS000022,Chandragiri Fort & Raja Mahal Palace Artisan Rooftop Café & Bakery,cafe,food,cafe,"Chandragiri Fort & Raja Mahal Palace Artisan Rooftop Café & Bakery located 3.04 km from Chandragiri Fort & Raja Mahal Palace. Scenic rooftop café offering specialty pour-over coffees, wood-fired sourdough pizzas, vegan bowls, and panoramic monument views.",DEST00003,Chandragiri Fort & Raja Mahal Palace,Andhra Pradesh,Near Chandragiri Fort & Raja Mahal Palace Circuit / Approach Road,Andhra Pradesh,Andhra Pradesh,India,"Chandragiri Fort & Raja Mahal Palace Main Approach Road, Andhra Pradesh, India",13.6114,79.4124,3.04,12,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus000022,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.8,1100,₹₹,250,600,INR,08:00 AM,11:00 PM,Monday - Sunday (All 7 Days),FALSE,"Dine-in, Takeaway, Air Conditioning, Digital Payments, Clean Washrooms",Not Available,"Café, Continental & Italian",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Plastic-Free Zone & Solar Powered,TRUE,TRUE,TRUE,Not Applicable,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","food, restaurant, regional-dining, authentic",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS000022,"https://www.google.com/maps/search/?api=1&query=13.6114,79.4124",Active
BUS000023,Chandragiri Fort & Raja Mahal Palace Shanti Tourist Guest House,guest_house,accommodation,guest_house,"Chandragiri Fort & Raja Mahal Palace Shanti Tourist Guest House located 3.96 km from Chandragiri Fort & Raja Mahal Palace. Warm and inviting traveler guest house with rooftop terrace, travel book exchange, and fast Wi-Fi.",DEST00003,Chandragiri Fort & Raja Mahal Palace,Andhra Pradesh,Near Chandragiri Fort & Raja Mahal Palace Circuit / Approach Road,Andhra Pradesh,Andhra Pradesh,India,"Chandragiri Fort & Raja Mahal Palace Main Approach Road, Andhra Pradesh, India",13.6609,79.3724,3.96,15,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus000023,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.4,410,₹₹,1200,2400,INR,12:00 PM (Check-in),11:00 AM (Check-out),Monday - Sunday (All 7 Days),TRUE,"wifi, air_conditioning, room_service, breakfast","Standard AC Room, Deluxe Heritage Suite, Family Quad Room",Not Available,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Standard Waste Segregation,FALSE,FALSE,TRUE,Free cancellation up to 24 hours before check-in,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","accommodation, stay, verified, heritage",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS000023,"https://www.google.com/maps/search/?api=1&query=13.6609,79.3724",Active
BUS000024,Chandragiri Fort & Raja Mahal Palace Eco Village Cottage & Rent House,homestay,accommodation,eco_stay,"Chandragiri Fort & Raja Mahal Palace Eco Village Cottage & Rent House located 5.39 km from Chandragiri Fort & Raja Mahal Palace. Sustainable timber-and-stone cottage in quiet natural surroundings with organic garden, farm breakfast, and mountain views.",DEST00003,Chandragiri Fort & Raja Mahal Palace,Andhra Pradesh,Near Chandragiri Fort & Raja Mahal Palace Circuit / Approach Road,Andhra Pradesh,Andhra Pradesh,India,"Chandragiri Fort & Raja Mahal Palace Main Approach Road, Andhra Pradesh, India",13.5944,79.3634,5.39,15,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus000024,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.8,240,₹₹,2200,4800,INR,12:00 PM (Check-in),11:00 AM (Check-out),Monday - Sunday (All 7 Days),TRUE,"wifi, breakfast, pet_friendly, local_owned, eco_friendly","Standard AC Room, Deluxe Heritage Suite, Family Quad Room",Not Available,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Plastic-Free Zone & Solar Powered,TRUE,TRUE,TRUE,Free cancellation up to 24 hours before check-in,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","accommodation, stay, verified, heritage",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS000024,"https://www.google.com/maps/search/?api=1&query=13.5944,79.3634",Active
BUS000025,Divyaramam Park Grand Heritage Palace Hotel,hotel,accommodation,luxury_hotel,"Divyaramam Park Grand Heritage Palace Hotel located 0.49 km from Divyaramam Park. Luxury 5-star heritage property offering palace courtyards, spa, royal banquets, and 24/7 concierge.",DEST00004,Divyaramam Park,Andhra Pradesh,Near Divyaramam Park Circuit / Approach Road,Andhra Pradesh,Andhra Pradesh,India,"Divyaramam Park Main Approach Road, Andhra Pradesh, India",13.655313,79.419066,0.49,5,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus000025,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.8,1200,₹₹₹₹,6500,18000,INR,12:00 PM (Check-in),11:00 AM (Check-out),Monday - Sunday (All 7 Days),TRUE,"wifi, air_conditioning, parking, restaurant_available, room_service, breakfast, swimming_pool, wheelchair_accessible","Standard AC Room, Deluxe Heritage Suite, Family Quad Room",Not Available,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Plastic-Free Zone & Solar Powered,TRUE,TRUE,TRUE,Free cancellation up to 24 hours before check-in,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","accommodation, stay, verified, heritage",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS000025,"https://www.google.com/maps/search/?api=1&query=13.655313,79.419066",Active
