interest_overlap_score,distance_km,season_match,past_category_affinity,avg_rating,price_tier_match,global_popularity_30d,converted
0.0,1375.8,0,0.12,4.9,0,116,0
0.0,264.9,0,0.137,4.7,0,31,1
0.333,1451.1,0,0.129,4.5,1,40,0
0.0,904.0,0,1.0,4.1,1,28,1
0.0,2396.2,0,0.049,4.4,1,76,0
0.0,498.4,0,0.008,4.5,0,38,1
0.0,600.8,0,0.037,4.6,1,38,0
0.25,1863.1,0,0.113,4.9,1,103,1
0.0,608.4,0,0.328,4.7,1,25,0
0.0,1023.0,0,0.085,4.3,1,33,0
0.25,1119.0,0,0.863,4.8,0,60,0
0.333,490.3,0,0.113,4.6,1,20,1
0.0,2237.2,0,0.044,4.9,0,79,1
0.0,410.6,0,0.016,4.1,1,25,0
0.333,525.3,0,0.119,4.1,0,23,0
0.333,520.9,0,0.156,4.3,0,30,1
0.0,350.0,0,0.035,4.4,0,26,1
0.0,556.9,0,0.05,4.5,0,55,1
0.0,1308.6,0,0.01,4.9,0,100,0
0.333,749.4,0,0.238,4.5,0,30,0
0.333,2176.6,0,0.036,4.2,0,23,0
0.0,1996.1,0,1.0,4.9,1,95,1
0.25,2043.4,0,0.137,4.5,1,106,1
0.0,1980.4,0,0.302,4.7,1,38,0
0.333,554.6,0,0.009,4.2,1,22,0
0.0,2130.0,0,0.047,4.5,1,46,0
0.0,1923.9,0,0.11,4.2,0,30,0
0.25,1202.5,0,0.108,4.1,0,20,0
0.5,740.0,0,0.053,4.2,0,14,0
0.25,153.9,0,0.02,4.9,0,47,1
0.0,1411.5,0,0.873,4.9,0,110,1
0.0,1692.2,0,0.135,4.8,0,120,0
0.5,1440.3,0,0.097,4.0,1,24,1
0.0,1810.7,0,0.415,4.7,0,42,0
0.0,973.7,0,0.986,4.4,0,27,1
0.0,724.2,0,0.334,4.7,0,84,0
0.25,1760.8,0,0.431,3.9,1,19,1
0.0,1475.4,0,0.018,4.2,0,31,0
0.333,1042.7,0,0.864,4.6,1,39,1
0.25,1641.8,0,0.111,4.9,1,47,0
0.0,569.9,0,0.083,4.9,0,75,0
0.0,392.0,0,0.273,4.4,0,20,1
0.0,927.7,0,0.134,4.4,0,55,1
0.0,400.4,0,0.208,4.2,0,17,0
0.0,1712.6,0,0.021,4.2,1,18,0
0.0,614.6,0,0.034,4.3,1,31,0
0.0,1448.1,0,0.483,4.1,0,18,0
0.0,1760.6,0,0.372,4.5,0,43,0
0.333,1541.6,0,0.05,4.5,0,48,1
0.0,1054.1,0,0.035,4.5,0,43,0
0.0,2115.0,0,0.099,4.6,0,55,0
0.5,1109.6,0,0.317,4.5,0,108,1
0.5,1599.1,0,0.85,4.2,0,35,0
0.0,1630.5,0,0.193,4.9,1,49,0
0.333,1346.2,0,0.064,4.9,0,54,1
0.0,1619.2,0,0.173,4.6,0,117,1
0.0,1011.0,0,0.08,4.7,0,40,0
0.0,869.1,0,0.154,4.6,0,30,0
0.0,971.0,0,0.032,4.9,0,78,1
0.0,1227.1,0,0.435,4.9,1,117,0
0.0,1658.2,0,0.749,4.9,0,80,1
0.0,954.6,0,0.437,4.5,1,31,1
0.0,800.8,0,0.54,4.6,1,35,1
0.25,1125.3,0,0.028,4.2,1,32,0
0.5,1713.8,0,0.022,4.4,1,107,0
0.0,433.6,0,1.0,4.7,0,33,1
0.0,920.0,0,0.127,4.7,0,37,1
0.0,922.9,0,0.108,4.9,0,36,0
0.0,1837.5,0,0.058,4.9,0,94,0
0.0,710.2,0,0.081,4.3,1,33,0
0.333,412.1,0,0.208,4.3,0,34,0
0.0,1149.7,0,0.751,4.4,0,25,0
0.0,1737.3,0,0.062,4.0,1,26,0
0.0,1403.7,0,0.204,4.2,0,40,0
0.0,517.4,0,0.014,4.4,0,119,0
0.0,1166.8,0,0.418,4.6,1,46,0
0.5,424.6,0,0.202,4.6,0,79,0
0.0,1876.7,0,0.036,4.4,0,41,1
0.0,926.9,0,0.884,3.9,0,24,1
0.333,1834.4,0,0.206,4.5,1,34,1
0.5,725.2,0,0.038,4.1,1,19,1
0.0,1250.6,0,0.104,4.9,1,48,0
0.0,376.9,0,0.331,4.7,1,97,1
0.0,2278.2,0,0.866,4.9,0,100,0
0.0,744.5,0,0.015,4.9,1,79,0
0.333,1843.7,0,0.609,4.0,1,14,0
0.0,571.9,0,1.0,4.7,1,38,1
0.0,1758.9,0,0.487,4.0,0,26,0
0.0,1402.6,0,0.971,4.5,1,94,0
0.333,1901.2,0,0.157,4.1,0,19,0
0.333,775.6,0,0.668,4.9,1,29,1
0.0,989.1,0,0.013,4.0,0,39,0
0.5,989.0,0,0.246,4.4,0,31,1
0.0,828.2,0,0.659,4.6,0,111,0
0.333,190.4,0,0.051,4.4,0,29,0
0.5,1650.7,0,0.037,4.3,1,27,1
0.0,814.0,0,0.034,4.3,0,20,0
0.0,959.2,0,0.053,4.6,1,26,1
0.0,1550.6,0,0.097,4.5,0,30,0
0.0,2334.1,0,0.028,4.4,1,65,0
0.0,656.1,0,0.672,4.7,1,113,1
0.0,991.0,0,0.051,4.8,1,40,0
0.0,666.6,0,1.0,4.7,1,30,0
0.0,255.1,0,0.61,4.8,0,101,1
0.0,949.4,0,0.042,4.5,0,117,0
0.0,1512.2,0,0.019,4.8,0,57,1
0.0,457.0,0,0.01,4.4,1,17,0
0.0,316.2,0,0.02,4.1,0,21,1
0.0,1901.7,0,0.225,4.4,0,79,0
0.0,1955.9,0,0.138,4.7,1,97,0
0.0,217.7,0,0.256,4.9,1,117,1
0.0,722.7,0,0.105,4.0,1,20,0
0.0,168.2,0,0.183,4.1,1,21,1
0.0,1397.8,0,0.065,4.9,1,68,0
0.0,641.9,0,0.039,4.0,0,33,0
0.0,914.3,0,0.118,4.9,0,42,0
0.0,1551.4,0,0.956,4.1,1,19,1
0.0,1869.8,0,0.027,4.8,0,34,1
0.0,540.6,0,0.03,4.9,0,90,0
0.0,1056.3,0,0.08,4.1,0,23,0
0.5,447.1,0,0.244,4.7,1,44,1
0.333,1962.8,0,0.048,4.3,1,28,1
1.0,828.5,0,0.22,3.9,0,18,1
0.0,853.6,0,0.006,4.1,0,25,0
0.0,1016.7,0,0.194,4.9,1,47,1
0.0,2527.6,0,0.527,4.4,0,20,0
0.0,1015.4,0,0.706,4.2,0,22,0
0.0,761.3,0,0.794,4.7,0,48,1
0.0,439.7,0,0.244,4.9,1,73,1
0.0,1068.7,0,0.116,4.9,1,32,0
0.0,1499.6,0,0.102,4.4,1,120,0
0.333,1435.0,0,0.084,4.9,0,55,1
0.0,195.5,0,0.066,4.5,0,79,1
0.0,803.7,0,0.001,4.9,1,92,0
0.0,1116.7,0,0.006,4.6,0,24,0
0.0,321.2,0,0.718,3.9,0,23,0
0.0,1821.0,0,0.06,4.4,0,69,1
0.0,1709.3,0,0.124,4.6,1,40,0
0.0,1004.6,0,0.047,4.9,0,80,0
0.333,1651.9,0,0.034,4.7,0,37,0
0.0,1781.1,0,0.321,4.6,0,43,0
0.0,1807.0,0,0.025,4.6,0,34,1
0.0,1135.7,0,0.047,4.2,0,42,0
0.0,1229.2,0,0.13,4.2,0,23,0
0.0,1536.4,0,0.047,4.6,1,91,1
0.25,2202.4,0,0.257,4.5,1,23,1
0.0,1209.1,0,0.393,4.7,0,122,0
0.0,1837.6,0,0.014,4.4,0,126,0
0.0,1402.0,0,0.091,4.3,1,30,0
0.0,1817.2,0,0.177,4.9,1,46,0
0.0,1081.7,0,0.201,4.0,1,15,0
0.0,103.1,0,0.105,4.3,0,20,0
0.333,1456.1,0,0.034,4.3,1,31,0
0.0,1205.2,0,0.055,4.5,1,78,0
0.0,727.4,0,0.044,4.7,1,47,0
0.0,538.1,0,0.158,4.9,1,34,0
0.0,1317.0,0,0.002,4.3,1,20,0
0.0,320.8,0,0.2,4.3,1,21,1
0.0,493.8,0,0.086,4.3,0,35,0
0.5,1076.4,0,0.128,3.9,1,27,0
0.0,1850.5,0,0.042,4.7,1,28,0
0.0,1164.3,0,0.984,4.0,0,23,1
0.0,836.3,0,0.01,4.5,0,45,0
0.5,1016.1,0,0.301,3.9,1,23,0
0.0,1433.0,0,0.166,4.6,0,57,1
0.0,1499.4,0,0.007,4.1,1,20,0
0.25,2055.4,0,0.131,4.6,0,35,0
0.0,481.4,0,0.043,4.7,0,61,0
0.0,1308.9,0,0.2,4.2,0,18,0
0.0,1413.4,0,0.248,4.0,1,24,0
0.0,1968.9,0,0.036,4.6,0,97,0
0.0,1394.9,0,0.207,4.3,0,25,0
0.667,282.2,0,0.061,4.4,0,94,1
0.0,1375.9,0,0.223,4.7,0,77,0
0.0,982.9,0,0.046,4.6,1,74,1
0.0,1975.7,0,0.103,4.1,1,21,0
0.0,1939.0,0,0.174,4.9,1,95,1
0.5,936.6,0,1.0,4.6,1,80,1
0.0,1008.3,1,0.233,4.6,0,41,0
0.25,2113.1,0,0.162,4.7,1,77,1
0.5,486.8,0,0.07,4.9,0,52,1
0.0,259.3,0,0.09,4.9,0,73,1
0.0,298.5,0,0.162,4.2,0,31,1
0.0,624.4,0,0.134,4.6,0,27,0
0.0,762.1,0,1.0,4.3,0,26,0
0.0,1190.9,0,0.705,4.9,0,79,1
0.0,1198.6,0,0.163,4.7,0,412,1
0.0,257.9,0,0.84,4.3,1,25,0
0.5,1233.9,0,0.962,4.1,0,21,1
0.0,1396.2,0,0.757,4.3,1,29,1
0.0,1111.1,0,0.117,4.7,1,61,0
0.0,887.3,1,0.322,4.0,1,19,1
0.0,658.5,0,0.068,4.1,0,14,0
0.0,379.8,0,0.097,4.9,0,32,1
0.0,1448.7,0,0.221,4.5,0,56,1
0.5,1008.1,0,0.052,4.1,0,24,0
0.0,1462.6,0,0.071,4.4,0,114,0
0.0,1224.8,0,0.019,4.5,1,50,1
0.0,1245.9,0,0.19,4.0,0,24,1
0.5,69.3,0,0.003,4.4,1,25,1
0.0,820.3,0,0.172,3.9,1,29,0
0.0,989.2,0,0.177,4.5,0,122,0
0.0,2252.2,0,0.069,4.4,1,24,0
0.0,658.3,0,0.263,4.5,0,37,1
0.0,354.4,0,0.015,4.0,1,18,0
0.0,1974.0,0,0.057,4.8,0,32,1
0.0,1214.8,0,0.114,4.9,1,130,1
0.0,827.5,0,0.186,4.6,0,24,1
0.0,972.6,0,0.09,4.8,1,77,0
0.0,2250.9,0,0.112,4.4,1,21,0
0.5,2153.7,0,0.011,4.4,1,83,0
0.0,1984.3,0,0.883,4.4,0,25,1
0.0,2215.1,0,0.07,4.8,1,102,1
0.0,1247.7,0,0.092,4.5,1,33,0
0.0,1812.7,0,0.169,4.4,0,33,0
0.0,1636.2,0,0.092,4.9,1,72,0
0.0,158.3,0,0.038,4.4,0,113,0
0.25,410.9,0,0.607,4.5,0,82,1
0.25,699.6,0,0.648,4.2,0,23,0
0.0,269.1,0,0.033,4.5,1,32,1
0.0,286.5,0,0.116,4.0,1,26,1
0.0,754.5,0,0.586,3.9,1,21,1
1.0,1291.3,0,1.0,4.1,0,22,1
0.0,283.4,0,0.189,4.9,1,39,1
0.0,291.1,0,0.123,4.9,1,130,1
0.25,2021.9,0,0.379,4.9,0,99,1
0.0,385.4,0,0.964,4.6,1,19,1
0.0,1045.2,0,0.003,4.3,0,27,0
0.0,1733.1,0,0.379,4.5,0,98,0
0.0,1258.2,0,0.044,4.4,0,91,0
0.5,1231.0,0,0.153,4.9,0,94,0
0.0,1896.4,0,0.032,4.7,0,47,0
0.0,723.1,0,0.236,4.3,0,15,0
0.333,382.2,0,0.018,4.2,0,28,0
0.0,1607.5,0,0.075,4.2,0,27,0
0.0,1915.0,0,0.277,4.4,1,24,0
0.0,100.7,0,0.039,4.3,0,25,0
0.0,567.8,0,0.067,4.5,0,46,1
0.0,657.9,0,0.044,4.5,1,31,0
0.0,270.6,0,0.12,4.6,0,54,0
0.25,1670.2,0,0.075,4.5,1,34,1
0.0,974.4,0,0.056,4.9,0,119,0
0.0,931.1,0,0.917,4.4,1,23,1
0.0,1770.7,0,0.11,4.7,1,35,0
0.0,1788.4,0,0.024,4.8,0,27,1
0.0,1248.8,0,0.038,4.4,1,85,0
0.0,758.5,0,0.207,4.4,0,41,0
0.0,1778.0,0,0.024,4.7,0,104,0
0.667,899.1,0,0.283,4.6,1,33,0
0.0,2315.7,0,0.019,4.3,0,21,0
0.0,426.6,0,0.065,4.9,0,112,1
0.0,1734.8,0,0.047,4.4,1,24,0
0.0,182.8,0,0.16,4.5,0,53,0
0.5,1013.4,0,0.014,4.7,0,116,0
0.0,1469.0,0,0.802,4.4,1,32,1
0.25,876.6,0,1.0,3.9,0,22,0
0.0,621.8,0,0.009,4.2,0,41,0
0.0,2290.3,0,0.126,4.9,0,80,1
0.0,1912.1,0,0.153,4.9,1,92,0
0.0,1345.6,0,0.622,4.9,0,80,1
0.0,2006.6,0,0.155,4.3,1,30,0
0.0,1643.9,0,0.007,4.4,0,17,0
0.0,1122.6,0,0.079,4.6,0,25,0
0.0,1869.5,0,0.02,4.8,0,46,0
0.0,1372.8,0,0.058,4.6,0,23,1
0.0,760.6,0,0.129,4.7,0,73,1
0.0,557.5,0,0.262,4.9,0,87,0
0.0,1620.3,0,0.112,4.3,1,30,1
0.0,1147.4,0,0.235,4.1,0,23,0
0.0,617.5,0,0.219,4.5,0,42,0
0.0,1865.9,0,0.027,4.5,1,65,1
0.5,2453.3,0,0.395,4.1,1,17,1
0.0,990.3,0,0.138,4.4,1,80,1
0.0,1623.9,0,0.028,4.6,1,87,1
0.0,633.8,0,0.648,4.7,1,35,0
0.0,794.9,0,0.02,4.3,1,24,1
0.0,2159.4,0,0.108,4.6,0,88,1
0.0,776.8,0,0.067,4.6,1,53,0
0.5,732.7,0,0.159,3.9,1,21,1
0.0,406.8,0,0.09,4.1,0,18,0
0.0,2073.5,0,0.0,4.4,1,35,0
0.25,1318.7,0,0.882,4.2,0,39,1
0.75,1784.7,0,0.093,4.3,1,13,0
0.25,1542.3,0,0.062,4.9,1,116,0
0.0,890.5,0,0.16,4.4,0,26,0
0.0,2110.0,0,0.01,4.3,0,17,0
0.0,1575.6,0,0.023,4.6,0,51,0
0.25,1892.3,0,0.103,4.9,0,104,1
0.0,1772.6,0,0.075,4.4,0,20,0
0.0,1559.6,0,0.22,4.9,1,70,1
0.0,354.8,0,0.001,4.5,0,105,0
0.0,572.3,0,0.218,4.7,0,47,1
0.5,1937.9,0,0.991,4.6,0,57,1
0.0,469.7,0,0.743,4.2,1,37,0
0.0,580.4,0,0.036,4.7,0,51,1
0.333,926.5,0,0.08,4.5,1,26,0
0.0,1927.1,0,0.029,4.9,1,103,0
0.0,216.5,0,0.373,4.5,0,48,0
0.0,1996.7,0,0.064,4.6,0,95,0
0.0,1253.1,0,0.025,4.9,0,70,0
0.0,871.3,0,0.014,4.9,1,117,0
0.0,723.6,0,0.271,4.8,0,113,0
0.25,1323.2,0,0.92,4.9,1,68,1
0.0,2507.9,0,0.275,4.9,1,47,0
0.0,255.5,0,0.665,4.7,1,115,1
0.0,1836.0,0,0.127,4.7,1,23,1
0.0,558.8,0,0.002,4.1,0,33,0
1.0,1187.7,0,0.145,4.0,0,33,0
0.25,2149.8,0,0.004,4.6,1,113,1
0.25,750.5,0,0.001,3.9,0,19,1
0.0,628.6,0,0.083,4.9,0,95,1
0.0,1457.5,0,0.125,4.8,0,45,0
1.0,1109.4,0,0.176,4.7,1,33,0
0.0,863.1,0,0.048,4.0,1,21,1
0.5,2136.9,0,0.43,4.8,0,33,0
0.0,810.5,0,0.311,4.2,1,26,0
0.333,1585.6,0,0.078,4.7,0,43,1
0.0,1079.8,0,0.05,4.9,0,40,1
0.0,1878.5,0,0.192,4.9,1,60,1
0.25,1055.1,0,0.089,4.2,1,31,0
0.0,471.8,0,0.186,3.9,0,17,1
0.0,1923.4,0,0.049,4.5,0,32,1
0.25,684.9,0,0.232,4.4,0,54,0
0.333,1694.2,0,0.232,4.2,1,22,0
0.0,1657.9,0,0.031,4.1,0,21,0
0.333,758.4,0,0.02,4.6,0,32,1
0.0,1687.6,0,0.787,4.7,0,36,0
0.0,607.2,0,0.025,4.4,0,18,0
0.333,1348.3,0,0.46,4.2,1,33,1
0.0,602.7,0,0.196,4.7,0,44,1
0.0,946.7,0,0.234,4.7,1,95,0
0.0,841.3,0,0.001,4.4,0,106,0
0.0,1457.9,0,0.019,4.1,0,22,0
0.0,875.1,0,0.061,4.6,0,38,0
0.0,498.7,0,0.106,4.4,1,32,0
0.0,332.1,0,0.044,4.0,0,26,0
0.0,416.5,0,0.062,4.9,0,56,0
0.0,678.9,0,0.177,4.9,1,42,0
0.25,1500.7,0,0.307,4.2,0,20,0
0.333,2204.3,0,0.069,4.4,0,102,0
0.0,1650.5,0,0.423,4.6,1,35,1
0.0,205.3,0,0.024,4.9,0,94,0
0.5,415.2,0,0.374,4.7,1,95,1
0.0,797.1,0,0.074,4.9,0,45,0
0.5,839.1,0,0.864,4.2,1,20,1
0.5,1958.9,0,0.123,4.9,1,99,1
0.5,1027.3,0,0.183,4.7,0,47,0
0.0,1497.5,0,0.118,4.9,0,107,1
0.333,881.5,0,0.105,4.5,0,34,0
0.333,1774.3,0,0.078,4.4,1,29,0
0.0,2522.3,0,0.202,4.3,0,27,0
0.333,885.1,0,0.03,4.3,0,30,0
0.5,568.6,0,0.252,4.4,0,33,0
0.0,337.8,0,0.958,4.7,0,42,1
0.0,2211.1,0,0.857,4.9,0,58,0
0.0,1878.9,0,0.197,4.1,0,29,0
0.0,989.5,0,0.016,4.6,1,30,0
0.0,872.1,0,0.074,3.9,0,17,0
0.0,309.9,0,0.306,4.5,0,61,1
0.0,1075.8,0,0.037,4.3,1,25,0
0.0,950.3,0,0.025,4.5,1,31,0
0.0,179.9,0,0.05,4.5,0,112,1
0.0,2188.0,0,0.204,4.5,1,33,0
0.0,447.4,0,0.171,4.4,1,29,0
0.25,1090.9,0,0.936,4.5,1,39,1
0.0,126.8,0,0.013,3.9,0,30,0
0.0,1324.6,0,0.087,3.9,0,24,1
0.0,1339.5,0,0.056,4.7,0,120,0
0.333,1406.9,0,0.473,4.3,0,26,0
0.0,817.7,0,0.009,4.4,1,31,0
0.0,2023.3,0,1.0,4.7,1,49,1
0.0,764.1,0,0.062,4.1,0,22,1
0.0,1853.8,0,0.058,4.7,0,29,0
0.0,2030.7,0,0.008,4.7,0,43,0
0.333,2361.2,0,0.07,4.3,0,31,0
0.0,362.1,0,0.089,4.8,1,101,0
0.0,1033.0,0,0.085,4.6,1,25,1
0.25,1807.9,0,0.337,4.9,0,37,0
0.0,1369.0,0,0.001,4.9,1,101,0
0.0,2503.5,0,0.01,4.4,1,76,0
0.5,537.7,0,0.199,4.2,1,39,1
0.25,634.6,0,0.811,4.6,1,38,1
0.0,951.7,0,1.0,4.9,1,75,0
0.0,1840.8,0,0.969,4.4,0,26,0
0.0,1069.0,0,0.246,4.9,1,45,0
0.0,1005.4,0,0.009,4.2,1,30,0
0.0,884.0,0,0.329,4.1,0,25,0
0.0,1129.1,0,0.357,4.9,1,44,0
0.0,304.9,0,0.262,4.6,1,61,0
0.0,1197.3,0,0.085,4.7,0,42,0
0.25,2030.4,0,0.132,4.8,1,104,0
0.0,1116.8,0,0.149,4.4,0,32,1
0.0,280.4,0,0.051,4.3,0,22,1
0.0,442.2,0,0.067,4.4,0,28,0
0.333,579.0,0,0.319,4.6,0,33,1
0.0,1829.4,0,0.016,4.7,0,61,0
0.0,916.0,0,0.06,4.8,0,34,1
0.667,2028.8,0,0.073,4.2,1,22,1
0.0,851.9,0,0.063,4.9,0,42,0
0.0,1919.9,0,0.005,4.9,0,65,0
0.5,551.8,0,0.85,4.7,0,39,1
0.0,1585.6,0,0.714,4.1,0,20,0
0.0,1585.4,0,1.0,4.6,1,37,1
0.0,1858.2,0,0.114,4.2,1,18,1
0.0,324.6,0,0.224,4.1,0,21,0
0.0,1428.1,0,0.169,4.6,0,24,0
0.0,1244.5,0,0.141,4.5,1,105,0
0.25,1514.4,0,0.134,4.9,1,112,0
0.5,1597.4,0,0.029,4.6,0,36,0
0.0,2285.4,0,0.103,4.1,0,24,0
0.0,885.1,0,0.895,4.2,1,29,1
0.0,1744.6,0,0.02,4.1,1,18,0
0.333,1808.7,0,0.02,4.5,1,27,1
0.0,657.6,0,0.004,4.4,0,26,0
0.5,674.2,0,1.0,4.2,1,23,0
0.333,1810.6,0,0.814,4.9,0,112,1
0.0,570.1,0,0.138,4.4,0,28,0
0.0,1426.5,0,0.278,4.6,1,53,1
0.0,1798.8,0,0.231,4.9,0,75,0
0.0,1320.2,0,0.075,4.6,1,80,0
0.25,1623.4,0,0.714,4.8,0,116,1
0.333,1470.5,0,0.045,4.2,0,21,0
0.0,435.5,0,0.145,4.0,1,18,0
0.333,1450.1,0,0.052,4.6,0,36,0
0.0,1250.8,0,0.094,4.4,1,17,0
0.0,642.4,0,0.001,4.4,1,23,0
0.333,594.5,0,0.098,4.3,0,19,0
0.0,983.1,0,0.004,4.2,1,28,0
0.0,933.2,0,0.944,4.1,1,26,1
0.0,927.0,0,0.039,4.1,0,19,0
0.667,1679.0,0,0.138,4.3,1,34,1
0.0,896.3,0,0.054,4.9,1,66,1
0.333,1165.4,0,0.042,4.3,0,20,0
0.0,1664.9,0,0.797,4.5,0,47,1
0.333,998.9,0,0.101,4.7,0,78,0
0.0,1318.0,0,0.242,4.4,0,25,0
0.0,1218.9,0,0.035,4.3,0,25,0
0.0,1167.8,0,0.26,4.4,1,32,0
0.333,1686.3,0,0.661,4.9,0,62,1
0.0,1085.0,0,0.045,3.9,1,22,0
0.25,321.0,0,0.022,4.9,0,73,0
0.0,2398.0,0,0.196,4.6,1,50,0
0.0,988.7,0,0.048,4.7,0,91,1
0.0,1784.4,0,0.012,4.3,1,29,0
0.0,603.9,0,0.21,3.9,1,25,0
0.0,1855.4,0,0.074,3.9,0,17,1
0.5,1842.9,0,0.04,4.4,1,29,1
0.25,188.4,0,0.057,4.9,0,100,1
0.0,1794.0,0,0.216,4.6,1,49,1
0.0,2041.9,0,0.028,4.9,0,80,0
0.0,573.8,0,0.236,4.5,0,35,0
0.25,450.5,0,0.085,4.9,0,74,0
0.0,2344.5,0,0.185,4.6,0,118,0
0.0,1096.8,0,0.104,4.2,1,26,1
0.0,343.6,0,0.744,4.2,0,25,0
0.0,1001.5,0,0.072,4.7,0,50,0
0.0,601.6,0,0.135,4.9,0,84,0
0.0,1686.6,0,0.032,4.9,0,101,0
0.0,1823.1,0,0.121,4.5,0,29,0
0.0,1417.5,0,0.906,4.2,0,36,1
0.0,1968.5,0,1.0,4.4,0,105,1
0.25,410.3,0,0.163,4.3,1,28,0
0.0,1098.5,0,0.323,4.1,0,22,0
0.25,1218.6,0,0.567,4.6,1,70,0
0.0,2661.3,0,0.069,4.9,1,80,0
0.0,844.7,0,0.105,4.1,0,11,0
0.25,1845.9,0,0.333,4.2,1,23,1
0.333,1796.6,0,0.313,4.3,0,25,1
0.0,1170.9,0,0.215,4.8,0,89,0
0.5,1212.9,0,0.008,4.1,0,20,1
0.0,112.7,0,0.027,4.9,1,115,1
0.0,347.3,0,1.0,4.7,1,84,1
0.0,1158.3,0,0.031,4.7,1,63,0
0.0,1136.9,0,0.005,4.4,0,37,0
0.333,243.2,0,0.071,4.9,0,113,0
0.0,2095.7,0,0.161,3.9,0,24,0
0.5,978.2,0,0.011,4.9,1,98,1
0.25,146.2,0,0.051,4.9,0,53,1
0.5,925.5,0,1.0,4.8,0,98,1
0.0,986.6,0,0.977,4.4,0,22,1
0.0,1470.0,0,0.046,4.6,0,29,0
0.5,989.7,0,0.005,4.7,1,22,0
0.0,306.3,0,0.009,4.7,1,79,1
0.0,1644.2,0,0.015,4.9,0,56,0
0.25,1422.1,0,0.05,4.4,1,23,1
0.0,1265.0,0,0.553,4.8,1,44,0
0.0,528.2,0,0.186,4.7,1,27,0
0.0,2112.7,0,0.023,4.6,0,25,0
0.0,1512.2,0,0.136,4.3,1,30,1
0.333,592.1,0,0.014,4.4,0,33,1
0.0,738.4,0,0.011,3.9,0,16,0
0.0,2500.5,0,0.276,4.6,0,44,0
0.0,771.0,0,0.063,4.9,0,24,0
0.0,1804.2,0,0.123,4.6,0,88,0
0.5,207.4,0,0.016,4.9,1,102,0
0.0,1854.3,0,0.177,4.9,1,69,0
0.0,1633.6,0,0.058,4.8,1,41,0
0.0,473.6,0,0.003,4.9,1,76,1
0.333,1611.5,0,0.011,4.4,0,52,0
0.333,1001.4,0,0.064,3.9,1,23,0
0.0,851.1,0,0.88,4.7,0,40,1
0.0,1560.5,0,0.013,4.7,1,60,1
0.25,925.6,0,0.017,4.3,1,31,0
0.0,359.2,0,1.0,4.6,0,44,1
0.0,528.7,0,0.126,4.5,1,35,1
0.0,2086.3,0,0.102,4.9,0,39,0
0.0,1476.8,0,0.019,4.9,1,44,0
0.0,2184.6,0,0.015,4.2,0,19,0
0.0,1845.9,0,0.023,4.7,1,58,1
0.0,315.6,0,0.031,4.7,1,44,1
0.0,189.5,0,0.107,4.0,0,21,1
0.0,1595.6,0,0.001,3.9,1,18,0
0.0,653.2,0,0.091,4.4,1,29,0
0.0,1710.3,0,0.351,4.2,0,29,0
0.0,1354.9,0,0.82,4.2,1,15,1
0.25,1753.8,0,0.204,4.8,0,31,0
0.0,1535.9,0,0.39,4.6,0,20,0
0.0,195.0,0,0.047,4.0,1,27,1
0.0,869.9,0,0.003,4.8,0,45,1
0.0,333.7,0,0.045,4.8,0,54,1
0.333,2245.5,0,0.188,4.9,0,48,0
0.0,1630.6,0,0.014,4.9,1,110,1
0.0,151.9,0,0.178,4.6,1,49,1
0.0,673.2,0,1.0,4.7,1,44,1
0.0,1680.6,0,0.008,4.5,1,97,0
0.333,1769.7,0,0.027,4.4,1,25,0
0.0,830.0,0,0.029,4.2,1,31,0
0.0,1554.9,0,0.122,4.9,1,97,0
0.0,1448.7,0,0.001,4.8,0,68,0
0.0,1969.3,0,0.104,4.8,0,48,0
0.0,1412.3,0,0.639,4.4,1,305,1
0.0,853.6,0,0.043,4.9,0,46,0
0.0,431.2,0,0.762,4.5,0,52,1
0.0,1619.5,0,0.138,4.5,0,48,0
0.25,563.4,0,0.153,4.7,1,25,1
0.0,702.6,0,0.018,4.7,0,44,0
0.333,2210.2,0,0.001,4.9,1,108,1
0.0,708.4,0,0.078,4.8,1,35,0
0.5,1821.8,0,0.072,4.9,0,110,0
0.0,258.0,0,0.017,4.6,0,97,0
0.0,1228.3,0,0.004,4.6,1,42,1
0.0,1629.8,0,0.012,4.3,0,17,0
0.25,1742.7,0,0.208,4.6,1,38,0
0.0,697.3,0,0.492,4.3,1,28,0
0.0,1640.3,0,0.086,4.9,1,57,0
0.0,1865.7,0,0.131,3.9,1,17,0
0.0,1367.0,0,0.05,4.7,0,120,0
0.0,2267.9,0,0.001,4.8,1,108,0
0.0,1011.1,0,1.0,4.1,1,16,1
0.333,1113.8,0,0.001,3.9,0,21,0
0.0,1566.2,0,0.033,4.4,0,25,0
0.0,1630.9,0,0.268,4.9,0,117,0
0.0,310.1,0,0.252,4.0,1,21,1
0.0,1149.4,0,1.0,4.7,0,53,0
0.5,1767.6,0,0.564,4.9,1,61,1
0.0,234.2,0,0.263,4.9,1,29,1
0.25,1085.4,0,0.028,3.9,1,15,0
0.0,594.6,0,0.066,4.2,0,31,1
0.0,1355.8,0,0.048,4.3,1,41,0
0.0,955.2,0,0.112,4.8,1,53,1
0.25,1844.5,0,0.015,4.7,1,30,0
0.0,1377.1,0,0.62,4.2,0,24,1
0.5,752.7,0,0.087,4.7,1,43,1
0.0,502.2,0,0.269,4.9,0,54,1
0.0,2082.0,0,0.212,4.4,1,40,0
0.0,168.4,0,0.033,4.7,0,40,0
0.333,937.5,0,0.177,4.6,1,36,0
