base_price,days_to_festival,is_weekend,season_demand_index,occupancy_rate_last_30d,category_luxury_tier,review_rating,recommended_price,suggested_price
1688.51,5,1,0.36,0.4,1,4.4,2390.0,2390.0
1379.91,60,0,0.54,0.55,1,3.8,1370.0,1370.0
1853.73,57,0,0.39,0.28,1,3.6,1530.0,1530.0
4018.45,5,0,0.67,0.45,2,3.7,4920.0,4920.0
3075.42,52,1,0.74,0.23,2,3.5,3690.0,3690.0
1086.53,1,0,0.7,0.61,1,4.8,1620.0,1620.0
4413.43,57,1,0.48,0.23,2,3.5,4690.0,4690.0
15024.13,57,1,0.94,0.28,3,4.8,21100.0,21100.0
3703.85,17,0,0.31,0.22,2,4.2,3850.0,3850.0
2072.8,22,1,0.54,0.46,1,4.8,3010.0,3010.0
4805.31,1,1,0.8,0.82,2,4.1,8280.0,8280.0
2390.49,11,1,0.84,0.88,1,4.9,4220.0,4220.0
2213.57,21,0,0.59,0.21,1,3.6,2440.0,2440.0
11666.05,36,0,0.31,0.66,3,4.2,12630.0,12630.0
1951.25,19,0,0.73,0.7,1,3.4,2570.0,2570.0
5644.35,38,1,0.34,0.58,2,4.0,6850.0,6850.0
3898.32,23,1,0.38,0.68,2,4.2,5130.0,5130.0
3643.78,47,0,0.76,0.34,2,4.3,4360.0,4360.0
2537.84,19,1,0.52,0.54,2,3.9,3590.0,3590.0
2222.48,0,0,0.54,0.46,1,3.3,2740.0,2740.0
2181.57,0,1,0.64,0.22,1,4.4,3270.0,3270.0
2865.59,16,1,0.99,0.65,2,4.1,4930.0,4930.0
1822.97,58,1,0.98,0.55,1,3.4,2700.0,2700.0
1642.37,0,1,0.59,0.37,1,4.9,2450.0,2450.0
1089.93,52,0,0.49,0.53,1,4.9,1220.0,1220.0
2468.91,51,0,0.51,0.77,1,4.7,3040.0,3040.0
1243.51,44,1,0.49,0.79,1,4.7,1810.0,1810.0
1007.57,29,0,0.67,0.67,1,3.4,1290.0,1290.0
4581.97,40,0,0.72,0.52,2,5.0,5800.0,5800.0
5086.03,46,1,0.64,0.61,2,3.9,6590.0,6590.0
2613.55,2,0,0.59,0.46,2,3.5,3290.0,3290.0
1953.95,45,1,0.45,0.25,1,4.7,2350.0,2350.0
1751.67,54,1,0.64,0.46,1,3.6,2230.0,2230.0
1065.22,10,1,0.54,0.57,1,4.1,1520.0,1520.0
3103.83,23,1,0.68,0.63,2,3.4,4560.0,4560.0
4487.91,21,1,0.77,0.9,2,4.1,7020.0,7020.0
1374.17,43,1,0.74,0.77,1,4.2,2030.0,2030.0
15383.16,44,1,0.62,0.27,3,4.0,19540.0,19540.0
2209.98,25,0,0.69,0.29,1,3.3,2420.0,2420.0
5942.49,12,1,0.5,0.23,2,4.1,7600.0,7600.0
3408.85,0,1,0.32,0.74,2,4.0,4860.0,4860.0
15697.24,23,0,0.74,0.71,3,3.7,21350.0,21350.0
4009.32,9,0,0.48,0.94,2,4.9,5670.0,5670.0
3716.32,34,1,0.77,0.57,2,4.0,5470.0,5470.0
980.56,23,0,0.82,0.81,1,4.8,1480.0,1480.0
2684.68,27,1,0.94,0.61,2,3.4,4310.0,4310.0
2007.22,35,1,0.97,0.85,1,3.8,3300.0,3300.0
10579.29,15,0,0.31,0.73,3,3.5,12130.0,12130.0
3292.83,39,1,0.99,0.66,2,3.9,5270.0,5270.0
4648.9,15,0,0.78,0.6,2,3.4,6210.0,6210.0
3385.0,58,1,0.75,0.73,2,4.0,4860.0,4860.0
4521.71,16,0,0.31,0.49,2,3.8,5040.0,5040.0
3757.23,50,1,0.9,0.23,2,3.6,4900.0,4900.0
5382.43,53,0,0.4,0.18,2,4.4,4890.0,4890.0
2213.11,14,0,0.89,0.53,1,4.9,3270.0,3270.0
1663.76,15,0,0.31,0.63,1,3.6,1890.0,1890.0
1461.31,14,0,0.75,0.21,1,4.5,1900.0,1900.0
1480.1,56,1,0.6,0.38,1,4.5,1830.0,1830.0
14057.15,33,0,0.44,0.41,3,4.1,15200.0,15200.0
1425.09,10,0,0.38,0.6,1,4.8,1830.0,1830.0
8090.59,0,1,0.61,0.37,3,4.9,12860.0,12860.0
1035.5,14,1,0.39,0.23,1,3.9,1290.0,1290.0
1646.71,25,1,0.64,0.28,1,4.4,2320.0,2320.0
4187.46,50,1,0.74,0.29,2,4.4,5790.0,5790.0
5443.18,3,0,0.88,0.82,2,3.9,8400.0,8400.0
3274.34,42,0,0.78,0.38,2,3.8,4000.0,4000.0
3833.47,4,0,0.35,0.72,2,4.9,4970.0,4970.0
5329.42,34,1,0.52,0.6,2,4.6,7300.0,7300.0
2217.8,12,1,0.5,0.93,1,3.4,3340.0,3340.0
9846.11,9,0,0.94,0.37,3,3.4,13430.0,13430.0
10591.24,10,0,0.91,0.28,3,4.9,15100.0,15100.0
3561.5,17,0,0.56,0.19,2,3.3,3800.0,3800.0
2392.09,33,1,0.35,0.34,1,4.4,2840.0,2840.0
2915.25,38,1,0.93,0.7,2,3.6,4470.0,4470.0
2394.0,40,0,0.92,0.22,1,3.3,2720.0,2720.0
1994.19,41,0,0.9,0.35,1,3.3,2490.0,2490.0
1750.52,49,1,0.89,0.83,1,3.9,2650.0,2650.0
2614.31,22,1,0.64,0.62,2,3.3,3700.0,3700.0
10755.96,6,0,0.42,0.21,3,4.3,12580.0,12580.0
3927.12,58,1,0.63,0.19,2,4.4,4760.0,4760.0
3064.27,38,0,0.65,0.2,2,3.9,3310.0,3310.0
1950.26,2,1,0.64,0.9,1,4.5,3290.0,3290.0
2453.84,11,1,0.68,0.83,1,4.1,4000.0,4000.0
1799.5,6,0,0.48,0.83,1,4.0,2370.0,2370.0
13147.53,48,0,0.56,0.89,3,3.9,15880.0,15880.0
1009.52,25,1,0.6,0.55,1,4.0,1420.0,1420.0
10176.67,32,0,0.39,0.35,3,4.9,11020.0,11020.0
2907.25,36,1,0.62,0.47,2,4.4,3930.0,3930.0
1880.47,47,1,0.87,0.73,1,3.8,2730.0,2730.0
5784.69,14,1,0.88,0.85,2,4.5,10470.0,10470.0
4816.22,1,0,0.59,0.5,2,3.8,6480.0,6480.0
6768.03,40,0,0.66,0.58,3,3.4,8070.0,8070.0
9546.66,6,1,0.32,0.9,3,4.1,14270.0,14270.0
1781.06,31,0,0.77,0.24,1,4.6,2220.0,2220.0
1545.13,3,1,0.58,0.84,1,3.9,2440.0,2440.0
5417.75,19,1,0.61,0.28,2,4.8,7580.0,7580.0
14146.71,49,0,0.91,0.54,3,3.9,18870.0,18870.0
1878.93,52,1,0.62,0.32,1,3.8,2370.0,2370.0
3807.1,35,0,0.31,0.63,2,5.0,4310.0,4310.0
3393.68,31,0,0.46,0.6,2,4.1,3920.0,3920.0
2870.56,27,1,0.63,0.45,2,4.6,4200.0,4200.0
1467.84,12,1,0.6,0.84,1,4.6,2390.0,2390.0
3946.1,0,0,0.9,0.68,2,4.9,6480.0,6480.0
12758.23,59,1,0.68,0.73,3,3.4,16770.0,16770.0
1953.06,55,0,0.78,0.27,1,3.7,2030.0,2030.0
1012.17,34,0,0.63,0.86,1,4.6,1370.0,1370.0
9952.59,47,0,0.61,0.28,3,4.2,10500.0,10500.0
1190.85,29,1,0.61,0.33,1,4.2,1490.0,1490.0
7568.13,53,0,0.59,0.25,3,3.5,7250.0,7250.0
5395.56,35,1,0.68,0.5,2,3.7,7840.0,7840.0
967.06,56,0,0.48,0.86,1,4.1,1090.0,1090.0
10191.83,54,1,0.92,0.35,3,3.7,13900.0,13900.0
1169.13,24,0,0.53,0.45,1,3.6,1290.0,1290.0
5577.66,15,0,0.4,0.83,2,3.4,6610.0,6610.0
1791.26,57,0,0.37,0.64,1,3.5,1680.0,1680.0
3309.83,18,1,0.31,0.75,2,4.6,4730.0,4730.0
1703.88,0,1,0.6,0.32,1,4.5,2530.0,2530.0
2070.38,4,0,0.43,0.72,1,3.3,2550.0,2550.0
15581.18,50,1,0.32,0.33,3,3.6,16410.0,16410.0
1252.71,21,0,0.66,0.94,1,4.2,1810.0,1810.0
5601.64,23,1,0.78,0.6,2,3.8,8600.0,8600.0
2394.89,42,1,0.36,0.71,1,4.7,3250.0,3250.0
5707.47,44,0,0.62,0.24,2,4.6,6480.0,6480.0
1916.66,51,0,0.82,0.35,1,4.8,2460.0,2460.0
12298.21,36,1,0.99,0.26,3,4.2,17850.0,17850.0
3911.24,52,1,0.77,0.46,2,3.8,5340.0,5340.0
2103.84,35,0,0.47,0.38,1,4.3,2400.0,2400.0
1750.07,35,1,0.8,0.74,1,3.4,2520.0,2520.0
1983.9,3,0,0.72,0.24,1,3.2,2440.0,2440.0
3999.6,35,0,0.45,0.75,2,3.2,4370.0,4370.0
2070.39,51,0,0.9,0.19,1,3.9,2370.0,2370.0
5385.65,52,1,0.6,0.31,2,3.6,6540.0,6540.0
1134.3,17,1,0.97,0.78,1,3.5,1870.0,1870.0
2232.69,49,0,0.81,0.74,1,4.3,2990.0,2990.0
4391.04,15,0,0.75,0.53,2,5.0,6230.0,6230.0
5456.33,40,0,0.81,0.19,2,3.5,6310.0,6310.0
1590.08,17,0,0.63,0.64,1,4.2,2150.0,2150.0
1506.46,21,0,0.65,0.48,1,3.4,1810.0,1810.0
2364.1,1,0,0.9,0.4,1,4.9,3560.0,3560.0
3379.09,20,0,0.78,0.66,2,3.7,4950.0,4950.0
5454.74,35,0,0.93,0.5,2,4.8,7780.0,7780.0
4194.07,43,1,0.92,0.22,2,3.7,5530.0,5530.0
4299.33,38,0,0.98,0.88,2,4.7,6570.0,6570.0
3579.64,46,0,0.79,0.77,2,3.6,4660.0,4660.0
4505.65,38,1,0.65,0.2,2,3.7,5450.0,5450.0
9252.11,28,0,0.42,0.57,3,3.5,9890.0,9890.0
962.83,53,1,0.79,0.22,1,3.7,1240.0,1240.0
1335.2,25,0,0.5,0.82,1,4.7,1820.0,1820.0
910.21,20,0,0.5,0.64,1,4.4,1140.0,1140.0
2465.37,16,0,0.47,0.29,1,3.9,2830.0,2830.0
5880.12,15,0,0.91,0.17,2,4.9,8040.0,8040.0
9951.55,59,0,0.91,0.18,3,4.0,11720.0,11720.0
2065.39,30,1,0.74,0.56,1,4.9,3230.0,3230.0
1453.29,50,0,0.63,0.74,1,3.6,1720.0,1720.0
4848.83,8,0,0.77,0.25,2,4.8,6570.0,6570.0
14054.3,30,1,0.73,0.33,3,3.2,18290.0,18290.0
2414.81,13,0,0.59,0.41,1,4.2,2830.0,2830.0
3900.74,48,1,0.57,0.32,2,4.0,4690.0,4690.0
2153.28,36,0,0.57,0.46,1,4.1,2460.0,2460.0
1325.49,1,1,0.71,0.6,1,4.2,2070.0,2070.0
15903.32,51,0,0.75,0.7,3,3.9,20200.0,20200.0
6257.7,47,0,0.62,0.92,3,5.0,8440.0,8440.0
1865.65,45,1,0.98,0.89,1,5.0,3310.0,3310.0
12595.06,13,0,0.36,0.61,3,4.9,15480.0,15480.0
4908.16,58,0,0.54,0.74,2,5.0,6080.0,6080.0
7203.88,32,1,0.59,0.91,3,4.6,11060.0,11060.0
5784.85,34,1,0.31,0.22,2,5.0,6810.0,6810.0
3134.14,57,0,0.56,0.15,2,4.8,3120.0,3120.0
4679.64,38,1,0.49,0.17,2,3.9,5390.0,5390.0
3279.37,57,0,0.65,0.6,2,4.6,3900.0,3900.0
1391.55,46,1,0.54,0.76,1,4.8,1890.0,1890.0
1774.33,50,1,0.81,0.44,1,4.5,2500.0,2500.0
1567.51,19,0,0.66,0.59,1,4.0,2050.0,2050.0
3060.79,1,0,0.39,0.56,2,3.3,3400.0,3400.0
1173.5,50,0,0.83,0.23,1,4.7,1420.0,1420.0
3963.51,40,0,0.37,0.41,2,4.9,4080.0,4080.0
13572.83,18,1,0.89,0.17,3,3.9,20360.0,20360.0
2336.74,58,0,0.95,0.24,1,3.5,2640.0,2640.0
2794.45,36,0,0.53,0.8,2,3.8,3350.0,3350.0
1528.97,17,1,0.95,0.81,1,4.2,2730.0,2730.0
7002.46,15,1,0.86,0.79,3,3.8,12130.0,12130.0
926.55,3,0,0.95,0.73,1,4.3,1500.0,1500.0
4816.02,11,0,0.77,0.78,2,4.9,7680.0,7680.0
4608.57,28,1,0.46,0.69,2,4.4,6450.0,6450.0
7630.19,6,1,0.93,0.69,3,3.9,13430.0,13430.0
3318.34,13,1,0.43,0.68,2,4.9,4920.0,4920.0
2582.98,54,0,0.45,0.56,2,4.2,2840.0,2840.0
5422.32,11,0,0.49,0.44,2,3.4,6460.0,6460.0
15746.91,34,0,0.51,0.73,3,4.1,19400.0,19400.0
2974.11,4,1,0.66,0.39,2,4.4,4270.0,4270.0
1270.36,16,1,0.8,0.58,1,4.7,2100.0,2100.0
14684.1,57,1,0.95,0.5,3,4.9,21590.0,21590.0
5742.62,41,1,0.36,0.37,2,3.8,6560.0,6560.0
3968.7,31,0,0.97,0.93,2,3.5,6150.0,6150.0
981.0,9,1,0.94,0.36,1,3.3,1550.0,1550.0
2637.87,42,1,0.34,0.4,2,4.5,3190.0,3190.0
1818.32,16,1,0.55,0.28,1,4.6,2490.0,2490.0
3875.13,4,0,0.87,0.81,2,3.9,5860.0,5860.0
945.84,44,0,0.73,0.62,1,3.9,1140.0,1140.0
4541.38,41,1,0.85,0.64,2,4.9,7130.0,7130.0
6113.03,8,0,0.8,0.81,3,4.9,9710.0,9710.0
2159.8,48,1,0.65,0.42,1,3.6,2810.0,2810.0
9064.33,32,0,0.33,0.3,3,4.6,9430.0,9430.0
964.41,35,1,0.71,0.31,1,4.3,1400.0,1400.0
11883.52,35,1,0.33,0.74,3,3.5,14400.0,14400.0
3891.9,17,1,0.72,0.64,2,3.8,6130.0,6130.0
5908.3,8,0,0.86,0.32,2,3.5,8080.0,8080.0
4404.7,56,1,0.71,0.27,2,3.7,5310.0,5310.0
8752.39,28,1,1.0,0.25,3,4.3,13190.0,13190.0
2035.1,60,0,0.62,0.65,1,3.9,2220.0,2220.0
1334.39,49,1,0.82,0.15,1,3.9,1670.0,1670.0
5664.85,13,0,0.77,0.16,2,4.2,7500.0,7500.0
3811.53,24,0,0.99,0.46,2,3.4,5350.0,5350.0
4424.54,14,0,0.8,0.7,2,4.5,6730.0,6730.0
2677.01,5,1,0.41,0.71,2,3.9,3900.0,3900.0
1581.79,55,0,0.97,0.49,1,4.1,2020.0,2020.0
5413.27,41,1,0.77,0.7,2,5.0,8550.0,8550.0
2189.04,28,0,0.34,0.57,1,3.8,2350.0,2350.0
3285.11,14,0,0.76,0.93,2,4.4,5050.0,5050.0
1261.73,28,1,0.92,0.28,1,3.9,1880.0,1880.0
2207.69,3,1,0.7,0.63,1,4.8,3590.0,3590.0
2388.64,17,1,0.55,0.54,1,4.7,3550.0,3550.0
1052.58,49,0,0.87,0.31,1,3.6,1210.0,1210.0
4075.21,56,0,0.85,0.75,2,4.4,5320.0,5320.0
1439.93,48,1,0.68,0.37,1,3.3,1810.0,1810.0
2293.1,43,1,0.41,0.46,1,4.9,3050.0,3050.0
1033.64,38,0,0.48,0.45,1,3.8,1140.0,1140.0
1237.8,15,0,0.82,0.35,1,4.7,1710.0,1710.0
2103.95,10,1,0.86,0.49,1,3.8,3400.0,3400.0
982.07,13,0,0.5,0.53,1,4.3,1260.0,1260.0
4223.87,2,1,0.56,0.75,2,5.0,6990.0,6990.0
4047.37,50,0,0.35,0.76,2,4.8,4530.0,4530.0
3670.4,49,0,0.8,0.28,2,3.5,4080.0,4080.0
3881.0,41,1,0.3,0.62,2,4.2,5060.0,5060.0
1747.9,37,0,0.33,0.87,1,3.8,1990.0,1990.0
7613.67,44,0,0.3,0.24,3,4.0,6310.0,6310.0
4501.99,41,1,0.75,0.53,2,3.8,6140.0,6140.0
5319.01,17,0,0.59,0.75,2,3.8,7000.0,7000.0
2116.26,57,0,0.51,0.64,1,4.2,2200.0,2200.0
1146.24,19,1,0.94,0.23,1,3.5,1690.0,1690.0
1138.8,57,0,0.43,0.47,1,4.2,1210.0,1210.0
1329.08,47,0,0.57,0.56,1,3.7,1430.0,1430.0
3763.76,24,0,0.96,0.95,2,3.7,5710.0,5710.0
3929.59,56,1,0.6,0.29,2,4.5,4770.0,4770.0
4878.94,37,1,0.69,0.94,2,3.3,7250.0,7250.0
2698.38,12,1,0.36,0.45,2,3.9,3420.0,3420.0
2621.35,3,0,0.85,0.31,2,3.9,3510.0,3510.0
3871.69,54,1,0.6,0.48,2,4.1,5080.0,5080.0
12971.64,13,1,0.86,0.64,3,4.4,22000.0,22000.0
1209.5,32,0,0.48,0.32,1,3.9,1250.0,1250.0
1926.41,27,1,0.6,0.38,1,3.6,2460.0,2460.0
1315.73,51,0,0.85,0.83,1,4.8,1840.0,1840.0
5601.3,36,1,0.98,0.95,2,5.0,9810.0,9810.0
14956.9,7,1,0.34,0.4,3,3.2,18250.0,18250.0
1375.66,43,0,0.87,0.27,1,4.2,1780.0,1780.0
8299.94,33,0,0.51,0.78,3,3.8,10140.0,10140.0
1558.09,43,0,0.69,0.63,1,3.7,1840.0,1840.0
8405.32,4,0,0.5,0.23,3,3.8,9870.0,9870.0
1975.81,53,0,0.73,0.91,1,4.3,2560.0,2560.0
2221.7,4,1,0.55,0.21,1,3.5,2920.0,2920.0
4855.82,30,0,0.53,0.65,2,4.8,5870.0,5870.0
2218.96,44,0,0.33,0.49,1,4.0,2270.0,2270.0
1535.19,8,1,0.4,0.6,1,3.8,2120.0,2120.0
1150.11,41,0,0.94,0.32,1,4.6,1480.0,1480.0
5082.83,31,1,1.0,0.7,2,3.2,8230.0,8230.0
3761.66,32,1,0.85,0.92,2,4.0,6070.0,6070.0
1974.03,2,0,0.5,0.52,1,3.8,2420.0,2420.0
3447.25,29,0,0.58,0.57,2,3.8,4080.0,4080.0
2784.3,49,0,0.82,0.34,2,3.8,3100.0,3100.0
2488.13,11,1,0.98,0.86,1,3.3,4280.0,4280.0
1149.92,28,0,0.62,0.93,1,3.5,1520.0,1520.0
2481.47,2,1,0.88,0.78,1,3.5,4250.0,4250.0
2463.65,25,1,0.98,0.58,1,5.0,4110.0,4110.0
5278.36,56,0,0.91,0.92,2,3.2,6960.0,6960.0
1955.08,60,1,0.46,0.27,1,3.5,2070.0,2070.0
4522.32,29,0,0.31,0.53,2,5.0,5230.0,5230.0
5531.36,8,1,0.64,0.58,2,4.3,8490.0,8490.0
1363.1,25,0,0.67,0.54,1,4.0,1720.0,1720.0
4136.88,1,1,0.44,0.79,2,3.3,6040.0,6040.0
1891.02,2,0,0.5,0.69,1,4.4,2500.0,2500.0
10111.9,45,1,0.84,0.25,3,3.4,12970.0,12970.0
3996.2,3,0,0.63,0.43,2,4.4,5490.0,5490.0
3656.0,24,0,0.52,0.42,2,5.0,4600.0,4600.0
4474.81,50,0,0.74,0.6,2,4.2,5570.0,5570.0
2260.92,12,0,0.76,0.38,1,3.6,2710.0,2710.0
3205.35,38,1,0.84,0.24,2,4.3,4410.0,4410.0
15344.33,43,1,0.41,0.67,3,4.1,19850.0,19850.0
4911.81,34,0,0.82,0.83,2,4.2,7310.0,7310.0
5381.46,54,0,0.72,0.9,2,4.1,6980.0,6980.0
11561.91,22,0,0.34,0.93,3,4.4,14740.0,14740.0
2147.23,8,1,0.84,0.77,1,4.2,3690.0,3690.0
925.92,1,0,0.57,0.26,1,5.0,1170.0,1170.0
5364.33,60,0,0.53,0.83,2,4.7,6440.0,6440.0
964.22,53,0,0.61,0.47,1,3.7,970.0,970.0
5614.7,40,0,0.54,0.73,2,4.5,6920.0,6920.0
15919.63,43,1,0.54,0.58,3,3.6,20380.0,20380.0
1370.51,30,0,0.87,0.81,1,4.6,2060.0,2060.0
1236.51,43,1,0.39,0.49,1,3.5,1370.0,1370.0
5178.77,46,1,0.98,0.2,2,4.1,7190.0,7190.0
1304.84,1,1,0.69,0.6,1,4.6,2180.0,2180.0
5529.47,31,0,0.43,0.29,2,3.7,5540.0,5540.0
1064.55,17,1,0.39,0.92,1,4.7,1600.0,1600.0
2940.84,12,1,0.71,0.57,2,4.4,4520.0,4520.0
2466.64,45,0,0.74,0.59,1,3.9,3090.0,3090.0
4858.44,4,0,0.34,0.88,2,4.0,6350.0,6350.0
5464.11,57,0,0.47,0.65,2,4.9,5910.0,5910.0
3635.15,41,0,0.86,0.39,2,3.6,4400.0,4400.0
1982.37,43,0,0.33,0.39,1,4.4,1890.0,1890.0
4579.85,9,1,0.9,0.55,2,4.5,7810.0,7810.0
12031.5,55,0,0.76,0.84,3,4.9,16860.0,16860.0
1992.05,42,0,0.6,0.79,1,4.5,2480.0,2480.0
1820.57,24,0,0.54,0.92,1,4.3,2490.0,2490.0
1586.5,33,0,0.31,0.21,1,4.8,1570.0,1570.0
3465.73,36,1,0.88,0.36,2,4.7,4970.0,4970.0
5190.03,29,0,0.4,0.21,2,4.5,5490.0,5490.0
3291.95,6,1,0.52,0.75,2,3.3,5100.0,5100.0
2007.77,5,0,0.7,0.26,1,3.9,2570.0,2570.0
1273.33,53,0,0.47,0.23,1,4.3,1260.0,1260.0
4688.66,54,1,0.65,0.6,2,4.1,6050.0,6050.0
5114.77,2,0,0.87,0.48,2,3.8,7290.0,7290.0
8187.14,12,0,0.63,0.72,3,3.5,10930.0,10930.0
995.91,2,1,0.96,0.54,1,4.2,1700.0,1700.0
2958.41,25,0,0.89,0.49,2,3.7,4000.0,4000.0
1869.6,56,1,0.53,0.49,1,3.6,2270.0,2270.0
2259.11,23,1,0.58,0.85,1,3.9,3340.0,3340.0
2657.49,52,0,0.6,0.47,2,4.6,3100.0,3100.0
5069.53,5,0,0.74,0.42,2,4.1,6600.0,6600.0
9413.19,42,0,0.5,0.42,3,3.6,9450.0,9450.0
1665.65,59,0,0.98,0.31,1,3.4,1910.0,1910.0
2386.18,57,1,0.73,0.84,1,4.1,3380.0,3380.0
3661.9,48,1,0.58,0.27,2,4.6,4500.0,4500.0
4128.68,41,0,0.75,0.88,2,4.4,5950.0,5950.0
921.89,11,0,0.58,0.38,1,3.6,1150.0,1150.0
1030.56,48,0,0.87,0.87,1,4.0,1460.0,1460.0
1313.75,35,0,0.7,0.78,1,4.7,1860.0,1860.0
6278.52,1,1,0.33,0.62,3,3.5,8430.0,8430.0
1910.2,10,0,0.42,0.69,1,4.2,2350.0,2350.0
1582.24,38,1,0.91,0.41,1,3.8,2270.0,2270.0
1777.03,33,1,0.69,0.61,1,3.4,2450.0,2450.0
1179.44,25,1,0.97,0.38,1,3.3,1750.0,1750.0
1373.49,17,0,0.35,0.47,1,4.2,1570.0,1570.0
4823.39,20,1,0.51,0.76,2,3.2,6800.0,6800.0
2444.48,35,1,0.44,0.35,1,3.4,2830.0,2830.0
2676.46,39,1,0.69,0.82,2,3.8,3950.0,3950.0
2324.61,51,0,0.57,0.45,1,3.3,2430.0,2430.0
4519.08,45,0,0.41,0.58,2,3.9,4500.0,4500.0
11639.2,43,1,0.75,0.9,3,3.4,17650.0,17650.0
4250.97,21,0,0.68,0.7,2,3.8,5360.0,5360.0
2742.88,52,0,0.49,0.67,2,4.6,3070.0,3070.0
1043.8,58,1,0.64,0.72,1,4.3,1480.0,1480.0
1861.46,29,0,0.82,0.88,1,4.0,2730.0,2730.0
3693.36,49,0,0.44,0.35,2,3.4,3330.0,3330.0
15172.68,42,0,0.51,0.64,3,4.3,18120.0,18120.0
3923.07,60,1,0.54,0.47,2,3.5,4600.0,4600.0
3001.49,59,0,0.82,0.16,2,3.3,3080.0,3080.0
5001.52,29,1,0.89,0.25,2,4.4,7390.0,7390.0
3526.74,7,0,0.56,0.41,2,4.8,4750.0,4750.0
1740.75,33,0,0.51,0.6,1,4.0,1990.0,1990.0
4942.41,56,1,0.92,0.86,2,3.3,7290.0,7290.0
15002.64,46,0,1.0,0.78,3,4.8,23520.0,23520.0
2167.51,8,1,0.77,0.59,1,3.3,3310.0,3310.0
4867.26,50,0,0.99,0.21,2,4.8,5880.0,5880.0
1987.41,19,0,0.76,0.38,1,3.9,2630.0,2630.0
5810.74,39,0,0.81,0.44,2,3.9,7480.0,7480.0
1373.32,24,0,0.57,0.65,1,4.2,1740.0,1740.0
2503.89,18,1,0.6,0.2,2,4.9,3320.0,3320.0
3451.84,4,1,0.4,0.57,2,4.8,5080.0,5080.0
1248.63,10,0,0.88,0.87,1,4.0,2050.0,2050.0
4816.42,14,0,0.95,0.71,2,4.5,7620.0,7620.0
4717.99,7,1,0.74,0.79,2,4.2,8040.0,8040.0
11934.61,18,0,0.54,0.7,3,4.4,16100.0,16100.0
925.99,22,0,0.41,0.32,1,4.7,1070.0,1070.0
2066.04,26,1,0.49,0.24,1,3.3,2590.0,2590.0
1417.65,39,1,0.48,0.81,1,3.8,1980.0,1980.0
12650.56,31,1,0.73,0.71,3,4.9,20040.0,20040.0
11565.78,25,1,0.96,0.61,3,4.9,19290.0,19290.0
3699.56,26,1,0.33,0.3,2,3.2,4170.0,4170.0
2971.02,18,0,0.3,0.63,2,3.6,3250.0,3250.0
2830.47,49,0,0.72,0.18,2,5.0,3300.0,3300.0
5410.31,41,0,0.5,0.25,2,4.1,5300.0,5300.0
2369.44,28,1,0.92,0.4,1,4.2,3630.0,3630.0
4774.26,38,1,0.53,0.5,2,3.5,6010.0,6010.0
1065.49,59,1,0.5,0.25,1,4.8,1200.0,1200.0
3907.1,40,1,0.49,0.25,2,3.6,4490.0,4490.0
5051.29,32,1,0.4,0.73,2,3.5,6690.0,6690.0
5229.37,18,1,0.71,0.61,2,3.6,8180.0,8180.0
1089.15,36,0,0.42,0.58,1,4.9,1240.0,1240.0
900.05,18,1,0.6,0.51,1,4.5,1360.0,1360.0
2039.42,32,1,0.62,0.93,1,4.6,3070.0,3070.0
1470.55,46,0,0.31,0.19,1,3.9,1240.0,1240.0
1307.17,15,1,0.31,0.29,1,4.8,1670.0,1670.0
6128.97,22,1,0.66,0.67,3,4.6,9690.0,9690.0
4391.05,6,0,0.79,0.26,2,4.6,5960.0,5960.0
2261.84,25,0,0.96,0.62,1,4.9,3480.0,3480.0
2432.21,31,1,0.43,0.6,1,3.9,3270.0,3270.0
1805.19,11,1,0.37,0.93,1,4.3,2660.0,2660.0
4300.61,7,1,0.34,0.86,2,4.8,6280.0,6280.0
2797.7,4,0,0.61,0.91,2,4.6,4340.0,4340.0
11488.73,41,0,0.74,0.24,3,4.2,12760.0,12760.0
3829.93,27,0,0.89,0.84,2,3.3,5540.0,5540.0
12071.35,52,0,0.78,0.25,3,4.4,14530.0,14530.0
9887.26,4,0,0.45,0.66,3,4.1,13120.0,13120.0
1284.48,48,1,0.62,0.73,1,3.5,1680.0,1680.0
6949.65,25,0,0.94,0.28,3,4.8,9320.0,9320.0
1403.87,4,0,0.53,0.66,1,3.8,1810.0,1810.0
2838.26,21,0,0.65,0.19,2,3.9,3280.0,3280.0
1183.04,14,0,0.97,0.38,1,4.4,1720.0,1720.0
15873.36,12,1,0.81,0.89,3,4.1,28040.0,28040.0
10441.04,27,1,0.82,0.29,3,3.4,14740.0,14740.0
4361.55,32,1,0.48,0.2,2,3.9,5060.0,5060.0
5557.66,42,0,0.59,0.5,2,3.4,6200.0,6200.0
2492.91,22,0,0.36,0.83,1,3.5,3060.0,3060.0
1832.34,32,0,0.72,0.21,1,3.2,1970.0,1970.0
2199.96,42,0,0.37,0.43,1,3.5,2120.0,2120.0
1423.11,17,1,0.89,0.87,1,3.8,2390.0,2390.0
3570.1,49,0,0.87,0.24,2,4.2,4190.0,4190.0
1544.33,52,1,0.67,0.4,1,4.9,2030.0,2030.0
12725.07,29,0,0.4,0.77,3,4.2,15820.0,15820.0
4887.67,25,1,0.32,0.58,2,4.5,6330.0,6330.0
3603.34,15,1,0.86,0.82,2,3.8,6120.0,6120.0
1113.14,12,1,0.72,0.24,1,4.6,1670.0,1670.0
12323.96,38,0,0.8,0.89,3,4.3,18940.0,18940.0
