place_id,associated_search_term,search_weight
2684,dineshvar sketch hub,1
2685,Daman Beach,1
2685,Daman New Beach,1
2685,Daman beach,1
2685,Jetty De Damão Grande,1
2685,Nani Daman beach,1
2686,Dhobi Talao Lake Garden.,1
2686,Mira,1
2686,Mirasol Resort,1
2686,Mirasol Waterpark,1
2686,Moti Daman Jetty Garden,1
2687,Daman preshoot location,1
2687,Dhobi Talao Lake Garden.,1
2687,Kwery lake,1
2687,LakhamDev Lake Vapi,1
2687,Quarr lake,1
2688,Daman Beach,1
2688,Daman beach,1
2688,Devka Amusement Park,1
2688,Jampore Beach,1
2688,Nani Daman beach,1
2689,Daman Lighthouse,1
2689,Daman beach,1
2689,Jampore Beach,1
2689,Jetty De Damão Grande,1
2689,Old Lighthouse,1
2690,Dadra garden,1
2690,Hirwa Van Garden,1
2690,Nakshatra Van,1
2690,Vandhara Garden,1
2690,Vanganga Garden,1
2691,Daman beach,1
2691,Jampore Beach,1
2691,Moti Daman Jetty Garden,1
2691,Nani Daman Fort,1
2691,Nani Daman Jetty,1
2692,Chumney Umarkui Waterfall Point,1
2692,Kherarbari waterfall,1
2692,"Koshimpada Waterfall, near Kauncha Garden",1
2692,Small water fall,1
2692,Umarkui Parking,1
2693,Lion safari,1
2693,Lions Ground,1
2693,Satmaliya Deer Park,1
2693,Silvasa Vasona Lion Safari,1
2693,lion safari vasona,1
2694,Daman Beach,1
2694,Daman Lighthouse,1
2694,Daman New Beach,1
2694,Jampore Beach,1
2694,Nani Daman beach,1
2695,0,1
2695,Bindraben Tapovan Garden,1
2695,Bindrabin Garden,1
2695,Butterfly Park,1
2695,Pakruti Parichay Park,1
2696,Daman Beach,1
2696,Daman New Beach,1
2696,Daman beach,1
2696,Nani Daman Fort,1
2696,Nani Daman Jetty,1
2697,Bal Udyan Park,1
2697,Butterfly Park,1
2697,Lions Safari Vasona,1
2697,Satmaliya Deer Park,1
2697,lion safari vasona,1
2698,Dadra Resort,1
2698,Ras By Treat Resorts,1
2698,Sai Nasta House,1
2698,Silvassa river front,1
2698,Treat Resort Silvassa,1
2699,Jetty De Damão Grande,1
2699,Moti Daman Fort,1
2699,Nani Daman Jetty,1
2699,Nani Daman beach,1
2699,St. Jerome Fort,1
2700,DAMAN GANGA DAM,1
2700,I LOVE CHHARWADA,1
2700,Indragarh Fort,1
2700,Pardi Fort,1
2700,Udvada lake,1
2701,Fort Garden,1
2701,Jetty De Damão Grande,1
2701,Nani Daman Jetty,1
2701,Nani Daman beach,1
2701,Paragola Garden,1
2702,DAMAN GANGA DAM,1
2702,GIDC Vapi Lake,1
2702,LAKHAMDEV LAKE GARDEN,1
2702,Lake View,1
2702,Lakham Dev Garden,1
2703,Daman Lighthouse,1
2703,Daman beach,1
2703,Fort Garden,1
2703,Jetty De Damão Grande,1
2703,Moti Daman Fort,1
2704,Daman ganga valley point,1
2704,Hirwa Van Garden,1
2704,Mahatma Gandhi Udyan,1
2704,Nakshatra Van,1
2704,Vandhara Garden,1
2705,Damanganga River Front,1
2705,Mahatma Gandhi Udyan,1
2705,Silvassa river front,1
2705,Vandhara Garden,1
2705,Vanganga Garden,1
2706,Daman ganga valley point,1
2706,Damanganga River Front,1
2706,Damanganga Riverfront Garden,1
2706,Nakshatra Van,1
2706,Vandhara Garden,1
2707,Arjungad Fort,1
2707,Daman Ganga Bridge,1
2707,Damanganga River Front,1
2707,LakhamDev Lake Vapi,1
2707,Vanganga Garden,1
2708,Daneswar Mahadev Temple,1
2708,Mahadev Mandir,1
2708,NILKESHWAR MANDIR,1
2708,Nikhileswar Mahadev Temple,1
2708,Shiv Temple,1
2709,Dominican Monastery,1
2709,Fort Garden,1
2709,Moti Daman Fort,1
2709,Nani Daman Fort,1
2709,Nani Daman Jetty,1
2710,Daman ganga valley point,1
2710,Damanganga Riverfront Garden,1
2710,Silvassa river front,1
2710,Vandhara Garden,1
2710,Vanganga Garden,1
2711,Damanganga Riverfront Garden,1
2711,Hirwa Van Garden,1
2711,Mahatma Gandhi Udyan,1
2711,Vandhara Garden,1
2711,Varishth Nagrik Udyan,1
2712,Anjana Park,1
2712,Lions Safari Vasona,1
2712,Silvasa Vasona Lion Safari,1
2712,Varishth Nagrik Udyan,1
2712,lion safari vasona,1
2713,Butterfly Park,1
2713,Dudhani Boating Point,1
2713,"Panoramic view point,Sildungri - Vagh chauda,dudhani,dadra and nagar haveli",1
2713,Satmaliya Deer Park,1
2713,Selfie Point Dudhani,1
2714,Ayyappa Temple,1
2714,BAPS Shri Swaminarayan Temple,1
2714,Shiv Temple,1
2714,Shri Jalaram Temple,1
2714,Shri Swaminarayan Mandir,1
2715,BONTA VIEW POINT,1
2715,Bonta Nature Trail,1
2715,Chumney Umarkui Waterfall Point,1
2715,"Koshimpada Waterfall, near Kauncha Garden",1
2715,Small water fall,1
2716,Ayyappa Temple,1
2716,BAPS Swaminarayan Vidyamandir School,1
2716,Balaji Mandir Silvassa,1
2716,Shri Swaminarayan Mandir,1
2716,Vandhara Garden,1
2717,Bal Udyan Park,1
2717,Hirva Van (Pipariya Garden),1
2717,Hirwa Van Garden,1
2717,Vandhara Garden,1
2717,Vanganga Garden,1
2718,Bal Udyan Park,1
2718,Butterfly Park,1
2718,Mahatma Gandhi Udyan,1
2718,Silvasa Vasona Lion Safari,1
2718,lion safari vasona,1
2719,Hirwa Van Garden,1
2719,Mahatma Gandhi Udyan,1
2719,Satmaliya Deer Park,1
2719,Silvasa Vasona Lion Safari,1
2719,Vandhara Garden,1
2720,Bal Udyan Park,1
2720,Mahatma Gandhi Udyan,1
2720,Satmaliya Deer Park,1
2720,Vandhara Garden,1
2720,फुलपाखरू उद्यान .,1
2721,0,1
2721,CHRIST CHURCH SILI,1
2721,Church Silvassa,1
2721,Our lady of seas,1
2721,St. Thomas Church,1
2722,Bal Udyan Park,1
2722,Mahatma Gandhi Udyan,1
2722,Nakshatra Van,1
2722,Vandhara Garden,1
2722,Vanganga Garden,1
2723,Dadra garden,1
2723,Dadra garden boating area,1
2723,Hirwa Van Garden,1
2723,Nakshatra Van,1
2723,Vandhara Garden,1
2724,Kherarbari waterfall,1
2724,"Koshimpada Waterfall, near Kauncha Garden",1
2724,Mahatma Gandhi Udyan,1
2724,Small water fall,1
2724,Umerkui waterfall Parking,1
2725,Gulf of Umargam,1
2725,Subhas Chandra Bose Park,1
2725,Talav Faliya Lake,1
2725,Umargam Beach,1
2725,Umbergaon fort,1
2726,0,1
2726,Ballalgad Fort,1
2726,Kavadas Dam,1
2726,Talav Faliya Lake,1
2726,Waghadi mountain,1
2727,Bharat Ratna Shri Atal Bihari Vajpayee Jal Udhyan,1
2727,Greens Garden,1
2727,Janseva Garden,1
2727,Lakham Dev Garden,1
2727,Rotaract Garden,1
2728,Hanuman Point,1
2728,Jawhar Hill Station,1
2728,Jawhar Old Palace,1
2728,Jawhar Tourism,1
2728,Sunset Point Jawhar,1
2729,Bilpudi Mavli Mata Waterfall,1
2729,Bilpudi Waterfalls,1
2729,Chichozar Waterfall or Shiv Waterfall,1
2729,Fulwadi Waterfalls,1
2729,Hanmatmal Waterfall,1
2730,Jalaram Temple,1
2730,SHRI KANTHESHWAR MAHADEV TEMPLE,1
2730,Samudra Narayan Mandir,1
2730,Shree Satyanarayan Mandir,1
2730,Somnath Kund,1
2731,Greens Garden,1
2731,Janseva Garden,1
2731,Ramleela Garden,1
2731,Rotaract Garden,1
2731,Vajpayee Garden - Vapi,1
2732,Bhul Bhulaiya of Awadh,1
2732,Chota Imambara,1
2732,Labyrinth (भूल भुलैया),1
2732,Satkhanda,1
2732,Shahi Bauli Stepwell,1
2733,Dudhwa Museum,1
2733,Dudhwa National Park & Tiger Reserve,1
2733,Dudhwa Safari,1
2733,Earth Home - Dudhwa,1
2733,Shalukapu FRH Dudhwa Tiger Reserve,1
2734,Agra Fort,1
2734,Amar Singh Gate,1
2734,Jahangir Palace,1
2734,Red fort of Agra,1
2734,The Shish Mahal (The Glass Palace),1
2735,Alakhnath mandir,1
2735,Shree baba Alakhnath ji Mandir Bareilly,1
2735,"Shri Pashupati Nath/ Jagmohaneshwar Mandir, Bareilly",1
2735,Shri baba Bankhandi Nath ji Temple,1
2735,Shri baba Dhopeshwar Nath ji Temple,1
2736,0,1
2736,Dwivedis garden,1
2736,Lakh Bahosi Sanctuary,1
2736,Sandi Fort,1
2736,Sandi Pakshi Vihar,1
2737,Diwan-I-Am,1
2737,Diwan-e-khas,1
2737,Jahangir Palace,1
2737,Shah Jahani Mahal,1
2737,The Shish Mahal (The Glass Palace),1
2738,Buddha Herbal Vatika,1
2738,Dhyanchan Statue Hill,1
2738,Jhansi Govt Museum,1
2738,Tiger Gulf,1
2738,White Tiger Herbal Garden Club,1
2739,Baba Siddhnath Ghat,1
2739,Massacre Ghat,1
2739,Saheed bhagat singh park,1
2739,Shiv Narayan Mishr Park,1
2739,Sitaram chowk,1
2740,Allahabad Museum,1
2740,Anand Bhawan Museum,1
2740,"ISKCON Temple, Prayagraj",1
2740,Swaraj Bhawan,1
2740,Triveni Sangam Prayagraj,1
2741,Botanic Garden of Indian Republic,1
2741,ISKCON Temple Noida,1
2741,Jagannath Mandir,1
2741,Shri Jagannath Temple,1
2741,Shri Shani Dev Mandir Noida,1
2742,ButterflyPark,1
2742,Lucknow Zoo Peddle Boating,1
2742,Nawab Wajid Ali Shah Zoological Garden,1
2742,Owl Enclosure,1
2742,Zoo toy station,1
2743,0,1
2743,Bhonsale Ghat,1
2743,Man Mandir Ghat,1
2743,Meer Ghat,1
2743,Sheetla Ghat,1
2744,Bhanwat Wetland Mainpuri Sarus Tourism Uttar Pradesh,1
2744,Sahas Wetland,1
2744,Sarsai Nawar Wetland,1
2744,Sauj Wetland Mainpuri Sarus Tourism Place,1
2744,सारस सर्किट पर्यटन क्षेत्र सहन,1
2745,Balapeer ka maqbara,1
2745,Lakh Bahoshi Bird Centuary,1
2745,Lakh Bahosi Forest Rest House,1
2745,Saman Bird Sanctuary,1
2745,Sandi Bird Sanctuary,1
2746,Shahjahan Garden,1
2746,Taj Museum,1
2746,Taj Park,1
2746,Taj Protected Forest,1
2746,Taj View Point ADA,1
2747,Ambedkar Park Museum,1
2747,Ruines of the Buildings @ Residency,1
2747,Shaheed Smarak,1
2747,"State Museum, Lucknow",1
2747,"The Residency, Lucknow",1
2748,Anandi Magic World Water Park,1
2748,Diamond Aqua Park,1
2748,Disney Water Wonder park,1
2748,Dream Valley,1
2748,Dream World Amusement Park,1
2749,Birdhouse Lucknow Zoo,1
2749,Blue Train Engine,1
2749,Historical Baradari,1
2749,Lucknow Zoo Peddle Boating,1
2749,Zoo toy station,1
2750,0,1
2750,Bodhi tree,1
2750,Buddha park gate1,1
2750,Lord Buddha statue,1
2750,Phool Bagh Park,1
2751,"ISKCON Temple, Kanpur",1
2751,Panki Panchmukhi Hanuman Mandir,1
2751,Radha Madhav Mandir,1
2751,RadhaKrishna Mandir,1
2751,Shri Radha Krishna Mandir,1
2752,Bal vyas temple,1
2752,Maharishi Vedvyas Mandir Kalpi,1
2752,Shree Bala Vyasa Mandir ( Kashi Math),1
2752,"Ved Vyas Temple, Kalpi Kashimath",1
2752,विश्वनाथ मंदिर कालपी धाम,1
2753,0,1
2753,Botanical Garden,1
2753,Botanical Garden : City Bus Station,1
2753,Botanical Garden Parking,1
2753,Sri Guru Har Rai Botanical Garden,1
2754,"Antelope Safari, Etawah Safari Park",1
2754,Gautam Buddha Park,1
2754,"Interpretation Centre (Zoological Museum), Etawah Safari Park",1
2754,"Lion Safari, Etawah Safari Park",1
2754,"Safari Pickup Point, Etawah Safari Park",1
2755,Buddha Statue,1
2755,Chaukhandi Stupa,1
2755,Golden Temple,1
2755,Sarnath Buddhist Temple,1
2755,Tibetan Temple,1
2756,AMANCHAUDHARI,1
2756,Dataura stop,1
2756,Gautam purwa,1
2756,Shahjadpur Ghat,1
2756,"Shri Prabhashgiri Parvat, Pabhosha",1
2757,Birbal's Palace,1
2757,Buland Darwaza,1
2757,Jodha Bai's Palace,1
2757,Panch Mahal,1
2757,Rang Mahal Fatehpur Sikri,1
2758,Chota Imambara,1
2758,Lalbagh Jama Masjid,1
2758,Rumi Darwaza,1
2758,Satkhanda,1
2758,Teele Wali Masjid,1
2759,Fatehpur Sikri Fort,1
2759,"Hiran Minar, Fatehpur Sikri",1
2759,Jodha Bai's Palace,1
2759,Panch Mahal,1
2759,Rang Mahal Fatehpur Sikri,1
2760,Dilkusha Garden,1
2760,Eco Garden Lucknow,1
2760,Gautam Buddha Park,1
2760,Jyotiba Phule Zonal Park,1
2760,Manyawar Shri Kanshiram Ji Green Eco Garden,1
2761,Diwan-e-khas,1
2761,Itmad-ud-Daula,1
2761,Shah Jahani Mahal,1
2761,Taj Museum,1
2761,The Shish Mahal (The Glass Palace),1
2762,Ambedkar Park,1
2762,Government Buddha Museum,1
2762,Nauka Vihar Fountain,1
2762,Rail Museum,1
2762,Taramandal 1st Phase Park,1
2763,Buddha Temple,1
2763,Buddha's Mahaparinirvan Place,1
2763,Govt. Museum Kushinagar,1
2763,Matha Kuar Shrine,1
2763,Parinirvana Stupa,1
2764,Amar Singh Gate,1
2764,Jahangir Palace,1
2764,Taj Mahal,1
2764,Taj Museum,1
2764,Taj View Point ADA,1
2765,Ambedkar Park Bidhuna,1
2765,Lakh Bahoshi Bird Centuary,1
2765,Rammanohar Lohiya Park Bidhuna,1
2765,नीमहार वन ब्लॉक वेटलैण्ड,1
2765,भूड़पुरवा तालाब,1
2766,0,1
2766,Taj Mahal,1
2766,Taj Museum,1
2766,Taj Nature Walk,1
2766,Taj View Point ADA,1
2767,Ambedkar Park,1
2767,Government Buddha Museum,1
2767,Nehru Park,1
2767,"Science Museum, gorakhpur university, Gorakhpur",1
2767,Veer Bahadur Singh Planetarium (Taramandal),1
2768,0,1
2768,Manmandir Sri Someshwara Swamy Temple,1
2768,Shree Annapurna Mandir,1
2768,Tibetan Temple,1
2768,Tridev Temple,1
2769,0,1
2769,Mirror Maze,1
2769,Snow World,1
2769,Worlds of Wonder,1
2769,merouttarakhand,1
2770,Buddha Statue,1
2770,"Dhamekh Stupa, Sarnath",1
2770,Sarnath Buddhist Temple,1
2770,Tibetan Temple,1
2770,Wat Thai Sarnath Temple,1
2771,Nagvasuki sangam road,1
2771,Shri Naag Vasuki Mandir,1
2771,Shri Nagavasuki Ji Ka Mandir,1
2771,Sri Mankameshwar Mandir,1
2771,Triveni Sangam Prayagraj,1
2772,Maa Chandrika Devi Temple,1
2772,Naimisharanya Chakra Tirth,1
2772,Naimisharanya Tirth,1
2772,Shree Ma Lalita Devi Mandir,1
2772,Shri Seshnath Mandir,1
2773,Dilkusha Garden,1
2773,Dilkusha Kothi,1
2773,Gautam Buddha Park,1
2773,Historical Baradari,1
2773,Shaheed Smarak,1
2774,Akeel Ahmed,1
2774,Chatri Chauraha,1
2774,Dharm veer kashyap,1
2774,Mahlan Farm,1
2774,Valmiki's area,1
2775,Alakhnath mandir,1
2775,"Shri Pashupati Nath/ Jagmohaneshwar Mandir, Bareilly",1
2775,Shri Trivati Nath Mandir,1
2775,Shri baba Bankhandi Nath ji Temple,1
2775,Shri baba Dhopeshwar Nath ji Temple,1
2776,Kashmiri Hills Charkhari,1
2776,Keerat Sagar,1
2776,Khakhra Math,1
2776,Ranjita Pahar(Hill) Charkhari,1
2776,उप कारागार,1
2777,Chuka Eco Tourism Spot,1
2777,Chuka Ecotourusm Spot Campus.( Eantry Point ),1
2777,Chuka Farm,1
2777,Lal kothi,1
2777,Pilibhit Tiger Reserve,1
2778,Baba traders bangla bazar lucknow,1
2778,Chandrika Devi Temple Parking Area,1
2778,Maa Chandrika Devi Mandir,1
2778,Shri Panchmukhi Hanuman Gadi,1
2778,माता चंद्रिकादेवी भंडारा भवन,1
2779,Globe Park,1
2779,I Love Lucknow Spot,1
2779,Kukrail Picnic Spot Phase II,1
2779,"Victoria Memorial, Lucknow",1
2779,"Victorian Walk by Tornos, Lucknow",1
2780,Kalhans Park,1
2780,Rosea Park,1
2780,Society Park,1
2780,Yadavo ka gaon,1
2780,नेवादा गांव,1
2781,Bara Imambara,1
2781,Bara Imambara main gate,1
2781,Rumi Darwaza,1
2781,Sikandar Bagh,1
2781,"Victoria Memorial, Lucknow",1
2782,Children's Park,2
2782,Nath Nagri Funcity Bareilly,1
2782,North City Park,1
2782,Water park Bareilly,1
2783,Bareilly Nath Nagri Rama Ganga,1
2783,Nath Nagri Funcity Bareilly,1
2783,Ram Ganga Dam,1
2783,Ram Ganga Temple,1
2783,Ramganga Bridge,1
2784,Bharatpur Bird Sanctuary,1
2784,Jodhpur Jhal Bird Sanctuary,1
2784,Keetham Bear Park,1
2784,Keetham Lake,1
2784,Wildlife SOS - Elephant Conservation and Care Center,1
2785,Diwan-I-Am,1
2785,Diwan-e-khas,1
2785,Jahangir Palace,1
2785,Taj Mahal,1
2785,The Shish Mahal (The Glass Palace),1
2786,Digamber Jain Bada Mandir,1
2786,Hastinapur Archaeological Site,1
2786,Hastinapur National Park,1
2786,Hastinapur Wildlife Sanctuary,1
2786,Hastinapur wildlife,1
2787,Gandhi Park,1
2787,Golden Fish Park,1
2787,Golden Gate Park,1
2787,Shahid Smarak,1
2787,Suraj Kund Park,1
2788,Bithoor Museum,1
2788,Car sarvish,1
2788,Dhruv Teela,1
2788,Mahakaleshwar Mandir Pathar Ghat,1
2788,Massacre Ghat,1
2789,0,1
2789,Darga Hazrath Shaik Saleem Chisty Re.,1
2789,Dargah Hazrat Salim Chisty R.A.,1
2789,Sheikh Salim Chisthi Tomb,1
2789,Tomb Of Islam Khan,1
2790,0,1
2790,Ghanta Ghar Park,1
2790,Nandeeshwar diamond,1
2790,Play Area Ghanta Ghar Lucknow,1
2790,Rumi Darwaza,1
2791,Bheem Park Majhpurwa,1
2791,Brajkishor garden,1
2791,Crystal Water Park & Resort,1
2791,Manerga Park,1
2791,Sagar water pump,1
2792,Augharnath Temple,1
2792,Chandi Devi Temple,1
2792,Maa Mansa Devi Mandir,1
2792,Mansa Devi,1
2792,Shahid Smarak,1
2793,"Akbar Fort, Prayagraj",1
2793,"Akshayavat, Prayagraj",1
2793,Alopi Sankari Devi Shakti Peeth Temple,1
2793,"ISKCON Temple, Prayagraj",1
2793,King Ashoka Pillar,1
2794,Bithoor Museum,1
2794,Brahmavart Ghat,1
2794,Kamla Retreat,1
2794,"Laxman Ghat - लक्ष्मण घाट , Dhruva Teela(ध्रुव टीला), Bithoor(बिठूर)",1
2794,Nana Rao Peshva Smarak Park,1
2795,Hanumant Dham,1
2795,"Shukdev Temple ,Shukratal",1
2795,Shukratal Ganga Ghat,1
2795,Shuktaal,1
2795,hanuman mandir shukratal,1
2796,0,1
2796,Augharnath Temple,1
2796,Government Freedom Struggle Museum,1
2796,Suraj Kund Park,1
2796,गाँधी बाग़,1
2797,0,1
2797,Fort Tihar,1
2797,Panch Nadi ka sangam,1
2797,The Fort Rampura,1
2797,raja ka bagh,1
2798,0,1
2798,Bulaqi Adda Chauraha,1
2798,Pasi Qila Park,1
2798,Shahi Bauli Stepwell,1
2798,महाराजा लाखन पासी उपवन,1
2799,0,1
2799,NAYA MAHAL,1
2799,Nadan Mahal Palace,1
2799,Satkhanda,1
2799,alishan Furniture,1
2800,Bal Udyan,1
2800,Japanese Garden,1
2800,Phool Bagh Park,1
2800,Zoo Main Gate,1
2800,Zoo Watch tower,1
2801,Kukrail Forest,1
2801,Kukrail Forest Picnic Spot Phase I,1
2801,Kukrail Gharial Park,1
2801,Picnic Spot Phase 2,1
2801,Picnic Spot phase 1,1
2802,Gautam Buddha Park,1
2802,Globe Park,1
2802,Regional Science City,1
2802,Shaheed Smarak,1
2802,"State Museum, Lucknow",1
2803,Begum Hazrat Mahal Park,1
2803,Gautam Buddha Park,1
2803,Haathi Park,1
2803,Kasturba Gandhi Park,1
2803,Laxman Park,1
2804,Dilkusha Kothi,1
2804,Farhat Baksh Kothi,1
2804,KOTHI GULISTAN-E-IRAM,1
2804,Musa Bagh,1
2804,Sikandar Bagh,1
2805,Maqbara Alia,1
2805,Safed Baradari,1
2805,Satkhanda,1
2805,Shaheed Smarak,1
2805,Sikandar Bagh,1
2806,0,1
2806,Mamuni Bird Sanctuary,1
2806,Pump Nahar,1
2806,SamdaTal Bird Sanctuary Amethi,1
2806,पक्षी व्याख्या केंद्र,1
2807,Birbal's Palace,1
2807,Fatehpur Sikri Fort,1
2807,"Hiran Minar, Fatehpur Sikri",1
2807,Jodha Bai's Palace,1
2807,Rang Mahal Fatehpur Sikri,1
2808,Bara Imambara,1
2808,Maqbara (Tomb) of Saadat Ali Khan,1
2808,Musa Bagh,1
2808,Naubatkhana Bada Imambara,1
2808,Shahi Bauli Stepwell,1
2809,Dr. Ram Manohar Lohia Park,1
2809,Gautam Buddha Park,1
2809,Gomti Riverfront Park,1
2809,Lucknow Fountain-Fountain Dealer in Lucknow,1
2809,Musical fountain park,1
2810,Dhakri Ka Mahal,1
2810,Diwan-e-khas,1
2810,Sikandra Fort,1
2810,Taj Mahal,1
2810,The Shish Mahal (The Glass Palace),1
2811,Bal Udyan,1
2811,Japanese Garden,1
2811,Kaargil Park,1
2811,Moti Jheel Children Park,1
2811,Nana Rao Park,1
2812,0,1
2812,1857-Memorial Museum Residency,1
2812,Ambedkar Memorial Park,1
2812,Dr. Bhimrao Ambedkar Samajik Parivartan Prateek Sthal,1
2812,"State Museum, Lucknow",1
2813,Ambedkar Park Museum,1
2813,Ambedkar park/hathi park,1
2813,Begum Hazrat Mahal Park,1
2813,Dr. Ram Manohar Lohia Park,1
2813,Gautam Buddha Park,1
2814,Forest Area,1
2814,Kukrail Forest Picnic Spot Phase I,1
2814,Kukrail Gharial Park,1
2814,Kukrail Picnic Spot Phase II,1
2814,Picnic Spot phase 1,1
2815,Cenotaph of Raja Gangadhar Rao,1
2815,Jhansi Fort,1
2815,Jhansi ka Qila,1
2815,Rani Laxmi Bai Newalkar Fort,1
2815,Rani Mahal,1
2816,BAULI,1
2816,Bara Imambara,1
2816,Chota Imambara,1
2816,Maqbara Alia,1
2816,Safed Baradari,1
2817,Jhansi Fort Park,1
2817,Jhansi Govt Museum,1
2817,Jhansi ka Qila,1
2817,Rani Laxmi Bai Newalkar Fort,1
2817,Rani Mahal,1
2818,Goin ganj Maidan,1
2818,Historical Baradari,1
2818,Jamadara shahganj jaunpur,1
2818,Kila maidan,1
2818,Parikhana ( Bhatkhande),1
2819,"Government Museum, Mathura",1
2819,Holi Gate,1
2819,Tourist Places In India,1
2819,Vishram Ghat,1
2819,"Yamuna Circle, Mathura",1
2820,Bithoor,1
2820,Brahmavart Ghat,1
2820,Dhruv Teela,1
2820,Fort Museum,1
2820,Nana Rao Peshva Smarak Park,1
2821,Agra Fort,1
2821,Jahangir Palace,1
2821,Kanch Mahal,1
2821,The Shish Mahal (The Glass Palace),1
2821,Tomb of Akbar the Great,1
2822,1857-Memorial Museum Residency,1
2822,Mosque & Imamabra at Residency,1
2822,Residency Park,1
2822,Ruines of the Buildings @ Residency,1
2822,"State Museum, Lucknow",1
2823,Archaeological Buddhist Remains of Sarnath,1
2823,Chaukhandi Stupa,1
2823,Garden of Spiritual Wisdom,1
2823,Sarnath Buddhist Temple,1
2823,Tibetan Temple,1
2824,0,1
2824,"Khambhaur taal, Kalinjar",1
2824,Rani Mahal,1
2824,"Siddh gupha, Kalinjar",1
2824,Sita kund,1
2825,Kamla Nehru Park,1
2825,Kanpur Zoological Park,1
2825,Massacre Ghat,1
2825,Nana Rao Park,1
2825,Phool Bagh Park,1
2826,0,1
2826,Kalpi Lanka Minar,1
2826,Kuldeep,1
2826,Shree Darwaza,1
2826,Tomb of Lodhi Shah Badshah,1
2827,Gautam Buddha Park,1
2827,Safed Baradari,1
2827,Satkhanda,1
2827,"State Museum, Lucknow",1
2827,"Victoria Memorial, Lucknow",1
2828,Ambedkar Park Museum,1
2828,Historical Baradari,1
2828,Nawab Wajid Ali Shah Zoological Garden,1
2828,Philatelic Museum,1
2828,Shaheed Smarak,1
2829,Ganga Barrage,1
2829,Ganga Ghat jajmau Bridge,1
2829,I Love Kanpur,1
2829,Massacre Ghat,1
2829,Sarsaiya Ghat,1
2830,Balrampur Lion House(LUCKNOW ZOO),1
2830,Lucknow Zoo Aquarium,1
2830,Lucknow Zoo Peddle Boating,1
2830,Ostrich,1
2830,Zoo,1
2831,Historical Baradari,1
2831,Husainabad Clock Tower,1
2831,Satkhanda,1
2831,Shaheed Smarak,1
2831,"State Museum, Lucknow",1
2832,Dr. Ram Manohar Lohia Park,1
2832,Gautam Buddha Park,1
2832,Gomti River Front Side,1
2832,Janeshwar Mishra Park,1
2832,Riverside Park,1
2833,0,1
2833,Sikandra Fort,1
2833,Taj Mahal,1
2833,The Lodhi Tomb,1
2833,Tomb of Mariam-UZ-Zamani,1
2834,Bara Imambara,1
2834,Chota Imambara,1
2834,Dilkusha Kothi,1
2834,Satkhanda,1
2834,"The Residency, Lucknow",1
2835,"Akshayavat, Prayagraj",1
2835,Allahabad Museum,1
2835,"Khusro Bagh, Prayagraj",1
2835,King Ashoka Pillar,1
2835,"Patalpuri Kila, Prayagraj",1
2836,ButterflyPark,1
2836,Globe Park,1
2836,Gomti Riverfront Park,1
2836,Haathi Park,1
2836,Suraj Kund Park,1
2837,Taj Mahal Entrance - Agra India,1
2837,Taj Museum,1
2837,Taj View Point ADA,1
2837,Taj Yamuna View Point,1
2837,The Red Taj,1
2838,Bara Imambara,1
2838,Maqbara Alia,1
2838,Moosa Bagh Monument,1
2838,Satkhanda,1
2838,Sikandar Bagh,1
2839,0,1
2839,Birdhouse Lucknow Zoo,1
2839,Kukrail Wildlife Sanctuary,1
2839,Nauralegavj bird sanctuary,1
2839,Parivartan Bird Park,1
2840,Amar Singh Gate,1
2840,Anguri Bagh,1
2840,Red fort of Agra,1
2840,Sikandra Fort,1
2840,Taj Mahal,1
2841,0,1
2841,Gomti Ghat,1
2841,Mankameshwar Upwan Ghat,1
2841,River Gomti Near Kudiya Ghat,1
2841,Satkhanda,1
2842,Dilkusha Kothi,1
2842,Historical Baradari,1
2842,Safed Baradari,1
2842,Satkhanda,1
2842,Shaheed Smarak,1
2843,Chota Imambara,1
2843,Dilkusha Garden,1
2843,Safed Baradari,1
2843,Satkhanda,1
2843,Sikandar Bagh,1
2844,Bara Imambara,1
2844,Chota Imambara,1
2844,Dilkusha Kothi,1
2844,Shaheed Smarak,1
2844,Sikandar Bagh,1
2845,"Akbar Fort, Prayagraj",1
2845,Eastern Tomb Of Khusru Mirza,1
2845,King Ashoka Pillar,1
2845,Nagvasuki sangam road,1
2845,खुसरो बाग़ अमरूद नर्सरी,1
2846,Ambedkar Memorial Park,1
2846,Butler Park,1
2846,Gautam Buddha Park,1
2846,Globe Park,1
2846,Nawab Wajid Ali Shah Zoological Garden,1
2847,AKSHAR VIHAR PARK (Best Parks in Bareilly),1
2847,C. I. Park,1
2847,Children's Park,1
2847,Gandhi Udhyan,1
2847,Phool Bagh,1
2848,ISKCON Nama Hatta Centre,1
2848,ISKCON Sahibabad Temple,1
2848,ISKCON Temple Noida,1
2848,"ISKCON Temple, Greater Noida",1
2848,ISKCON Wave City,1
2849,0,1
2849,Ambedkar Memorial Park,1
2849,Begum Hazrat Mahal Park,1
2849,Shaheed Smarak,1
2849,"Victorian Walk by Tornos, Lucknow",1
2850,Gautam Buddha Park,1
2850,Gomti Riverfront Park,1
2850,Janeshwar Mishra Park,1
2850,Kalindi Park,1
2850,Sikandar Bagh,1
2851,Gola Tourism,1
2851,Khalsa Palace,1
2851,Shiv Mandir,1
2851,Shiv Temple Chhoti Kashi,1
2851,Vipasana Kendra,1
2852,Appu Park,1
2852,Khekiho Memorial Park,1
2852,Lotha Park,1
