place_id,destination_id,name,category,latitude,longitude,rating,price,opening_time,closing_time
plc-03446,857,Sri Sri Basudev Mandir Waterfall Point #2,Waterfall Point,26.758068,92.175038,4.8,50.0,08:00,18:30
plc-03447,857,Sri Sri Basudev Mandir Temple #3,Temple,26.75916,92.251622,4.8,0.0,08:00,18:30
plc-03448,858,Mahamuni Devalaya Craft Cluster #1,Craft Cluster,26.723628,92.108776,4.5,0.0,08:00,18:30
plc-03449,858,Mahamuni Devalaya Waterfall Point #2,Waterfall Point,26.852078,92.126555,4.0,100.0,08:00,18:30
plc-03450,858,Mahamuni Devalaya Local Cafe #3,Local Cafe,26.609377,91.911926,4.9,250.0,08:00,18:30
plc-03451,859,Atrimuni Ashram Local Cafe #1,Local Cafe,26.673699,91.937523,4.7,500.0,08:00,18:30
plc-03452,859,Atrimuni Ashram Historic Gate #2,Historic Gate,26.766475,92.190129,4.3,0.0,08:00,18:30
plc-03453,859,Atrimuni Ashram Waterfall Point #3,Waterfall Point,26.6621,92.061169,3.9,250.0,08:00,18:30
plc-03454,859,Atrimuni Ashram Temple #4,Temple,26.656957,92.107895,4.6,50.0,08:00,18:30
plc-03455,859,Atrimuni Ashram Historic Gate #5,Historic Gate,26.902142,92.167263,4.6,100.0,08:00,18:30
plc-03456,860,Dewalkhanda Shiv Mandir Temple #1,Temple,26.654347,92.012001,4.7,0.0,08:00,18:30
plc-03457,860,Dewalkhanda Shiv Mandir Temple #2,Temple,26.793916,91.99949,4.4,500.0,08:00,18:30
plc-03458,860,Dewalkhanda Shiv Mandir Temple #3,Temple,26.9338,92.173769,4.3,0.0,08:00,18:30
plc-03459,860,Dewalkhanda Shiv Mandir Craft Cluster #4,Craft Cluster,26.750931,92.229718,4.2,250.0,08:00,18:30
plc-03460,860,Dewalkhanda Shiv Mandir Craft Cluster #5,Craft Cluster,26.814475,92.207117,4.8,50.0,08:00,18:30
plc-03461,861,Dularai Gudi Bathou Afad Waterfall Point #1,Waterfall Point,26.696752,92.062752,4.1,100.0,08:00,18:30
plc-03462,861,Dularai Gudi Bathou Afad Temple #2,Temple,26.768863,92.149781,3.9,0.0,08:00,18:30
plc-03463,861,Dularai Gudi Bathou Afad Waterfall Point #3,Waterfall Point,26.832039,92.170056,4.7,0.0,08:00,18:30
plc-03464,862,Mukteswari Devalaya Craft Cluster #1,Craft Cluster,26.69757,91.965554,4.7,0.0,08:00,18:30
plc-03465,862,Mukteswari Devalaya Waterfall Point #2,Waterfall Point,26.519633,92.007166,4.8,50.0,08:00,18:30
plc-03466,862,Mukteswari Devalaya Waterfall Point #3,Waterfall Point,26.704638,91.871092,4.4,100.0,08:00,18:30
plc-03467,862,Mukteswari Devalaya Local Cafe #4,Local Cafe,26.768233,92.071615,4.8,0.0,08:00,18:30
plc-03468,862,Mukteswari Devalaya Craft Cluster #5,Craft Cluster,26.559762,91.89658,3.9,0.0,08:00,18:30
plc-03469,863,Srimanta Sankardev Gelabil Satra Historic Gate #1,Historic Gate,26.81285,92.088384,4.1,0.0,08:00,18:30
plc-03470,863,Srimanta Sankardev Gelabil Satra Viewpoint #2,Viewpoint,26.774916,91.942588,4.0,0.0,08:00,18:30
plc-03471,863,Srimanta Sankardev Gelabil Satra Craft Cluster #3,Craft Cluster,26.810309,92.034928,4.9,0.0,08:00,18:30
plc-03472,863,Srimanta Sankardev Gelabil Satra Waterfall Point #4,Waterfall Point,26.839221,92.125523,4.4,50.0,08:00,18:30
plc-03473,863,Srimanta Sankardev Gelabil Satra Historic Gate #5,Historic Gate,26.613156,91.928472,4.7,50.0,08:00,18:30
plc-03474,864,Kamphakhola Maa Kamakhya Budha Gosai Devalaya Viewpoint #1,Viewpoint,26.671907,91.978403,4.6,100.0,08:00,18:30
plc-03475,864,Kamphakhola Maa Kamakhya Budha Gosai Devalaya Craft Cluster #2,Craft Cluster,26.871879,92.142614,4.2,50.0,08:00,18:30
plc-03476,864,Kamphakhola Maa Kamakhya Budha Gosai Devalaya Historic Gate #3,Historic Gate,26.819368,91.960795,4.0,50.0,08:00,18:30
plc-03477,864,Kamphakhola Maa Kamakhya Budha Gosai Devalaya Waterfall Point #4,Waterfall Point,26.814388,91.959132,4.8,100.0,08:00,18:30
plc-03478,865,Mura Devalaya Historic Gate #1,Historic Gate,26.812301,92.133471,4.5,500.0,08:00,18:30
plc-03479,865,Mura Devalaya Viewpoint #2,Viewpoint,26.673395,92.158527,4.3,0.0,08:00,18:30
plc-03480,865,Mura Devalaya Craft Cluster #3,Craft Cluster,26.818129,92.224409,4.2,100.0,08:00,18:30
plc-03481,866,Nalkhamra Devalaya Temple #1,Temple,26.76126,92.072846,3.8,500.0,08:00,18:30
plc-03482,866,Nalkhamra Devalaya Craft Cluster #2,Craft Cluster,26.825956,92.002998,4.4,0.0,08:00,18:30
plc-03483,866,Nalkhamra Devalaya Historic Gate #3,Historic Gate,26.769061,92.095983,4.5,500.0,08:00,18:30
plc-03484,867,Rowta Satra Viewpoint #1,Viewpoint,26.779148,91.933657,4.3,100.0,08:00,18:30
plc-03485,867,Rowta Satra Craft Cluster #2,Craft Cluster,26.866226,92.118493,4.3,50.0,08:00,18:30
plc-03486,867,Rowta Satra Waterfall Point #3,Waterfall Point,26.72642,92.136933,4.8,0.0,08:00,18:30
plc-03487,867,Rowta Satra Viewpoint #4,Viewpoint,26.70406,91.942926,4.6,50.0,08:00,18:30
plc-03488,867,Rowta Satra Waterfall Point #5,Waterfall Point,26.916536,91.972915,4.4,250.0,08:00,18:30
plc-03489,868,Tamreswar Devalaya Waterfall Point #1,Waterfall Point,26.567388,92.144844,4.1,0.0,08:00,18:30
plc-03490,868,Tamreswar Devalaya Temple #2,Temple,26.690834,92.147789,4.9,500.0,08:00,18:30
plc-03491,868,Tamreswar Devalaya Temple #3,Temple,26.534124,92.19662,4.2,0.0,08:00,18:30
plc-03492,868,Tamreswar Devalaya Craft Cluster #4,Craft Cluster,26.720321,92.053928,4.7,0.0,08:00,18:30
plc-03493,869,Bansidhar Satra Historic Gate #1,Historic Gate,26.626787,92.011255,4.1,250.0,08:00,18:30
plc-03494,869,Bansidhar Satra Waterfall Point #2,Waterfall Point,26.772038,92.279128,4.3,50.0,08:00,18:30
plc-03495,869,Bansidhar Satra Historic Gate #3,Historic Gate,26.761372,92.230586,4.3,500.0,08:00,18:30
plc-03496,869,Bansidhar Satra Temple #4,Temple,26.807095,92.186746,4.3,0.0,08:00,18:30
plc-03497,869,Bansidhar Satra Local Cafe #5,Local Cafe,26.773491,92.023058,4.0,50.0,08:00,18:30
plc-03498,870,Amreng River Cape Craft Cluster #1,Craft Cluster,25.899245,92.847634,4.1,0.0,08:00,18:30
plc-03499,870,Amreng River Cape Craft Cluster #2,Craft Cluster,25.700923,92.797989,3.8,250.0,08:00,18:30
plc-03500,870,Amreng River Cape Craft Cluster #3,Craft Cluster,25.852689,92.854333,4.2,100.0,08:00,18:30
plc-03501,871,Thai Apsir Waterfall Historic Gate #1,Historic Gate,25.957447,92.546381,4.2,0.0,08:00,18:30
plc-03502,871,Thai Apsir Waterfall Temple #2,Temple,25.899842,92.498727,4.5,0.0,08:00,18:30
plc-03503,871,Thai Apsir Waterfall Temple #3,Temple,25.893296,92.548578,4.0,250.0,08:00,18:30
plc-03504,871,Thai Apsir Waterfall Viewpoint #4,Viewpoint,25.784182,92.483326,4.2,50.0,08:00,18:30
plc-03505,872,Metha-long-e Monoliths Local Cafe #1,Local Cafe,25.72165,92.502824,4.7,50.0,08:00,18:30
plc-03506,872,Metha-long-e Monoliths Waterfall Point #2,Waterfall Point,25.802029,92.656253,4.1,100.0,08:00,18:30
plc-03507,872,Metha-long-e Monoliths Historic Gate #3,Historic Gate,25.913254,92.730319,4.8,0.0,08:00,18:30
plc-03508,872,Metha-long-e Monoliths Waterfall Point #4,Waterfall Point,25.987424,92.57471,4.0,0.0,08:00,18:30
plc-03509,872,Metha-long-e Monoliths Viewpoint #5,Viewpoint,25.819778,92.62315,4.4,0.0,08:00,18:30
plc-03510,873,Umru Amur Falcon site Historic Gate #1,Historic Gate,25.816014,92.792758,4.6,50.0,08:00,18:30
plc-03511,873,Umru Amur Falcon site Waterfall Point #2,Waterfall Point,26.028238,92.576208,4.0,100.0,08:00,18:30
plc-03512,873,Umru Amur Falcon site Craft Cluster #3,Craft Cluster,25.829735,92.680063,4.4,50.0,08:00,18:30
plc-03513,874,Langhempi Waterfalls Temple #1,Temple,25.698118,92.773333,4.8,250.0,08:00,18:30
plc-03514,874,Langhempi Waterfalls Historic Gate #2,Historic Gate,25.590446,92.708525,4.5,500.0,08:00,18:30
plc-03515,874,Langhempi Waterfalls Temple #3,Temple,25.724369,92.827474,4.0,250.0,08:00,18:30
plc-03516,874,Langhempi Waterfalls Temple #4,Temple,25.765135,92.716406,4.5,0.0,08:00,18:30
plc-03517,874,Langhempi Waterfalls Historic Gate #5,Historic Gate,25.703883,92.682374,4.2,0.0,08:00,18:30
plc-03518,875,Karbi Langpi Hydroelectric Project Historic Gate #1,Historic Gate,25.912164,92.516677,4.6,0.0,08:00,18:30
plc-03519,875,Karbi Langpi Hydroelectric Project Local Cafe #2,Local Cafe,25.816205,92.475304,4.6,50.0,08:00,18:30
plc-03520,875,Karbi Langpi Hydroelectric Project Temple #3,Temple,25.778862,92.646058,3.8,0.0,08:00,18:30
plc-03521,875,Karbi Langpi Hydroelectric Project Temple #4,Temple,25.683782,92.462396,3.8,250.0,08:00,18:30
plc-03522,876,Panimur/Amreng Waterfall Point #1,Waterfall Point,22.629666,78.807412,3.9,250.0,08:00,18:30
plc-03523,876,Panimur/Amreng Local Cafe #2,Local Cafe,22.656895,78.795152,4.7,250.0,08:00,18:30
plc-03524,876,Panimur/Amreng Craft Cluster #3,Craft Cluster,22.599123,78.894209,4.7,0.0,08:00,18:30
plc-03525,877,Donkamokam hills Historic Gate #1,Historic Gate,25.878016,92.773786,4.7,0.0,08:00,18:30
plc-03526,877,Donkamokam hills Historic Gate #2,Historic Gate,25.730969,92.630807,3.9,500.0,08:00,18:30
plc-03527,877,Donkamokam hills Waterfall Point #3,Waterfall Point,25.701115,92.519589,4.2,50.0,08:00,18:30
plc-03528,878,Langpi River Local Cafe #1,Local Cafe,25.938313,92.700644,4.3,0.0,08:00,18:30
plc-03529,878,Langpi River Craft Cluster #2,Craft Cluster,25.979427,92.829356,3.9,100.0,08:00,18:30
plc-03530,878,Langpi River Temple #3,Temple,25.957177,92.615492,4.8,50.0,08:00,18:30
plc-03531,878,Langpi River Historic Gate #4,Historic Gate,25.91666,92.613689,3.9,0.0,08:00,18:30
plc-03532,879,Meghalaya border villages Waterfall Point #1,Waterfall Point,25.637171,92.547418,4.3,0.0,08:00,18:30
plc-03533,879,Meghalaya border villages Craft Cluster #2,Craft Cluster,25.688494,92.535234,4.0,50.0,08:00,18:30
plc-03534,879,Meghalaya border villages Temple #3,Temple,25.585669,92.523955,4.1,50.0,08:00,18:30
plc-03535,879,Meghalaya border villages Craft Cluster #4,Craft Cluster,25.578446,92.652632,4.3,250.0,08:00,18:30
plc-03536,879,Meghalaya border villages Historic Gate #5,Historic Gate,25.681873,92.605739,4.2,0.0,08:00,18:30
plc-03537,880,Amreng Craft Cluster #1,Craft Cluster,22.532383,79.083398,4.3,0.0,08:00,18:30
plc-03538,880,Amreng Waterfall Point #2,Waterfall Point,22.728461,79.105179,4.7,250.0,08:00,18:30
plc-03539,880,Amreng Viewpoint #3,Viewpoint,22.453177,79.092618,4.4,0.0,08:00,18:30
plc-03540,880,Amreng Waterfall Point #4,Waterfall Point,22.610877,78.913668,4.3,250.0,08:00,18:30
plc-03541,881,Dhekiakhowa Bornamghar Outer Courtyards Craft Cluster #1,Craft Cluster,26.807551,94.070887,4.4,250.0,08:00,18:30
plc-03542,881,Dhekiakhowa Bornamghar Outer Courtyards Waterfall Point #2,Waterfall Point,26.678334,94.051721,4.0,250.0,08:00,18:30
plc-03543,881,Dhekiakhowa Bornamghar Outer Courtyards Temple #3,Temple,26.617054,94.14665,4.7,50.0,08:00,18:30
plc-03544,882,Hoollongapar Gibbon Sanctuary Deep Forest Trails Viewpoint #1,Viewpoint,26.671668,94.125045,3.9,0.0,08:00,18:30
plc-03545,882,Hoollongapar Gibbon Sanctuary Deep Forest Trails Local Cafe #2,Local Cafe,26.856044,94.387295,4.3,250.0,08:00,18:30
plc-03546,882,Hoollongapar Gibbon Sanctuary Deep Forest Trails Viewpoint #3,Viewpoint,26.607741,94.19536,4.3,50.0,08:00,18:30
plc-03547,882,Hoollongapar Gibbon Sanctuary Deep Forest Trails Craft Cluster #4,Craft Cluster,26.877565,94.092313,4.0,0.0,08:00,18:30
plc-03548,882,Hoollongapar Gibbon Sanctuary Deep Forest Trails Waterfall Point #5,Waterfall Point,26.667895,94.220087,4.3,500.0,08:00,18:30
plc-03549,883,Kokilamukh Brahmaputra Sandspits (Molai Forest Edge) Viewpoint #1,Viewpoint,26.77628,94.267079,4.4,0.0,08:00,18:30
plc-03550,883,Kokilamukh Brahmaputra Sandspits (Molai Forest Edge) Craft Cluster #2,Craft Cluster,26.733441,94.220343,4.8,500.0,08:00,18:30
plc-03551,883,Kokilamukh Brahmaputra Sandspits (Molai Forest Edge) Local Cafe #3,Local Cafe,26.804037,94.334415,4.7,250.0,08:00,18:30
plc-03552,883,Kokilamukh Brahmaputra Sandspits (Molai Forest Edge) Viewpoint #4,Viewpoint,26.81777,94.304005,4.8,0.0,08:00,18:30
plc-03553,884,Cinnamara Heritage Tea Factory Outskirts Waterfall Point #1,Waterfall Point,26.775662,94.22967,3.8,0.0,08:00,18:30
plc-03554,884,Cinnamara Heritage Tea Factory Outskirts Historic Gate #2,Historic Gate,26.742157,94.045144,4.5,0.0,08:00,18:30
plc-03555,884,Cinnamara Heritage Tea Factory Outskirts Viewpoint #3,Viewpoint,26.96606,94.123557,4.9,0.0,08:00,18:30
plc-03556,885,Madan Kamdev Archaeological Ruins Craft Cluster #1,Craft Cluster,26.182305,91.571435,4.0,100.0,08:00,18:30
plc-03557,885,Madan Kamdev Archaeological Ruins Craft Cluster #2,Craft Cluster,25.974287,91.554353,4.7,100.0,08:00,18:30
plc-03558,885,Madan Kamdev Archaeological Ruins Local Cafe #3,Local Cafe,26.096153,91.707396,4.0,50.0,08:00,18:30
plc-03559,885,Madan Kamdev Archaeological Ruins Temple #4,Temple,26.230233,91.480315,4.7,0.0,08:00,18:30
plc-03560,886,Chandubi Lake & Tectonic Fault Laguna Temple #1,Temple,25.992933,91.744762,4.0,50.0,08:00,18:30
plc-03561,886,Chandubi Lake & Tectonic Fault Laguna Waterfall Point #2,Waterfall Point,26.048161,91.728894,4.2,0.0,08:00,18:30
plc-03562,886,Chandubi Lake & Tectonic Fault Laguna Historic Gate #3,Historic Gate,26.141361,91.686539,4.1,0.0,08:00,18:30
plc-03563,887,Sualkuchi Mulberry Silk Local Cafe #1,Local Cafe,22.569972,79.009617,4.4,50.0,08:00,18:30
plc-03564,887,Sualkuchi Mulberry Silk Viewpoint #2,Viewpoint,22.680626,78.891159,4.6,0.0,08:00,18:30
plc-03565,887,Sualkuchi Mulberry Silk Temple #3,Temple,22.507377,79.095902,4.4,0.0,08:00,18:30
plc-03566,888,Dirgeshwari Temple Hilltop Viewpoint #1,Viewpoint,26.301734,91.362348,4.8,500.0,08:00,18:30
plc-03567,888,Dirgeshwari Temple Hilltop Viewpoint #2,Viewpoint,26.294559,91.532211,4.5,0.0,08:00,18:30
plc-03568,888,Dirgeshwari Temple Hilltop Waterfall Point #3,Waterfall Point,26.154211,91.421736,4.4,100.0,08:00,18:30
plc-03569,888,Dirgeshwari Temple Hilltop Viewpoint #4,Viewpoint,26.332567,91.37881,3.8,50.0,08:00,18:30
plc-03570,889,North Guwahati Heritage Steps & Manikarneswar Rock Outcrop Historic Gate #1,Historic Gate,26.1428,91.595444,4.5,0.0,08:00,18:30
plc-03571,889,North Guwahati Heritage Steps & Manikarneswar Rock Outcrop Temple #2,Temple,26.28846,91.786401,4.8,0.0,08:00,18:30
plc-03572,889,North Guwahati Heritage Steps & Manikarneswar Rock Outcrop Craft Cluster #3,Craft Cluster,26.059056,91.770947,4.7,100.0,08:00,18:30
plc-03573,890,Deepor Beel Northern Watchtower & Buffer Wetlands Temple #1,Temple,26.09136,91.83769,4.8,50.0,08:00,18:30
plc-03574,890,Deepor Beel Northern Watchtower & Buffer Wetlands Craft Cluster #2,Craft Cluster,26.158754,91.711646,4.7,500.0,08:00,18:30
plc-03575,890,Deepor Beel Northern Watchtower & Buffer Wetlands Historic Gate #3,Historic Gate,26.344849,91.618287,4.4,50.0,08:00,18:30
plc-03576,891,"Basistha Temple Cascades (Sandhya, Lalita & Kanta Streams) Waterfall Point #1",Waterfall Point,26.121203,91.863592,3.8,100.0,08:00,18:30
plc-03577,891,"Basistha Temple Cascades (Sandhya, Lalita & Kanta Streams) Viewpoint #2",Viewpoint,25.934325,91.912127,4.7,100.0,08:00,18:30
plc-03578,891,"Basistha Temple Cascades (Sandhya, Lalita & Kanta Streams) Historic Gate #3",Historic Gate,25.927775,91.693727,3.9,0.0,08:00,18:30
plc-03579,891,"Basistha Temple Cascades (Sandhya, Lalita & Kanta Streams) Craft Cluster #4",Craft Cluster,26.133747,91.775698,4.4,250.0,08:00,18:30
plc-03580,891,"Basistha Temple Cascades (Sandhya, Lalita & Kanta Streams) Temple #5",Temple,25.933821,91.697577,4.3,0.0,08:00,18:30
plc-03581,892,Garbhanga Reserve Forest Trails Craft Cluster #1,Craft Cluster,26.04724,91.894809,4.0,250.0,08:00,18:30
plc-03582,892,Garbhanga Reserve Forest Trails Historic Gate #2,Historic Gate,26.129906,91.931973,4.0,0.0,08:00,18:30
plc-03583,892,Garbhanga Reserve Forest Trails Temple #3,Temple,26.074511,91.865386,4.9,0.0,08:00,18:30
plc-03584,892,Garbhanga Reserve Forest Trails Local Cafe #4,Local Cafe,26.066386,91.735736,4.3,100.0,08:00,18:30
plc-03585,893,Silbheta (Picnic Rock Gorges) Craft Cluster #1,Craft Cluster,25.777282,93.349512,4.5,100.0,08:00,18:30
plc-03586,893,Silbheta (Picnic Rock Gorges) Local Cafe #2,Local Cafe,25.809492,93.238694,4.1,0.0,08:00,18:30
plc-03587,893,Silbheta (Picnic Rock Gorges) Historic Gate #3,Historic Gate,25.953135,93.243423,4.0,50.0,08:00,18:30
plc-03588,894,Khanduli Hanging Meadows Local Cafe #1,Local Cafe,25.725059,93.386464,4.4,50.0,08:00,18:30
plc-03589,894,Khanduli Hanging Meadows Viewpoint #2,Viewpoint,25.968481,93.452978,4.7,50.0,08:00,18:30
plc-03590,894,Khanduli Hanging Meadows Temple #3,Temple,25.956014,93.528116,4.2,100.0,08:00,18:30
plc-03591,894,Khanduli Hanging Meadows Local Cafe #4,Local Cafe,25.872887,93.527037,4.3,0.0,08:00,18:30
plc-03592,895,Amreng Tourist Riverbed & Gorges Historic Gate #1,Historic Gate,26.024906,93.392442,4.4,0.0,08:00,18:30
plc-03593,895,Amreng Tourist Riverbed & Gorges Historic Gate #2,Historic Gate,25.803632,93.443576,4.1,0.0,08:00,18:30
plc-03594,895,Amreng Tourist Riverbed & Gorges Craft Cluster #3,Craft Cluster,25.911246,93.586982,4.6,100.0,08:00,18:30
plc-03595,895,Amreng Tourist Riverbed & Gorges Local Cafe #4,Local Cafe,25.899517,93.568486,4.3,50.0,08:00,18:30
plc-03596,895,Amreng Tourist Riverbed & Gorges Waterfall Point #5,Waterfall Point,25.825844,93.330854,4.6,50.0,08:00,18:30
plc-03597,896,Kangthilangso Waterfall Local Cafe #1,Local Cafe,25.990001,93.569627,4.0,0.0,08:00,18:30
plc-03598,896,Kangthilangso Waterfall Craft Cluster #2,Craft Cluster,25.774712,93.517252,4.9,500.0,08:00,18:30
plc-03599,896,Kangthilangso Waterfall Craft Cluster #3,Craft Cluster,25.952201,93.400837,4.3,50.0,08:00,18:30
plc-03600,897,Malegarh Sepoy Mutiny Memorial (Latu) Waterfall Point #1,Waterfall Point,24.801337,92.323119,4.8,100.0,08:00,18:30
plc-03601,897,Malegarh Sepoy Mutiny Memorial (Latu) Viewpoint #2,Viewpoint,24.677775,92.418549,3.9,0.0,08:00,18:30
plc-03602,897,Malegarh Sepoy Mutiny Memorial (Latu) Waterfall Point #3,Waterfall Point,24.819853,92.186073,4.0,50.0,08:00,18:30
plc-03603,898,Badarpur Fort Ruins Craft Cluster #1,Craft Cluster,24.705149,92.448586,4.6,50.0,08:00,18:30
plc-03604,898,Badarpur Fort Ruins Viewpoint #2,Viewpoint,24.699046,92.445268,4.0,100.0,08:00,18:30
plc-03605,898,Badarpur Fort Ruins Temple #3,Temple,24.883323,92.429538,4.7,250.0,08:00,18:30
plc-03606,899,Dullabcherra Foothill Tea Trails Local Cafe #1,Local Cafe,24.737695,92.243769,4.4,50.0,08:00,18:30
plc-03607,899,Dullabcherra Foothill Tea Trails Local Cafe #2,Local Cafe,24.699736,92.496507,4.6,50.0,08:00,18:30
plc-03608,899,Dullabcherra Foothill Tea Trails Craft Cluster #3,Craft Cluster,24.780122,92.282817,4.8,50.0,08:00,18:30
plc-03609,899,Dullabcherra Foothill Tea Trails Waterfall Point #4,Waterfall Point,24.824054,92.473357,4.2,250.0,08:00,18:30
plc-03610,899,Dullabcherra Foothill Tea Trails Viewpoint #5,Viewpoint,24.727138,92.268046,4.1,50.0,08:00,18:30
plc-03611,900,Santhal Heritage Villages (Gossaigaon Hinterland) Craft Cluster #1,Craft Cluster,26.314738,90.216462,4.8,100.0,08:00,18:30
plc-03612,900,Santhal Heritage Villages (Gossaigaon Hinterland) Local Cafe #2,Local Cafe,26.409262,90.366797,4.8,100.0,08:00,18:30
plc-03613,900,Santhal Heritage Villages (Gossaigaon Hinterland) Historic Gate #3,Historic Gate,26.42005,90.249528,4.3,250.0,08:00,18:30
plc-03614,901,Hel River Shallows & Forest Embankments Viewpoint #1,Viewpoint,26.424591,90.268387,4.7,0.0,08:00,18:30
plc-03615,901,Hel River Shallows & Forest Embankments Local Cafe #2,Local Cafe,26.387882,90.100681,4.4,50.0,08:00,18:30
plc-03616,901,Hel River Shallows & Forest Embankments Local Cafe #3,Local Cafe,26.467733,90.208381,4.8,50.0,08:00,18:30
plc-03617,902,Raimona National Park Buffer Trails Craft Cluster #1,Craft Cluster,26.361183,90.332073,4.6,0.0,08:00,18:30
plc-03618,902,Raimona National Park Buffer Trails Local Cafe #2,Local Cafe,26.399425,90.161239,4.7,250.0,08:00,18:30
plc-03619,902,Raimona National Park Buffer Trails Craft Cluster #3,Craft Cluster,26.533038,90.343271,4.3,50.0,08:00,18:30
plc-03620,902,Raimona National Park Buffer Trails Craft Cluster #4,Craft Cluster,26.50105,90.198812,3.9,250.0,08:00,18:30
plc-03621,902,Raimona National Park Buffer Trails Historic Gate #5,Historic Gate,26.446987,90.344426,4.5,50.0,08:00,18:30
plc-03622,903,Ranganadi Dam & River Canyon Temple #1,Temple,27.088772,94.060776,4.3,0.0,08:00,18:30
plc-03623,903,Ranganadi Dam & River Canyon Craft Cluster #2,Craft Cluster,27.113569,94.100349,4.6,0.0,08:00,18:30
plc-03624,903,Ranganadi Dam & River Canyon Temple #3,Temple,27.053171,94.19682,4.8,0.0,08:00,18:30
plc-03625,903,Ranganadi Dam & River Canyon Temple #4,Temple,27.289281,94.163811,4.6,100.0,08:00,18:30
plc-03626,903,Ranganadi Dam & River Canyon Viewpoint #5,Viewpoint,27.008415,94.255081,4.2,100.0,08:00,18:30
plc-03627,904,Moina Beel & Wetland Grazing Lands Local Cafe #1,Local Cafe,27.095628,94.218296,4.4,100.0,08:00,18:30
plc-03628,904,Moina Beel & Wetland Grazing Lands Viewpoint #2,Viewpoint,27.257796,94.048218,4.8,0.0,08:00,18:30
plc-03629,904,Moina Beel & Wetland Grazing Lands Waterfall Point #3,Waterfall Point,27.213459,94.069369,4.0,250.0,08:00,18:30
plc-03630,904,Moina Beel & Wetland Grazing Lands Waterfall Point #4,Waterfall Point,27.280217,94.227705,4.0,0.0,08:00,18:30
plc-03631,905,Ghilamara Heritage Satras Temple #1,Temple,27.100192,94.226314,4.8,50.0,08:00,18:30
plc-03632,905,Ghilamara Heritage Satras Temple #2,Temple,27.098765,94.142697,4.7,100.0,08:00,18:30
plc-03633,905,Ghilamara Heritage Satras Temple #3,Temple,27.251018,94.075119,4.5,100.0,08:00,18:30
plc-03634,905,Ghilamara Heritage Satras Waterfall Point #4,Waterfall Point,27.095592,94.335353,4.8,50.0,08:00,18:30
plc-03635,905,Ghilamara Heritage Satras Waterfall Point #5,Waterfall Point,27.185356,94.289913,3.9,500.0,08:00,18:30
plc-03636,906,Gerukamukh Subansiri River Confluence Trails Craft Cluster #1,Craft Cluster,27.325095,94.189722,4.7,0.0,08:00,18:30
plc-03637,906,Gerukamukh Subansiri River Confluence Trails Temple #2,Temple,27.147866,94.119357,4.7,50.0,08:00,18:30
plc-03638,906,Gerukamukh Subansiri River Confluence Trails Craft Cluster #3,Craft Cluster,27.368088,94.023269,4.6,50.0,08:00,18:30
plc-03639,906,Gerukamukh Subansiri River Confluence Trails Historic Gate #4,Historic Gate,27.116676,93.903873,4.5,500.0,08:00,18:30
plc-03640,906,Gerukamukh Subansiri River Confluence Trails Local Cafe #5,Local Cafe,27.339969,94.022852,3.8,0.0,08:00,18:30
plc-03641,907,Auniati Satra Museum & Inner Sanctum Craft Cluster #1,Craft Cluster,26.974294,94.071427,4.8,0.0,08:00,18:30
plc-03642,907,Auniati Satra Museum & Inner Sanctum Craft Cluster #2,Craft Cluster,27.036495,94.206587,4.8,0.0,08:00,18:30
plc-03643,907,Auniati Satra Museum & Inner Sanctum Temple #3,Temple,26.928728,94.300248,4.9,250.0,08:00,18:30
plc-03644,907,Auniati Satra Museum & Inner Sanctum Temple #4,Temple,27.030078,94.287833,4.8,100.0,08:00,18:30
plc-03645,908,Dakhinpat Satra Riverside Grounds Craft Cluster #1,Craft Cluster,27.057714,94.322367,3.9,100.0,08:00,18:30
plc-03646,908,Dakhinpat Satra Riverside Grounds Historic Gate #2,Historic Gate,26.924475,94.222184,4.2,0.0,08:00,18:30
plc-03647,908,Dakhinpat Satra Riverside Grounds Temple #3,Temple,26.938732,94.223362,4.9,0.0,08:00,18:30
plc-03648,908,Dakhinpat Satra Riverside Grounds Local Cafe #4,Local Cafe,27.003357,94.264349,4.5,50.0,08:00,18:30
plc-03649,909,Samaguri Satra Mask-Making Workshop Historic Gate #1,Historic Gate,26.935174,94.257249,4.6,0.0,08:00,18:30
plc-03650,909,Samaguri Satra Mask-Making Workshop Local Cafe #2,Local Cafe,26.931421,94.267364,4.3,0.0,08:00,18:30
plc-03651,909,Samaguri Satra Mask-Making Workshop Craft Cluster #3,Craft Cluster,26.901815,94.181148,4.5,50.0,08:00,18:30
plc-03652,909,Samaguri Satra Mask-Making Workshop Craft Cluster #4,Craft Cluster,26.779187,94.260889,4.3,0.0,08:00,18:30
plc-03653,910,Salmora Traditional Pottery Village Waterfall Point #1,Waterfall Point,26.883142,94.223395,4.3,500.0,08:00,18:30
plc-03654,910,Salmora Traditional Pottery Village Historic Gate #2,Historic Gate,26.862514,94.245116,4.7,100.0,08:00,18:30
plc-03655,910,Salmora Traditional Pottery Village Local Cafe #3,Local Cafe,26.959069,94.061096,4.5,0.0,08:00,18:30
plc-03656,911,Brahmaputra Sunset Sandspits (Kamalabari Ghat Outskirts) Historic Gate #1,Historic Gate,26.806426,94.280646,4.1,0.0,08:00,18:30
plc-03657,911,Brahmaputra Sunset Sandspits (Kamalabari Ghat Outskirts) Viewpoint #2,Viewpoint,26.812144,94.229444,4.4,250.0,08:00,18:30
