date,destination_id,temperature,humidity,rainfall,weather_condition,wind_speed,weather_alert
2026-09-15,1856,31.1,69.5,203.9,Monsoon Heavy Rain,11.6,0
2026-10-15,1856,26.7,43.4,59.6,Light Showers,10.0,0
2026-11-15,1856,25.5,47.8,18.8,Clear & Pleasant,7.3,0
2026-12-15,1856,24.7,40.4,0.0,Clear & Pleasant,17.7,0
2026-01-15,1857,24.6,41.0,0.0,Clear & Pleasant,5.6,0
2026-02-15,1857,24.8,39.2,13.1,Clear & Pleasant,20.2,0
2026-03-15,1857,25.6,33.3,13.5,Clear & Pleasant,15.2,0
2026-04-15,1857,30.1,50.6,23.3,Clear & Pleasant,8.7,0
2026-05-15,1857,31.9,45.0,0.0,Clear & Pleasant,5.3,0
2026-06-15,1857,33.4,42.8,42.8,Clear & Pleasant,11.3,0
2026-07-15,1857,36.2,80.9,196.8,Monsoon Heavy Rain,11.5,0
2026-08-15,1857,31.8,87.7,310.2,Monsoon Heavy Rain,7.0,1
2026-09-15,1857,33.1,70.4,216.2,Monsoon Heavy Rain,15.7,0
2026-10-15,1857,28.2,55.4,34.6,Clear & Pleasant,19.4,0
2026-11-15,1857,24.6,44.9,15.7,Clear & Pleasant,21.1,0
2026-12-15,1857,23.9,42.2,15.3,Clear & Pleasant,14.0,0
2026-01-15,1858,20.3,31.2,0.0,Clear & Pleasant,15.2,0
2026-02-15,1858,23.6,48.2,33.6,Clear & Pleasant,15.8,0
2026-03-15,1858,27.0,39.8,4.3,Clear & Pleasant,20.5,0
2026-04-15,1858,28.5,39.9,0.0,Clear & Pleasant,21.2,0
2026-05-15,1858,30.6,37.8,0.0,Clear & Pleasant,6.1,0
2026-06-15,1858,34.3,46.5,63.1,Light Showers,16.3,0
2026-07-15,1858,35.5,72.1,208.9,Monsoon Heavy Rain,19.0,0
2026-08-15,1858,29.5,85.5,350.4,Monsoon Heavy Rain,6.8,1
2026-09-15,1858,32.5,70.5,200.4,Monsoon Heavy Rain,8.5,0
2026-10-15,1858,28.5,41.1,22.9,Clear & Pleasant,20.5,0
2026-11-15,1858,23.4,39.0,0.0,Clear & Pleasant,11.3,0
2026-12-15,1858,21.7,48.6,20.7,Clear & Pleasant,13.6,0
2026-01-15,1859,22.5,40.9,0.0,Clear & Pleasant,16.2,0
2026-02-15,1859,21.2,40.4,8.7,Clear & Pleasant,19.2,0
2026-03-15,1859,25.2,35.2,0.0,Clear & Pleasant,5.8,0
2026-04-15,1859,26.6,47.0,11.1,Clear & Pleasant,20.2,0
2026-05-15,1859,30.5,40.1,16.0,Clear & Pleasant,13.0,0
2026-06-15,1859,34.7,55.4,43.0,Clear & Pleasant,10.4,0
2026-07-15,1859,35.8,78.3,199.2,Monsoon Heavy Rain,17.6,0
2026-08-15,1859,34.2,84.9,332.5,Monsoon Heavy Rain,16.8,1
2026-09-15,1859,33.0,65.0,195.7,Monsoon Heavy Rain,14.2,0
2026-10-15,1859,29.7,47.2,38.5,Clear & Pleasant,18.3,0
2026-11-15,1859,23.8,42.6,3.9,Clear & Pleasant,10.4,0
2026-12-15,1859,23.4,40.9,8.8,Clear & Pleasant,20.5,0
2026-01-15,1860,20.4,38.3,1.5,Clear & Pleasant,16.0,0
2026-02-15,1860,22.5,44.2,0.0,Clear & Pleasant,21.8,0
2026-03-15,1860,23.7,37.9,0.0,Clear & Pleasant,18.0,0
2026-04-15,1860,29.6,42.0,1.2,Clear & Pleasant,18.4,0
2026-05-15,1860,30.3,33.4,0.0,Clear & Pleasant,20.3,0
2026-06-15,1860,33.3,48.0,55.2,Light Showers,15.9,0
2026-07-15,1860,35.8,67.4,192.2,Monsoon Heavy Rain,10.2,0
2026-08-15,1860,34.8,90.9,315.8,Monsoon Heavy Rain,9.3,1
2026-09-15,1860,31.4,63.5,201.9,Monsoon Heavy Rain,8.5,0
2026-10-15,1860,29.3,46.3,66.1,Light Showers,8.8,0
2026-11-15,1860,27.7,46.7,22.6,Clear & Pleasant,6.5,0
2026-12-15,1860,24.8,36.5,0.0,Clear & Pleasant,12.1,0
2026-01-15,1861,23.7,37.7,0.0,Clear & Pleasant,19.7,0
2026-02-15,1861,23.6,33.1,8.5,Clear & Pleasant,9.9,0
2026-03-15,1861,25.9,41.9,0.0,Clear & Pleasant,6.7,0
2026-04-15,1861,27.7,28.6,0.0,Clear & Pleasant,16.0,0
2026-05-15,1861,31.5,37.1,0.0,Clear & Pleasant,19.0,0
2026-06-15,1861,33.2,43.5,42.1,Clear & Pleasant,9.1,0
2026-07-15,1861,32.9,75.6,206.9,Monsoon Heavy Rain,5.6,0
2026-08-15,1861,32.8,78.7,306.1,Monsoon Heavy Rain,10.6,1
2026-09-15,1861,34.1,68.9,203.7,Monsoon Heavy Rain,11.9,0
2026-10-15,1861,30.1,49.1,38.6,Clear & Pleasant,16.6,0
2026-11-15,1861,25.2,53.1,14.6,Clear & Pleasant,13.3,0
2026-12-15,1861,24.0,50.9,0.1,Clear & Pleasant,8.6,0
2026-01-15,1862,23.1,42.7,0.0,Clear & Pleasant,6.2,0
2026-02-15,1862,21.6,35.5,0.0,Clear & Pleasant,6.2,0
2026-03-15,1862,27.9,34.6,0.0,Clear & Pleasant,20.2,0
2026-04-15,1862,31.1,46.6,0.0,Clear & Pleasant,21.2,0
2026-05-15,1862,31.1,40.4,0.0,Clear & Pleasant,20.2,0
2026-06-15,1862,32.2,35.2,23.9,Clear & Pleasant,14.6,0
2026-07-15,1862,34.5,71.1,195.5,Monsoon Heavy Rain,10.5,0
2026-08-15,1862,35.4,90.3,314.8,Monsoon Heavy Rain,6.4,1
2026-09-15,1862,29.5,59.3,187.9,Monsoon Heavy Rain,17.5,0
2026-10-15,1862,31.3,53.4,36.1,Clear & Pleasant,5.7,0
2026-11-15,1862,24.2,39.0,8.3,Clear & Pleasant,19.6,0
2026-12-15,1862,27.3,35.2,0.0,Clear & Pleasant,13.1,0
2026-01-15,1863,21.3,42.2,20.0,Clear & Pleasant,16.8,0
2026-02-15,1863,24.6,40.3,0.0,Clear & Pleasant,14.0,0
2026-03-15,1863,22.5,40.8,2.6,Clear & Pleasant,8.5,0
2026-04-15,1863,29.5,44.4,15.8,Clear & Pleasant,11.9,0
2026-05-15,1863,31.2,40.5,0.0,Clear & Pleasant,19.3,0
2026-06-15,1863,35.5,39.6,36.5,Clear & Pleasant,19.3,0
2026-07-15,1863,35.9,67.9,199.5,Monsoon Heavy Rain,7.3,0
2026-08-15,1863,35.8,91.5,347.6,Monsoon Heavy Rain,9.8,1
2026-09-15,1863,33.2,71.2,187.3,Monsoon Heavy Rain,5.1,0
2026-10-15,1863,28.4,56.2,33.2,Clear & Pleasant,16.4,0
2026-11-15,1863,23.9,39.7,29.4,Clear & Pleasant,21.3,0
2026-12-15,1863,22.9,35.7,16.5,Clear & Pleasant,8.7,0
2026-01-15,1864,22.3,36.4,18.7,Clear & Pleasant,14.6,0
2026-02-15,1864,22.4,47.5,28.5,Clear & Pleasant,14.6,0
2026-03-15,1864,26.1,41.8,0.0,Clear & Pleasant,8.1,0
2026-04-15,1864,26.6,39.9,0.0,Clear & Pleasant,15.9,0
2026-05-15,1864,33.3,41.1,8.5,Clear & Pleasant,9.3,0
2026-06-15,1864,32.0,50.7,43.5,Clear & Pleasant,16.4,0
2026-07-15,1864,33.9,72.9,183.5,Monsoon Heavy Rain,19.8,0
2026-08-15,1864,33.3,85.2,329.9,Monsoon Heavy Rain,12.5,1
2026-09-15,1864,29.1,68.3,209.5,Monsoon Heavy Rain,5.4,0
2026-10-15,1864,28.2,52.8,57.1,Light Showers,16.9,0
2026-11-15,1864,23.2,39.9,0.0,Clear & Pleasant,12.4,0
2026-12-15,1864,20.0,41.3,0.0,Clear & Pleasant,20.8,0
2026-01-15,1865,19.9,37.6,6.6,Clear & Pleasant,7.7,0
2026-02-15,1865,23.5,28.5,0.0,Clear & Pleasant,6.5,0
2026-03-15,1865,25.5,43.9,0.0,Clear & Pleasant,15.8,0
2026-04-15,1865,29.0,47.0,3.8,Clear & Pleasant,15.8,0
2026-05-15,1865,32.1,44.2,2.8,Clear & Pleasant,12.2,0
2026-06-15,1865,33.8,50.8,45.3,Clear & Pleasant,16.2,0
2026-07-15,1865,33.0,62.9,156.8,Light Showers,11.0,0
2026-08-15,1865,36.0,81.2,280.1,Monsoon Heavy Rain,9.4,1
2026-09-15,1865,30.8,60.3,198.3,Monsoon Heavy Rain,6.7,0
2026-10-15,1865,28.6,52.3,59.1,Light Showers,15.7,0
2026-11-15,1865,24.1,42.9,22.2,Clear & Pleasant,5.8,0
2026-12-15,1865,23.9,38.3,0.0,Clear & Pleasant,20.8,0
2026-01-15,1866,23.5,51.0,0.6,Clear & Pleasant,18.0,0
2026-02-15,1866,22.9,41.5,0.0,Clear & Pleasant,17.8,0
2026-03-15,1866,24.5,38.9,0.0,Clear & Pleasant,18.0,0
2026-04-15,1866,29.0,49.9,29.9,Clear & Pleasant,21.2,0
2026-05-15,1866,30.1,32.9,9.8,Clear & Pleasant,17.4,0
2026-06-15,1866,34.7,43.8,52.0,Light Showers,15.4,0
2026-07-15,1866,34.9,72.9,203.0,Monsoon Heavy Rain,5.7,0
2026-08-15,1866,35.1,83.6,313.1,Monsoon Heavy Rain,8.0,1
2026-09-15,1866,30.9,76.5,197.0,Monsoon Heavy Rain,5.3,0
2026-10-15,1866,28.3,46.8,29.1,Clear & Pleasant,9.4,0
2026-11-15,1866,25.1,44.2,5.8,Clear & Pleasant,8.4,0
2026-12-15,1866,22.1,37.8,13.1,Clear & Pleasant,10.1,0
2026-01-15,1867,19.3,28.8,0.0,Clear & Pleasant,10.1,0
2026-02-15,1867,19.6,39.3,0.0,Clear & Pleasant,9.2,0
2026-03-15,1867,23.7,44.5,17.8,Clear & Pleasant,8.8,0
2026-04-15,1867,28.3,40.2,3.7,Clear & Pleasant,7.3,0
2026-05-15,1867,32.1,37.8,4.8,Clear & Pleasant,12.2,0
2026-06-15,1867,36.8,38.3,28.9,Clear & Pleasant,16.4,0
2026-07-15,1867,33.1,66.7,191.1,Monsoon Heavy Rain,13.5,0
2026-08-15,1867,32.6,94.9,324.5,Monsoon Heavy Rain,5.3,1
2026-09-15,1867,31.0,74.7,225.5,Monsoon Heavy Rain,8.4,0
2026-10-15,1867,28.3,48.8,53.2,Light Showers,8.7,0
2026-11-15,1867,23.2,48.8,0.0,Clear & Pleasant,13.1,0
2026-12-15,1867,22.3,37.3,0.0,Clear & Pleasant,14.1,0
2026-01-15,1868,22.6,48.4,10.5,Clear & Pleasant,7.2,0
2026-02-15,1868,22.2,37.4,12.3,Clear & Pleasant,21.3,0
2026-03-15,1868,24.1,33.7,5.3,Clear & Pleasant,15.2,0
2026-04-15,1868,29.5,47.1,34.8,Clear & Pleasant,7.8,0
2026-05-15,1868,29.4,43.9,14.9,Clear & Pleasant,9.9,0
2026-06-15,1868,34.8,37.3,40.4,Clear & Pleasant,12.9,0
2026-07-15,1868,33.5,79.1,194.8,Monsoon Heavy Rain,7.7,0
2026-08-15,1868,35.3,87.3,295.6,Monsoon Heavy Rain,8.4,1
2026-09-15,1868,31.0,66.3,178.9,Light Showers,14.3,0
2026-10-15,1868,27.5,38.7,42.9,Clear & Pleasant,13.7,0
2026-11-15,1868,25.8,30.1,3.3,Clear & Pleasant,6.8,0
2026-12-15,1868,22.2,46.4,0.0,Clear & Pleasant,19.4,0
2026-01-15,1869,26.3,30.6,0.0,Clear & Pleasant,8.6,0
2026-02-15,1869,22.1,41.6,0.0,Clear & Pleasant,21.5,0
2026-03-15,1869,23.8,41.1,30.8,Clear & Pleasant,7.6,0
2026-04-15,1869,31.2,51.3,21.4,Clear & Pleasant,9.4,0
2026-05-15,1869,31.4,46.1,0.0,Clear & Pleasant,8.1,0
2026-06-15,1869,32.6,46.3,52.6,Light Showers,18.6,0
2026-07-15,1869,36.1,64.4,210.5,Monsoon Heavy Rain,9.4,0
2026-08-15,1869,31.5,88.8,291.0,Monsoon Heavy Rain,19.9,1
2026-09-15,1869,32.7,72.2,217.8,Monsoon Heavy Rain,14.6,0
2026-10-15,1869,31.2,42.2,36.7,Clear & Pleasant,19.5,0
2026-11-15,1869,23.0,36.9,26.2,Clear & Pleasant,7.8,0
2026-12-15,1869,23.2,40.4,14.8,Clear & Pleasant,5.7,0
2026-01-15,1870,22.6,49.1,14.8,Clear & Pleasant,20.9,0
2026-02-15,1870,23.3,35.5,1.9,Clear & Pleasant,14.8,0
2026-03-15,1870,26.0,47.1,0.0,Clear & Pleasant,15.1,0
2026-04-15,1870,31.1,36.1,11.0,Clear & Pleasant,7.9,0
2026-05-15,1870,30.6,46.1,0.0,Clear & Pleasant,17.2,0
2026-06-15,1870,33.1,53.4,49.0,Clear & Pleasant,11.0,0
2026-07-15,1870,34.0,73.6,203.0,Monsoon Heavy Rain,19.1,0
2026-08-15,1870,34.7,77.2,328.7,Monsoon Heavy Rain,9.6,1
2026-09-15,1870,28.6,72.0,172.7,Light Showers,12.9,0
2026-10-15,1870,30.1,57.2,47.4,Clear & Pleasant,11.5,0
2026-11-15,1870,28.5,38.5,0.0,Clear & Pleasant,11.0,0
2026-12-15,1870,23.2,40.5,12.6,Clear & Pleasant,10.6,0
2026-01-15,1871,22.3,38.8,9.2,Clear & Pleasant,5.3,0
2026-02-15,1871,23.2,32.1,0.0,Clear & Pleasant,10.1,0
2026-03-15,1871,23.3,42.5,1.0,Clear & Pleasant,19.4,0
2026-04-15,1871,29.2,42.6,6.7,Clear & Pleasant,16.3,0
2026-05-15,1871,31.2,37.7,0.0,Clear & Pleasant,20.4,0
2026-06-15,1871,34.2,42.7,34.8,Clear & Pleasant,11.4,0
2026-07-15,1871,33.8,72.6,199.3,Monsoon Heavy Rain,10.1,0
2026-08-15,1871,33.3,77.0,312.8,Monsoon Heavy Rain,13.1,1
2026-09-15,1871,30.7,68.8,188.8,Monsoon Heavy Rain,11.9,0
2026-10-15,1871,29.7,37.4,4.4,Clear & Pleasant,9.6,0
2026-11-15,1871,25.5,45.5,0.5,Clear & Pleasant,14.4,0
2026-12-15,1871,25.0,30.1,0.0,Clear & Pleasant,21.5,0
2026-01-15,1872,22.1,43.7,0.0,Clear & Pleasant,18.4,0
2026-02-15,1872,21.8,36.2,0.0,Clear & Pleasant,15.7,0
2026-03-15,1872,22.9,39.3,3.2,Clear & Pleasant,9.0,0
2026-04-15,1872,31.0,48.6,0.0,Clear & Pleasant,15.1,0
2026-05-15,1872,31.6,42.5,26.8,Clear & Pleasant,16.3,0
2026-06-15,1872,31.0,29.4,6.0,Clear & Pleasant,6.0,0
2026-07-15,1872,33.3,58.5,181.6,Monsoon Heavy Rain,14.0,0
2026-08-15,1872,35.1,86.9,308.0,Monsoon Heavy Rain,9.7,1
2026-09-15,1872,32.2,69.6,195.4,Monsoon Heavy Rain,17.5,0
2026-10-15,1872,27.2,43.2,42.5,Clear & Pleasant,13.7,0
2026-11-15,1872,24.7,46.3,0.0,Clear & Pleasant,22.0,0
2026-12-15,1872,23.0,39.0,0.0,Clear & Pleasant,15.1,0
2026-01-15,1873,22.1,35.8,19.9,Clear & Pleasant,12.8,0
2026-02-15,1873,24.0,43.8,0.0,Clear & Pleasant,8.4,0
2026-03-15,1873,26.1,35.4,0.0,Clear & Pleasant,15.0,0
2026-04-15,1873,29.3,36.2,12.0,Clear & Pleasant,14.9,0
2026-05-15,1873,31.8,34.6,0.0,Clear & Pleasant,10.7,0
2026-06-15,1873,32.4,50.7,29.6,Clear & Pleasant,19.1,0
2026-07-15,1873,35.7,72.5,187.0,Monsoon Heavy Rain,17.3,0
2026-08-15,1873,32.4,91.6,310.2,Monsoon Heavy Rain,6.8,1
2026-09-15,1873,30.6,78.5,196.6,Monsoon Heavy Rain,11.7,0
2026-10-15,1873,28.8,53.7,67.0,Light Showers,5.6,0
2026-11-15,1873,23.4,47.4,25.9,Clear & Pleasant,16.8,0
2026-12-15,1873,22.6,42.0,0.0,Clear & Pleasant,13.4,0
2026-01-15,1874,23.2,39.7,27.8,Clear & Pleasant,5.9,0
2026-02-15,1874,24.4,42.1,0.0,Clear & Pleasant,16.5,0
2026-03-15,1874,26.0,52.4,0.0,Clear & Pleasant,13.8,0
2026-04-15,1874,27.8,29.1,0.0,Clear & Pleasant,5.4,0
2026-05-15,1874,30.8,46.4,9.1,Clear & Pleasant,20.1,0
2026-06-15,1874,34.6,46.0,54.9,Light Showers,19.8,0
2026-07-15,1874,33.3,67.9,186.2,Monsoon Heavy Rain,21.6,0
2026-08-15,1874,33.5,84.7,299.4,Monsoon Heavy Rain,16.0,1
2026-09-15,1874,30.3,69.9,194.3,Monsoon Heavy Rain,21.8,0
2026-10-15,1874,28.2,53.4,30.2,Clear & Pleasant,14.5,0
2026-11-15,1874,25.0,43.3,22.4,Clear & Pleasant,12.7,0
2026-12-15,1874,25.4,43.6,12.0,Clear & Pleasant,8.7,0
2026-01-15,1875,20.2,42.2,0.0,Clear & Pleasant,11.9,0
2026-02-15,1875,22.9,43.0,0.0,Clear & Pleasant,10.8,0
2026-03-15,1875,25.5,45.3,11.2,Clear & Pleasant,15.1,0
2026-04-15,1875,29.6,29.5,0.0,Clear & Pleasant,12.9,0
2026-05-15,1875,31.9,42.4,20.4,Clear & Pleasant,9.8,0
2026-06-15,1875,32.2,40.9,31.0,Clear & Pleasant,13.5,0
2026-07-15,1875,34.5,70.2,180.7,Monsoon Heavy Rain,16.0,0
2026-08-15,1875,33.1,88.5,315.4,Monsoon Heavy Rain,15.4,1
2026-09-15,1875,31.5,61.2,187.4,Monsoon Heavy Rain,16.3,0
2026-10-15,1875,27.8,35.7,27.4,Clear & Pleasant,13.9,0
2026-11-15,1875,22.6,33.9,3.3,Clear & Pleasant,18.6,0
2026-12-15,1875,24.5,38.5,0.0,Clear & Pleasant,20.1,0
2026-01-15,1876,21.1,30.1,0.0,Clear & Pleasant,8.5,0
2026-02-15,1876,26.2,43.3,0.0,Clear & Pleasant,10.6,0
2026-03-15,1876,24.9,44.9,0.0,Clear & Pleasant,7.5,0
2026-04-15,1876,26.8,43.4,9.5,Clear & Pleasant,10.6,0
2026-05-15,1876,30.9,39.1,0.0,Clear & Pleasant,17.3,0
2026-06-15,1876,31.4,45.2,27.9,Clear & Pleasant,21.0,0
2026-07-15,1876,35.6,67.9,193.4,Monsoon Heavy Rain,21.2,0
2026-08-15,1876,31.3,90.3,338.9,Monsoon Heavy Rain,18.6,1
2026-09-15,1876,32.2,70.1,208.6,Monsoon Heavy Rain,9.8,0
2026-10-15,1876,27.4,57.0,69.7,Light Showers,19.0,0
2026-11-15,1876,25.5,40.1,3.0,Clear & Pleasant,14.1,0
2026-12-15,1876,23.5,37.5,13.8,Clear & Pleasant,8.1,0
2026-01-15,1877,23.2,49.7,9.9,Clear & Pleasant,16.8,0
2026-02-15,1877,20.0,42.2,2.0,Clear & Pleasant,14.7,0
2026-03-15,1877,23.5,36.8,5.8,Clear & Pleasant,10.3,0
2026-04-15,1877,25.7,40.8,0.0,Clear & Pleasant,21.2,0
2026-05-15,1877,28.7,49.6,16.2,Clear & Pleasant,12.6,0
2026-06-15,1877,32.2,42.6,33.0,Clear & Pleasant,7.9,0
2026-07-15,1877,34.2,69.4,202.9,Monsoon Heavy Rain,20.4,0
2026-08-15,1877,35.9,86.1,313.6,Monsoon Heavy Rain,20.2,1
2026-09-15,1877,30.3,81.4,213.5,Monsoon Heavy Rain,12.3,0
2026-10-15,1877,27.8,61.4,75.5,Light Showers,6.8,0
2026-11-15,1877,26.0,36.0,0.0,Clear & Pleasant,6.0,0
2026-12-15,1877,19.8,38.6,19.0,Clear & Pleasant,8.7,0
2026-01-15,1878,24.1,42.6,0.0,Clear & Pleasant,10.9,0
2026-02-15,1878,22.2,46.4,0.0,Clear & Pleasant,14.9,0
2026-03-15,1878,24.2,38.6,0.0,Clear & Pleasant,9.6,0
2026-04-15,1878,29.9,42.5,0.0,Clear & Pleasant,7.5,0
2026-05-15,1878,29.3,45.3,6.0,Clear & Pleasant,19.2,0
2026-06-15,1878,32.1,37.8,38.9,Clear & Pleasant,15.6,0
2026-07-15,1878,35.1,63.3,201.1,Monsoon Heavy Rain,11.5,0
2026-08-15,1878,33.6,91.5,339.0,Monsoon Heavy Rain,18.7,1
2026-09-15,1878,28.9,65.0,211.4,Monsoon Heavy Rain,12.2,0
2026-10-15,1878,31.3,39.8,64.9,Light Showers,19.0,0
2026-11-15,1878,25.3,52.1,18.8,Clear & Pleasant,8.1,0
2026-12-15,1878,22.9,45.6,0.0,Clear & Pleasant,13.9,0
2026-01-15,1879,22.4,42.8,20.9,Clear & Pleasant,21.5,0
2026-02-15,1879,24.1,47.4,0.0,Clear & Pleasant,21.3,0
2026-03-15,1879,23.5,41.5,15.8,Clear & Pleasant,8.8,0
2026-04-15,1879,25.0,47.1,0.0,Clear & Pleasant,14.8,0
2026-05-15,1879,34.1,49.5,7.6,Clear & Pleasant,10.9,0
2026-06-15,1879,33.4,47.8,21.6,Clear & Pleasant,21.0,0
2026-07-15,1879,33.7,61.6,185.0,Monsoon Heavy Rain,14.5,0
2026-08-15,1879,34.3,81.7,317.2,Monsoon Heavy Rain,16.6,1
2026-09-15,1879,31.4,65.5,193.8,Monsoon Heavy Rain,11.4,0
2026-10-15,1879,29.6,48.0,46.2,Clear & Pleasant,21.6,0
2026-11-15,1879,26.9,40.1,2.4,Clear & Pleasant,16.9,0
2026-12-15,1879,22.6,45.9,5.8,Clear & Pleasant,6.4,0
2026-01-15,1880,21.7,48.6,9.1,Clear & Pleasant,17.8,0
2026-02-15,1880,23.7,37.9,1.7,Clear & Pleasant,12.6,0
2026-03-15,1880,25.5,45.3,0.0,Clear & Pleasant,19.1,0
2026-04-15,1880,29.0,32.5,8.2,Clear & Pleasant,5.6,0
2026-05-15,1880,32.5,42.6,20.3,Clear & Pleasant,7.2,0
2026-06-15,1880,33.1,49.3,47.1,Clear & Pleasant,9.0,0
2026-07-15,1880,33.3,71.2,177.1,Light Showers,19.4,0
2026-08-15,1880,32.5,98.0,348.4,Monsoon Heavy Rain,17.7,1
2026-09-15,1880,30.2,77.9,209.9,Monsoon Heavy Rain,9.9,0
2026-10-15,1880,27.2,53.4,57.2,Light Showers,21.0,0
2026-11-15,1880,23.7,44.7,29.6,Clear & Pleasant,8.5,0
2026-12-15,1880,22.2,39.1,0.0,Clear & Pleasant,5.3,0
2026-01-15,1881,22.6,42.1,0.0,Clear & Pleasant,11.5,0
2026-02-15,1881,21.9,35.2,0.0,Clear & Pleasant,10.4,0
2026-03-15,1881,25.4,33.5,0.0,Clear & Pleasant,9.7,0
2026-04-15,1881,26.3,36.6,6.7,Clear & Pleasant,9.1,0
2026-05-15,1881,33.0,37.0,16.3,Clear & Pleasant,18.9,0
2026-06-15,1881,33.7,52.3,37.6,Clear & Pleasant,14.8,0
2026-07-15,1881,33.8,73.1,208.9,Monsoon Heavy Rain,16.7,0
2026-08-15,1881,28.5,83.3,309.2,Monsoon Heavy Rain,8.6,1
2026-09-15,1881,31.3,67.5,216.5,Monsoon Heavy Rain,17.4,0
2026-10-15,1881,29.2,40.5,46.1,Clear & Pleasant,20.1,0
2026-11-15,1881,23.7,40.5,22.5,Clear & Pleasant,7.3,0
2026-12-15,1881,24.0,48.2,0.0,Clear & Pleasant,10.1,0
2026-01-15,1882,22.6,51.0,0.0,Clear & Pleasant,10.4,0
2026-02-15,1882,23.1,50.0,0.0,Clear & Pleasant,21.7,0
2026-03-15,1882,25.4,43.7,12.2,Clear & Pleasant,7.4,0
2026-04-15,1882,29.9,44.2,0.0,Clear & Pleasant,18.5,0
2026-05-15,1882,33.1,42.0,0.0,Clear & Pleasant,14.9,0
2026-06-15,1882,32.7,59.8,62.7,Light Showers,9.3,0
2026-07-15,1882,33.4,70.5,199.2,Monsoon Heavy Rain,7.2,0
2026-08-15,1882,32.4,90.9,322.8,Monsoon Heavy Rain,12.3,1
2026-09-15,1882,30.7,68.2,196.7,Monsoon Heavy Rain,12.3,0
2026-10-15,1882,26.5,41.8,37.4,Clear & Pleasant,19.3,0
2026-11-15,1882,28.0,45.5,17.0,Clear & Pleasant,12.0,0
2026-12-15,1882,21.6,36.6,0.0,Clear & Pleasant,13.5,0
2026-01-15,1883,19.6,42.1,8.8,Clear & Pleasant,14.4,0
2026-02-15,1883,24.5,31.8,0.0,Clear & Pleasant,8.2,0
2026-03-15,1883,26.4,36.5,1.5,Clear & Pleasant,9.9,0
2026-04-15,1883,28.1,44.4,5.3,Clear & Pleasant,5.9,0
2026-05-15,1883,30.8,40.1,14.7,Clear & Pleasant,16.7,0
2026-06-15,1883,35.2,42.9,46.0,Clear & Pleasant,10.6,0
2026-07-15,1883,33.7,60.3,189.4,Monsoon Heavy Rain,15.6,0
2026-08-15,1883,28.4,82.7,323.4,Monsoon Heavy Rain,15.9,1
2026-09-15,1883,31.0,75.9,198.3,Monsoon Heavy Rain,5.8,0
2026-10-15,1883,29.0,42.4,67.4,Light Showers,10.6,0
2026-11-15,1883,24.8,39.8,10.0,Clear & Pleasant,19.0,0
2026-12-15,1883,22.7,54.5,0.0,Clear & Pleasant,15.6,0
2026-01-15,1884,23.7,35.7,3.6,Clear & Pleasant,18.1,0
2026-02-15,1884,23.3,36.2,0.0,Clear & Pleasant,15.7,0
2026-03-15,1884,25.4,36.7,20.0,Clear & Pleasant,9.8,0
2026-04-15,1884,30.6,35.4,0.0,Clear & Pleasant,15.3,0
2026-05-15,1884,30.4,50.0,28.5,Clear & Pleasant,21.3,0
2026-06-15,1884,33.6,43.7,45.1,Clear & Pleasant,5.6,0
2026-07-15,1884,35.4,79.3,187.7,Monsoon Heavy Rain,20.8,0
2026-08-15,1884,32.0,88.7,321.3,Monsoon Heavy Rain,5.1,1
2026-09-15,1884,32.5,73.1,202.9,Monsoon Heavy Rain,14.7,0
2026-10-15,1884,27.3,48.6,65.9,Light Showers,8.4,0
2026-11-15,1884,24.6,45.8,0.0,Clear & Pleasant,6.4,0
2026-12-15,1884,24.5,39.8,0.0,Clear & Pleasant,15.6,0
2026-01-15,1885,24.3,42.0,0.0,Clear & Pleasant,13.3,0
2026-02-15,1885,21.5,44.0,7.0,Clear & Pleasant,21.4,0
2026-03-15,1885,26.2,35.1,0.0,Clear & Pleasant,16.5,0
2026-04-15,1885,28.6,33.2,1.0,Clear & Pleasant,8.3,0
2026-05-15,1885,28.9,46.3,15.9,Clear & Pleasant,15.1,0
2026-06-15,1885,34.6,49.4,65.3,Light Showers,5.6,0
2026-07-15,1885,34.4,66.6,194.5,Monsoon Heavy Rain,14.1,0
2026-08-15,1885,33.5,86.5,330.8,Monsoon Heavy Rain,11.9,1
2026-09-15,1885,32.2,67.5,183.6,Monsoon Heavy Rain,17.9,0
2026-10-15,1885,25.7,45.7,41.8,Clear & Pleasant,12.9,0
2026-11-15,1885,23.0,44.1,7.5,Clear & Pleasant,16.1,0
2026-12-15,1885,24.7,42.7,18.7,Clear & Pleasant,7.1,0
2026-01-15,1886,19.9,41.1,0.0,Clear & Pleasant,7.4,0
2026-02-15,1886,23.1,33.5,0.0,Clear & Pleasant,10.4,0
2026-03-15,1886,25.3,46.5,48.9,Clear & Pleasant,21.0,0
2026-04-15,1886,28.5,31.3,0.0,Clear & Pleasant,11.5,0
2026-05-15,1886,29.3,39.3,22.5,Clear & Pleasant,17.7,0
2026-06-15,1886,33.3,45.9,67.6,Light Showers,17.9,0
2026-07-15,1886,35.6,69.0,202.5,Monsoon Heavy Rain,11.2,0
2026-08-15,1886,34.2,91.9,345.3,Monsoon Heavy Rain,19.3,1
2026-09-15,1886,33.0,64.3,192.2,Monsoon Heavy Rain,19.0,0
2026-10-15,1886,29.0,51.4,58.8,Light Showers,6.3,0
2026-11-15,1886,26.0,41.8,0.0,Clear & Pleasant,15.8,0
