destination_id,date,visitors,bookings,searches,views,holiday,festival,weather
449,2026-07-26,2550,211,8181,17191,1,0,Pleasant
449,2026-07-27,1326,117,4369,9114,0,0,Rainy
449,2026-07-28,1471,122,5042,10972,0,0,Pleasant
449,2026-07-29,1429,116,4986,10956,0,0,Pleasant
449,2026-07-30,1464,117,5358,10832,0,0,Pleasant
449,2026-07-31,1420,118,5159,10901,0,0,Rainy
449,2026-08-01,1990,147,7340,14150,0,0,Pleasant
449,2026-08-02,2446,204,8752,17551,1,0,Pleasant
449,2026-08-03,1490,118,4855,8796,0,0,Rainy
449,2026-08-04,1434,117,5336,11107,0,0,Pleasant
449,2026-08-05,1384,120,5002,10034,0,0,Pleasant
449,2026-08-06,1459,111,4711,9080,0,0,Pleasant
449,2026-08-07,1408,111,4793,8987,0,0,Pleasant
449,2026-08-08,1956,155,6582,12608,0,0,Pleasant
449,2026-08-09,2605,225,9468,19137,1,0,Pleasant
449,2026-08-10,1434,119,5248,10475,0,0,Pleasant
449,2026-08-11,1460,127,5455,10996,0,0,Rainy
449,2026-08-12,1373,118,4483,8786,0,0,Pleasant
449,2026-08-13,1337,116,4369,9405,0,0,Pleasant
449,2026-08-14,1498,127,5562,12161,0,0,Rainy
449,2026-08-15,2503,186,8479,17037,1,0,Pleasant
449,2026-08-16,2502,207,9491,20546,1,0,Pleasant
449,2026-08-17,1486,104,5048,9906,0,0,Pleasant
449,2026-08-18,1427,118,4935,9171,0,0,Pleasant
449,2026-08-19,1387,108,4645,9827,0,0,Pleasant
449,2026-08-20,1422,102,5393,11067,0,0,Pleasant
449,2026-08-21,1465,126,4800,10249,0,0,Pleasant
449,2026-08-22,1960,137,6631,13561,0,0,Pleasant
449,2026-08-23,2533,211,8340,15390,1,0,Rainy
449,2026-08-24,1430,107,5338,10961,0,0,Pleasant
449,2026-08-25,2310,205,8066,14870,0,1,Pleasant
449,2026-08-26,2379,203,8517,16497,0,1,Pleasant
449,2026-08-27,2383,193,8998,17402,0,1,Pleasant
449,2026-08-28,1424,122,4737,10219,0,0,Pleasant
449,2026-08-29,1934,147,6248,11768,0,0,Pleasant
450,2026-06-01,1718,141,5833,12302,0,0,Pleasant
450,2026-06-02,1721,142,5607,11523,0,0,Rainy
450,2026-06-03,1755,126,5663,11982,0,0,Rainy
450,2026-06-04,1746,134,5995,11953,0,0,Pleasant
450,2026-06-05,1744,154,6560,13413,0,0,Rainy
450,2026-06-06,2251,162,8255,16330,0,0,Pleasant
450,2026-06-07,3037,246,10520,19444,1,0,Pleasant
450,2026-06-08,1622,119,5885,12714,0,0,Pleasant
450,2026-06-09,1737,139,5876,11587,0,0,Pleasant
450,2026-06-10,1632,119,5622,10424,0,0,Pleasant
450,2026-06-11,1707,152,6148,12957,0,0,Rainy
450,2026-06-12,1690,123,5461,11432,0,0,Pleasant
450,2026-06-13,2351,184,8668,17275,0,0,Pleasant
450,2026-06-14,2968,238,10536,21131,1,0,Pleasant
450,2026-06-15,1742,153,6165,13483,0,0,Pleasant
450,2026-06-16,1706,122,6414,12654,0,0,Pleasant
450,2026-06-17,1667,130,6083,13147,0,0,Pleasant
450,2026-06-18,1638,126,5352,11005,0,0,Rainy
450,2026-06-19,1671,132,5718,12214,0,0,Pleasant
450,2026-06-20,2277,172,8413,17033,0,0,Pleasant
450,2026-06-21,3060,228,10608,23304,1,0,Pleasant
450,2026-06-22,1694,148,5730,11958,0,0,Pleasant
450,2026-06-23,1690,151,5564,10882,0,0,Pleasant
450,2026-06-24,1686,128,6238,13323,0,0,Pleasant
450,2026-06-25,1644,133,5521,11420,0,0,Pleasant
450,2026-06-26,1734,154,6149,13403,0,0,Pleasant
450,2026-06-27,2342,181,7567,14030,0,0,Pleasant
450,2026-06-28,3077,275,10408,19508,1,0,Pleasant
450,2026-06-29,1649,148,5429,10157,0,0,Pleasant
450,2026-06-30,1723,150,6077,12523,0,0,Pleasant
450,2026-07-01,1705,150,6435,13000,0,0,Pleasant
450,2026-07-02,1650,127,5360,11314,0,0,Pleasant
450,2026-07-03,1634,139,5229,11378,0,0,Pleasant
450,2026-07-04,2295,166,8631,16384,0,0,Rainy
450,2026-07-05,3018,226,10396,20199,1,0,Pleasant
450,2026-07-06,1677,148,6107,11875,0,0,Rainy
450,2026-07-07,1745,128,6177,13387,0,0,Rainy
450,2026-07-08,1648,147,5616,11077,0,0,Pleasant
450,2026-07-09,1756,140,6163,11538,0,0,Pleasant
450,2026-07-10,1734,142,6427,12115,0,0,Pleasant
450,2026-07-11,2331,163,8055,17576,0,0,Rainy
450,2026-07-12,2967,212,10562,23228,1,0,Rainy
450,2026-07-13,1659,116,6202,13630,0,0,Rainy
450,2026-07-14,1701,129,6210,13538,0,0,Pleasant
450,2026-07-15,1694,139,6412,13849,0,0,Rainy
450,2026-07-16,1767,141,5732,12396,0,0,Rainy
450,2026-07-17,1789,136,6530,12989,0,0,Rainy
450,2026-07-18,2371,194,8965,18053,0,0,Rainy
450,2026-07-19,2988,228,10795,21033,1,0,Pleasant
450,2026-07-20,1678,120,6295,13266,0,0,Pleasant
450,2026-07-21,1636,135,6150,12936,0,0,Pleasant
450,2026-07-22,1664,147,5903,12113,0,0,Rainy
450,2026-07-23,1665,133,6269,11977,0,0,Rainy
450,2026-07-24,1775,139,6706,13029,0,0,Pleasant
450,2026-07-25,2231,174,7241,13196,0,0,Pleasant
450,2026-07-26,2998,213,9881,19687,1,0,Pleasant
450,2026-07-27,1669,126,5611,10481,0,0,Rainy
450,2026-07-28,1837,133,6766,14833,0,0,Rainy
450,2026-07-29,1665,137,5511,11552,0,0,Pleasant
450,2026-07-30,1746,142,6586,12125,0,0,Pleasant
450,2026-07-31,1712,129,6063,11741,0,0,Pleasant
450,2026-08-01,2249,171,8413,18249,0,0,Rainy
450,2026-08-02,3101,256,10182,19973,1,0,Rainy
450,2026-08-03,1838,159,6210,12880,0,0,Pleasant
450,2026-08-04,1744,143,5997,11351,0,0,Pleasant
450,2026-08-05,1693,145,6219,12803,0,0,Rainy
450,2026-08-06,1724,124,5939,12801,0,0,Pleasant
450,2026-08-07,1659,129,5963,11094,0,0,Pleasant
450,2026-08-08,2420,211,8079,15911,0,0,Pleasant
450,2026-08-09,2998,229,11316,23597,1,0,Pleasant
450,2026-08-10,1636,121,5305,10164,0,0,Pleasant
450,2026-08-11,1661,140,5904,10824,0,0,Pleasant
450,2026-08-12,1700,122,6119,11205,0,0,Pleasant
450,2026-08-13,1682,119,6127,12913,0,0,Pleasant
450,2026-08-14,1628,117,5594,10273,0,0,Pleasant
450,2026-08-15,2949,211,9964,20149,1,0,Pleasant
450,2026-08-16,3044,216,10032,18787,1,0,Pleasant
450,2026-08-17,1697,129,6099,12867,0,0,Rainy
450,2026-08-18,1626,145,5483,10399,0,0,Pleasant
450,2026-08-19,1699,144,5714,12018,0,0,Pleasant
450,2026-08-20,1800,139,5931,11036,0,0,Pleasant
450,2026-08-21,1701,137,5761,12439,0,0,Rainy
450,2026-08-22,2240,183,8094,15733,0,0,Pleasant
450,2026-08-23,3050,221,10857,23645,1,0,Pleasant
450,2026-08-24,1673,147,5546,11191,0,0,Pleasant
450,2026-08-25,2773,234,9235,19519,0,1,Rainy
450,2026-08-26,2765,239,9666,20089,0,1,Pleasant
450,2026-08-27,2792,250,9841,18848,0,1,Pleasant
450,2026-08-28,1824,161,6648,13822,0,0,Rainy
450,2026-08-29,2357,190,7980,16646,0,0,Pleasant
451,2026-06-01,1626,139,5276,10527,0,0,Rainy
451,2026-06-02,1681,122,6260,13173,0,0,Pleasant
451,2026-06-03,1618,114,5722,10319,0,0,Pleasant
451,2026-06-04,1714,137,5717,11574,0,0,Pleasant
451,2026-06-05,1696,144,5703,11536,0,0,Pleasant
451,2026-06-06,2251,194,7810,14519,0,0,Rainy
451,2026-06-07,2992,235,11324,21171,1,0,Rainy
451,2026-06-08,1676,145,6338,13056,0,0,Pleasant
451,2026-06-09,1688,142,5872,12028,0,0,Pleasant
451,2026-06-10,1795,133,6501,14045,0,0,Pleasant
451,2026-06-11,1681,138,5971,11687,0,0,Pleasant
451,2026-06-12,1687,124,5982,11613,0,0,Pleasant
451,2026-06-13,2313,163,7763,16572,0,0,Rainy
451,2026-06-14,2983,224,10713,20010,1,0,Pleasant
451,2026-06-15,1753,133,6085,12747,0,0,Rainy
451,2026-06-16,1720,140,5718,12406,0,0,Rainy
451,2026-06-17,1728,147,6205,13087,0,0,Rainy
451,2026-06-18,1644,143,5390,10550,0,0,Rainy
451,2026-06-19,1676,137,6302,12982,0,0,Pleasant
451,2026-06-20,2312,207,8337,16829,0,0,Pleasant
451,2026-06-21,2962,242,9497,19149,1,0,Rainy
451,2026-06-22,1756,136,6077,11778,0,0,Pleasant
451,2026-06-23,1759,141,5935,10995,0,0,Pleasant
451,2026-06-24,1722,127,6249,12204,0,0,Pleasant
451,2026-06-25,1830,131,6493,13445,0,0,Pleasant
451,2026-06-26,1738,149,6552,13692,0,0,Rainy
451,2026-06-27,2264,200,8593,16578,0,0,Rainy
451,2026-06-28,2882,210,10174,19038,1,0,Rainy
451,2026-06-29,1600,115,5502,10090,0,0,Pleasant
451,2026-06-30,1644,115,5538,10423,0,0,Pleasant
451,2026-07-01,1720,134,5901,12279,0,0,Pleasant
451,2026-07-02,1631,122,6115,12109,0,0,Pleasant
451,2026-07-03,1710,127,5506,10353,0,0,Rainy
451,2026-07-04,2323,186,7827,14534,0,0,Pleasant
451,2026-07-05,2995,251,9698,19835,1,0,Pleasant
451,2026-07-06,1594,127,5965,12849,0,0,Pleasant
451,2026-07-07,1714,121,5587,11571,0,0,Pleasant
451,2026-07-08,1633,145,5889,11135,0,0,Rainy
451,2026-07-09,1649,140,5897,11931,0,0,Rainy
451,2026-07-10,1677,134,5695,11991,0,0,Rainy
451,2026-07-11,2320,179,7545,13788,0,0,Pleasant
451,2026-07-12,2948,226,10787,21912,1,0,Pleasant
451,2026-07-13,1633,145,5447,11666,0,0,Rainy
451,2026-07-14,1667,124,6023,10852,0,0,Pleasant
451,2026-07-15,1644,120,5406,11666,0,0,Rainy
451,2026-07-16,1659,117,5530,11935,0,0,Rainy
451,2026-07-17,1730,148,5780,10918,0,0,Pleasant
451,2026-07-18,2326,198,7496,15542,0,0,Pleasant
451,2026-07-19,3054,265,10770,22266,1,0,Pleasant
451,2026-07-20,1698,122,6418,12661,0,0,Pleasant
451,2026-07-21,1731,132,5775,10528,0,0,Rainy
451,2026-07-22,1745,146,6389,12296,0,0,Pleasant
451,2026-07-23,1714,129,5563,11409,0,0,Pleasant
451,2026-07-24,1715,124,6115,11567,0,0,Rainy
451,2026-07-25,2270,162,8223,14980,0,0,Pleasant
451,2026-07-26,2943,240,9530,18694,1,0,Pleasant
451,2026-07-27,1777,125,6620,12668,0,0,Rainy
451,2026-07-28,1668,136,5808,10769,0,0,Pleasant
451,2026-07-29,1685,147,6172,12189,0,0,Pleasant
451,2026-07-30,1707,129,5955,12431,0,0,Rainy
451,2026-07-31,1680,130,5908,11629,0,0,Pleasant
451,2026-08-01,2331,195,7869,15408,0,0,Pleasant
451,2026-08-02,2920,252,10294,19239,1,0,Pleasant
451,2026-08-03,1707,122,6323,13154,0,0,Pleasant
451,2026-08-04,1684,145,5695,10650,0,0,Pleasant
451,2026-08-05,1762,148,5903,12565,0,0,Pleasant
451,2026-08-06,1708,150,5711,11838,0,0,Pleasant
451,2026-08-07,1754,152,6338,12155,0,0,Pleasant
451,2026-08-08,2319,169,8167,15430,0,0,Pleasant
451,2026-08-09,3033,223,10450,21905,1,0,Pleasant
451,2026-08-10,1658,130,5747,12222,0,0,Rainy
451,2026-08-11,1671,126,6204,11662,0,0,Pleasant
451,2026-08-12,1672,127,6216,11480,0,0,Pleasant
451,2026-08-13,1678,125,6073,13040,0,0,Rainy
451,2026-08-14,1760,138,5674,11422,0,0,Pleasant
451,2026-08-15,3021,231,10046,19297,1,0,Pleasant
451,2026-08-16,2991,215,10610,21754,1,0,Pleasant
451,2026-08-17,1716,121,6125,12965,0,0,Pleasant
451,2026-08-18,1749,145,6004,11248,0,0,Pleasant
451,2026-08-19,1677,135,6200,13162,0,0,Rainy
451,2026-08-20,1677,118,6247,13297,0,0,Pleasant
451,2026-08-21,1671,124,5381,10004,0,0,Rainy
451,2026-08-22,2277,175,8161,16767,0,0,Pleasant
451,2026-08-23,2981,210,9720,18934,1,0,Pleasant
451,2026-08-24,1721,135,6463,12197,0,0,Rainy
451,2026-08-25,2816,233,9295,17831,0,1,Pleasant
451,2026-08-26,2779,223,9125,18992,0,1,Pleasant
451,2026-08-27,2824,218,10386,19541,0,1,Rainy
451,2026-08-28,1713,150,5945,11919,0,0,Rainy
451,2026-08-29,2314,204,8365,15909,0,0,Pleasant
452,2026-06-01,1705,141,5651,10711,0,0,Pleasant
452,2026-06-02,1695,123,5442,10755,0,0,Pleasant
452,2026-06-03,1654,144,5706,10429,0,0,Pleasant
452,2026-06-04,1746,152,5974,11391,0,0,Pleasant
452,2026-06-05,1655,122,5505,10332,0,0,Pleasant
452,2026-06-06,2385,168,9005,19136,0,0,Pleasant
452,2026-06-07,2963,212,10571,22007,1,0,Rainy
452,2026-06-08,1722,131,5863,11971,0,0,Pleasant
452,2026-06-09,1689,143,6381,13750,0,0,Rainy
452,2026-06-10,1679,126,6260,11507,0,0,Rainy
452,2026-06-11,1727,135,5660,12163,0,0,Rainy
452,2026-06-12,1652,141,6123,12737,0,0,Pleasant
452,2026-06-13,2269,176,7585,15720,0,0,Pleasant
452,2026-06-14,2981,235,9844,20276,1,0,Rainy
452,2026-06-15,1760,146,6645,14547,0,0,Pleasant
452,2026-06-16,1743,136,6272,12419,0,0,Rainy
452,2026-06-17,1709,128,6450,13423,0,0,Pleasant
452,2026-06-18,1712,146,5836,11794,0,0,Pleasant
452,2026-06-19,1680,120,6320,11781,0,0,Pleasant
452,2026-06-20,2243,183,8358,16435,0,0,Rainy
452,2026-06-21,3046,235,10049,18986,1,0,Pleasant
452,2026-06-22,1841,138,6756,13770,0,0,Pleasant
452,2026-06-23,1754,155,6347,12544,0,0,Pleasant
452,2026-06-24,1774,135,5998,10852,0,0,Pleasant
452,2026-06-25,1689,123,5519,12107,0,0,Pleasant
452,2026-06-26,1695,132,5662,12026,0,0,Rainy
452,2026-06-27,2284,178,7716,14941,0,0,Pleasant
452,2026-06-28,3047,247,10280,22594,1,0,Pleasant
452,2026-06-29,1774,131,5794,12324,0,0,Pleasant
452,2026-06-30,1680,146,6177,12906,0,0,Pleasant
452,2026-07-01,1639,144,6114,11768,0,0,Rainy
452,2026-07-02,1787,160,5974,11073,0,0,Rainy
452,2026-07-03,1645,140,6198,11913,0,0,Rainy
452,2026-07-04,2315,203,8530,16215,0,0,Pleasant
452,2026-07-05,2962,222,10054,18375,1,0,Pleasant
452,2026-07-06,1633,117,5498,10914,0,0,Pleasant
452,2026-07-07,1686,147,6204,12917,0,0,Pleasant
452,2026-07-08,1708,124,5720,10769,0,0,Pleasant
452,2026-07-09,1699,139,5459,10140,0,0,Pleasant
452,2026-07-10,1682,150,5773,10541,0,0,Pleasant
452,2026-07-11,2237,156,8027,16007,0,0,Pleasant
452,2026-07-12,3027,270,10913,22198,1,0,Pleasant
452,2026-07-13,1656,129,6074,11287,0,0,Pleasant
452,2026-07-14,1658,136,6101,11924,0,0,Pleasant
452,2026-07-15,1698,134,6091,11337,0,0,Rainy
452,2026-07-16,1741,142,5628,12182,0,0,Pleasant
452,2026-07-17,1699,135,5534,11754,0,0,Pleasant
452,2026-07-18,2357,193,8585,17477,0,0,Pleasant
452,2026-07-19,2882,203,9768,21310,1,0,Pleasant
452,2026-07-20,1685,148,6176,13035,0,0,Pleasant
452,2026-07-21,1766,144,5927,12270,0,0,Pleasant
452,2026-07-22,1648,142,5500,10545,0,0,Pleasant
452,2026-07-23,1661,121,5954,11059,0,0,Pleasant
452,2026-07-24,1664,133,6009,11082,0,0,Rainy
452,2026-07-25,2326,199,7732,13924,0,0,Rainy
452,2026-07-26,3033,232,11372,21658,1,0,Pleasant
452,2026-07-27,1635,133,5588,12088,0,0,Rainy
452,2026-07-28,1657,126,5814,11301,0,0,Pleasant
452,2026-07-29,1750,148,5868,11697,0,0,Pleasant
452,2026-07-30,1723,154,5617,11273,0,0,Rainy
452,2026-07-31,1660,131,6101,12976,0,0,Rainy
452,2026-08-01,2257,170,7894,16264,0,0,Rainy
452,2026-08-02,2849,230,10692,21346,1,0,Pleasant
452,2026-08-03,1674,118,6262,11761,0,0,Pleasant
452,2026-08-04,1694,148,5868,12613,0,0,Rainy
452,2026-08-05,1733,124,6309,13413,0,0,Pleasant
452,2026-08-06,1650,141,6212,12311,0,0,Pleasant
452,2026-08-07,1672,145,6068,11435,0,0,Rainy
452,2026-08-08,2234,182,7287,13431,0,0,Rainy
452,2026-08-09,3045,256,10006,19048,1,0,Pleasant
452,2026-08-10,1698,135,5868,11901,0,0,Pleasant
452,2026-08-11,1722,144,6432,12261,0,0,Pleasant
452,2026-08-12,1651,145,5910,12707,0,0,Pleasant
452,2026-08-13,1713,138,5607,10494,0,0,Pleasant
452,2026-08-14,1690,150,5888,10792,0,0,Pleasant
452,2026-08-15,3041,232,10393,19293,1,0,Pleasant
452,2026-08-16,3047,262,11464,23785,1,0,Pleasant
452,2026-08-17,1639,135,5545,11355,0,0,Pleasant
452,2026-08-18,1716,127,5793,10569,0,0,Rainy
452,2026-08-19,1661,148,6287,12683,0,0,Rainy
452,2026-08-20,1803,134,6314,12995,0,0,Rainy
452,2026-08-21,1702,150,5866,11024,0,0,Pleasant
452,2026-08-22,2213,174,7135,13092,0,0,Pleasant
452,2026-08-23,3024,246,10419,20502,1,0,Pleasant
452,2026-08-24,1712,120,6163,11725,0,0,Pleasant
452,2026-08-25,2814,217,10482,18934,0,1,Rainy
452,2026-08-26,2855,242,9365,17829,0,1,Pleasant
452,2026-08-27,2823,233,9678,20590,0,1,Pleasant
452,2026-08-28,1745,137,5943,12963,0,0,Pleasant
452,2026-08-29,2349,188,8873,18103,0,0,Pleasant
453,2026-06-01,1673,124,5425,10832,0,0,Pleasant
453,2026-06-02,1693,145,5963,12231,0,0,Pleasant
453,2026-06-03,1787,137,6622,14022,0,0,Pleasant
453,2026-06-04,1622,145,5831,11282,0,0,Pleasant
453,2026-06-05,1709,150,5866,10917,0,0,Pleasant
453,2026-06-06,2277,194,8288,16318,0,0,Pleasant
453,2026-06-07,3002,247,10525,20511,1,0,Rainy
453,2026-06-08,1661,149,5677,11477,0,0,Rainy
453,2026-06-09,1703,121,5997,12486,0,0,Rainy
453,2026-06-10,1740,132,6534,12285,0,0,Pleasant
453,2026-06-11,1828,154,6425,12651,0,0,Pleasant
453,2026-06-12,1661,117,5678,10707,0,0,Pleasant
453,2026-06-13,2312,170,8088,17698,0,0,Pleasant
453,2026-06-14,3016,218,10422,20735,1,0,Pleasant
453,2026-06-15,1631,128,5393,10862,0,0,Pleasant
453,2026-06-16,1567,140,5665,11467,0,0,Pleasant
453,2026-06-17,1728,130,6399,13601,0,0,Pleasant
453,2026-06-18,1720,150,6520,14204,0,0,Pleasant
453,2026-06-19,1692,138,5720,11183,0,0,Pleasant
453,2026-06-20,2252,197,7781,15887,0,0,Rainy
453,2026-06-21,2991,238,9608,20656,1,0,Pleasant
453,2026-06-22,1715,140,6065,12835,0,0,Pleasant
453,2026-06-23,1664,116,5886,11520,0,0,Pleasant
453,2026-06-24,1729,144,5757,12382,0,0,Rainy
453,2026-06-25,1654,139,5648,10729,0,0,Pleasant
453,2026-06-26,1648,123,5781,11552,0,0,Pleasant
453,2026-06-27,2323,187,7978,14684,0,0,Pleasant
453,2026-06-28,2994,216,10876,19925,1,0,Rainy
453,2026-06-29,1789,133,5900,12031,0,0,Pleasant
453,2026-06-30,1654,136,5839,11287,0,0,Pleasant
453,2026-07-01,1745,127,6548,12174,0,0,Pleasant
453,2026-07-02,1695,121,6068,11371,0,0,Pleasant
453,2026-07-03,1711,153,5477,11774,0,0,Pleasant
453,2026-07-04,2288,176,7475,16300,0,0,Pleasant
453,2026-07-05,3039,245,11442,24852,1,0,Pleasant
453,2026-07-06,1669,146,5815,11925,0,0,Pleasant
453,2026-07-07,1784,130,6675,12830,0,0,Pleasant
453,2026-07-08,1816,147,5826,10626,0,0,Pleasant
453,2026-07-09,1816,160,6639,13797,0,0,Rainy
453,2026-07-10,1675,146,5461,9986,0,0,Pleasant
453,2026-07-11,2324,185,8434,15454,0,0,Pleasant
453,2026-07-12,2931,241,10578,20665,1,0,Pleasant
453,2026-07-13,1680,128,5738,12153,0,0,Pleasant
453,2026-07-14,1813,154,6562,13190,0,0,Pleasant
453,2026-07-15,1705,134,5693,12058,0,0,Pleasant
453,2026-07-16,1657,124,5942,10966,0,0,Pleasant
453,2026-07-17,1625,116,6080,12062,0,0,Pleasant
453,2026-07-18,2213,165,7667,14867,0,0,Pleasant
453,2026-07-19,2965,247,10122,19922,1,0,Rainy
453,2026-07-20,1747,146,6014,11890,0,0,Pleasant
453,2026-07-21,1677,128,6170,12232,0,0,Pleasant
453,2026-07-22,1688,139,6102,11101,0,0,Pleasant
453,2026-07-23,1761,157,5791,11754,0,0,Rainy
453,2026-07-24,1807,135,6579,14036,0,0,Rainy
453,2026-07-25,2366,184,7822,14328,0,0,Pleasant
453,2026-07-26,2960,216,10729,22875,1,0,Pleasant
453,2026-07-27,1691,148,6398,12880,0,0,Pleasant
453,2026-07-28,1719,141,5814,11219,0,0,Pleasant
453,2026-07-29,1722,140,6107,12820,0,0,Pleasant
453,2026-07-30,1614,128,5658,11432,0,0,Pleasant
453,2026-07-31,1681,143,6054,12995,0,0,Pleasant
453,2026-08-01,2288,180,8376,17221,0,0,Pleasant
453,2026-08-02,2980,263,11046,23573,1,0,Pleasant
453,2026-08-03,1663,129,5430,10124,0,0,Pleasant
453,2026-08-04,1696,150,5877,10774,0,0,Pleasant
453,2026-08-05,1626,133,5396,10420,0,0,Pleasant
453,2026-08-06,1699,124,5792,11822,0,0,Pleasant
453,2026-08-07,1643,121,6047,13164,0,0,Pleasant
453,2026-08-08,2382,199,8808,18089,0,0,Pleasant
453,2026-08-09,3049,223,11074,20006,1,0,Pleasant
453,2026-08-10,1792,131,6124,12114,0,0,Pleasant
453,2026-08-11,1693,137,6088,13038,0,0,Pleasant
453,2026-08-12,1648,115,5897,11953,0,0,Pleasant
453,2026-08-13,1695,151,6048,12884,0,0,Pleasant
453,2026-08-14,1666,125,5647,11995,0,0,Pleasant
453,2026-08-15,2999,211,11285,21563,1,0,Pleasant
453,2026-08-16,2970,209,10233,19181,1,0,Pleasant
453,2026-08-17,1709,132,5631,11232,0,0,Pleasant
453,2026-08-18,1661,144,6124,11523,0,0,Pleasant
453,2026-08-19,1747,122,6231,12375,0,0,Pleasant
453,2026-08-20,1723,153,5654,10415,0,0,Pleasant
453,2026-08-21,1835,153,6113,12417,0,0,Pleasant
453,2026-08-22,2381,181,8622,18796,0,0,Pleasant
453,2026-08-23,2967,248,9567,17390,1,0,Pleasant
453,2026-08-24,1702,153,6048,10932,0,0,Pleasant
453,2026-08-25,2727,202,9094,16673,0,1,Pleasant
453,2026-08-26,2835,216,9712,18414,0,1,Pleasant
453,2026-08-27,2810,241,10608,20397,0,1,Pleasant
453,2026-08-28,1766,151,6590,14384,0,0,Pleasant
453,2026-08-29,2226,159,7352,14464,0,0,Pleasant
454,2026-06-01,1585,132,5355,10632,0,0,Rainy
454,2026-06-02,1865,151,6893,13269,0,0,Pleasant
454,2026-06-03,1756,130,6366,13307,0,0,Pleasant
454,2026-06-04,1644,124,5850,10935,0,0,Rainy
454,2026-06-05,1683,121,5899,12873,0,0,Pleasant
454,2026-06-06,2278,188,7933,14623,0,0,Rainy
454,2026-06-07,2933,219,9691,18143,1,0,Pleasant
454,2026-06-08,1728,138,6441,13025,0,0,Pleasant
454,2026-06-09,1703,121,6173,11130,0,0,Rainy
454,2026-06-10,1673,141,6148,13090,0,0,Rainy
454,2026-06-11,1623,143,5268,10562,0,0,Rainy
454,2026-06-12,1744,153,6213,12700,0,0,Pleasant
454,2026-06-13,2170,194,7352,16035,0,0,Pleasant
454,2026-06-14,3005,214,10782,20729,1,0,Pleasant
454,2026-06-15,1674,130,5553,11714,0,0,Pleasant
454,2026-06-16,1699,149,6197,12737,0,0,Pleasant
454,2026-06-17,1776,133,5867,10860,0,0,Pleasant
454,2026-06-18,1748,127,5652,10949,0,0,Pleasant
454,2026-06-19,1712,149,5680,10661,0,0,Pleasant
454,2026-06-20,2212,161,7712,16189,0,0,Pleasant
454,2026-06-21,3043,235,10022,21858,1,0,Pleasant
454,2026-06-22,1691,137,5977,11724,0,0,Pleasant
454,2026-06-23,1700,133,5740,12458,0,0,Pleasant
454,2026-06-24,1610,133,5563,10966,0,0,Pleasant
454,2026-06-25,1767,124,6134,11609,0,0,Pleasant
454,2026-06-26,1549,123,5691,11023,0,0,Pleasant
454,2026-06-27,2228,197,7413,14352,0,0,Rainy
454,2026-06-28,3025,231,10660,21970,1,0,Pleasant
454,2026-06-29,1653,126,5560,11128,0,0,Pleasant
454,2026-06-30,1726,136,6051,11113,0,0,Pleasant
454,2026-07-01,1786,141,6570,11893,0,0,Rainy
454,2026-07-02,1690,135,6003,11549,0,0,Rainy
454,2026-07-03,1698,149,6280,13532,0,0,Rainy
454,2026-07-04,2233,167,7441,13558,0,0,Pleasant
454,2026-07-05,3023,240,9931,20698,1,0,Rainy
454,2026-07-06,1678,133,5846,10598,0,0,Pleasant
454,2026-07-07,1729,143,5941,11769,0,0,Pleasant
454,2026-07-08,1704,146,5599,10904,0,0,Pleasant
454,2026-07-09,1733,132,5895,12465,0,0,Pleasant
454,2026-07-10,1545,118,5293,11371,0,0,Rainy
454,2026-07-11,2303,182,8571,16218,0,0,Pleasant
454,2026-07-12,2973,239,10664,21782,1,0,Rainy
454,2026-07-13,1672,131,6256,13311,0,0,Pleasant
454,2026-07-14,1674,124,6336,12004,0,0,Rainy
454,2026-07-15,1733,135,6259,11489,0,0,Pleasant
454,2026-07-16,1641,118,5839,11647,0,0,Rainy
454,2026-07-17,1694,132,5734,12469,0,0,Pleasant
454,2026-07-18,2238,195,7990,16612,0,0,Pleasant
454,2026-07-19,2937,224,9860,18521,1,0,Pleasant
454,2026-07-20,1730,145,6047,12340,0,0,Pleasant
454,2026-07-21,1678,125,5932,12083,0,0,Pleasant
454,2026-07-22,1656,118,5474,9956,0,0,Pleasant
454,2026-07-23,1715,123,5670,10873,0,0,Pleasant
454,2026-07-24,1727,151,5892,11053,0,0,Pleasant
454,2026-07-25,2293,197,8223,15170,0,0,Pleasant
454,2026-07-26,2981,218,10594,19431,1,0,Pleasant
454,2026-07-27,1712,145,5632,10907,0,0,Rainy
454,2026-07-28,1621,142,5612,11754,0,0,Pleasant
454,2026-07-29,1650,138,6097,11126,0,0,Pleasant
454,2026-07-30,1663,124,5783,12455,0,0,Pleasant
454,2026-07-31,1744,153,5900,11000,0,0,Pleasant
454,2026-08-01,2329,192,7508,14466,0,0,Rainy
454,2026-08-02,2959,226,10505,19300,1,0,Pleasant
454,2026-08-03,1668,134,5554,10466,0,0,Pleasant
454,2026-08-04,1708,131,5541,11713,0,0,Pleasant
454,2026-08-05,1684,145,5770,11073,0,0,Pleasant
454,2026-08-06,1708,146,5533,11220,0,0,Pleasant
454,2026-08-07,1622,123,5749,12257,0,0,Pleasant
454,2026-08-08,2256,161,7913,15426,0,0,Rainy
454,2026-08-09,2896,213,10738,20390,1,0,Pleasant
454,2026-08-10,1742,126,6169,13249,0,0,Rainy
454,2026-08-11,1701,140,5642,12113,0,0,Pleasant
454,2026-08-12,1731,136,5689,11574,0,0,Rainy
454,2026-08-13,1630,145,5282,10423,0,0,Rainy
